Order Number,Item,Pinyin,Frequency
717,黑暗 中,hei1 an4   zhong1,61
792,中 的,zhong1   de,57
1365,在 黑暗 中,zai4   hei1 an4   zhong1,39
1537,在 空中,zai4   kong1 zhong1,36
2226,其中 一,qi2 zhong1   yi1,26
2576,中 了,zhong1   le,23
2656,击中 了,ji1 zhong4   le,23
2700,人群 中,ren2 qun2   zhong1,23
2762,中间 的,zhong1 jian1   de,22
2839,手 中,shou3   zhong1,22
2940,比赛 中,bi3 sai4   zhong1,21
3922,其中 一 个,qi2 zhong1   yi1   ge4,17
3989,中 最,zhong1   zui4,17
5419,半空 中,ban4 kong1   zhong1,13
5458,我们 中间,wo3 men   zhong1 jian1,13
5698,兄弟 中,xiong1 di4   zhong1,13
5876,空气 中,kong1 qi4   zhong1,12
6059,他们 中间,ta1 men   zhong1 jian1,12
6140,向 空中,xiang4   kong1 zhong1,12
6944,中 的 一,zhong1   de   yi1,11
7093,集中 思想,ji2 zhong1   si1 xiang3,11
7103,魁地奇 比赛 中,kui2 di4 qi2   bi3 sai4   zhong1,11
7332,中间 有,zhong1 jian1   you3,10
7474,孪生 兄弟 中,luan2 sheng1   xiong1 di4   zhong1,10
7513,记忆 中,ji4 yi4   zhong1,10
7987,的 中心,de   zhong1 xin1,10
8189,夜空 中,ye4 kong1   zhong1,9
8226,声 中,sheng1   zhong1,9
8385,兄弟 中 的,xiong1 di4   zhong1   de,9
8940,一生 中,yi1 sheng1   zhong1,9
8977,中 有,zhong1   you3,9
8988,中间 的 一,zhong1 jian1   de   yi1,9
9196,阴影 中,yin1 ying3   zhong1,9
9201,在 半空 中,zai4   ban4 kong1   zhong1,9
9548,孪生 兄弟 中 的,luan2 sheng1   xiong1 di4   zhong1   de,8
9578,寂静 中,ji4 jing4   zhong1,8
9796,集中 在,ji2 zhong1   zai4,8
9836,了 空中,le   kong1 zhong1,8
9967,从 空中,cong2   kong1 zhong1,8
10411,中 消失,zhong1   xiao1 shi1,8
10415,中 的 一 个,zhong1   de   yi1   ge4,8
10418,其中 的,qi2 zhong1   de,8
11247,你们 中间,ni3 men   zhong1 jian1,7
11895,我们 中间 的,wo3 men   zhong1 jian1   de,7
12451,中 消失 了,zhong1   xiao1 shi1   le,7
12461,其中 两,qi2 zhong1   liang3,7
12464,树丛 中,shu4 cong2   zhong1,7
12479,梦 中,meng4   zhong1,7
12617,混乱 中,hun4 luan4   zhong1,7
12978,在 魁地奇 比赛 中,zai4   kui2 di4 qi2   bi3 sai4   zhong1,7
13279,夜色 中,ye4 se4   zhong1,6
13280,空中 的,kong1 zhong1   de,6
13489,脑海 中,nao3 hai3   zhong1,6
13833,争霸赛 中,zheng1 ba4 sai4   zhong1,6
13834,一生 中 最,yi1 sheng1   zhong1   zui4,6
14025,其中 两 个,qi2 zhong1   liang3   ge4,6
14237,集中 精力,ji2 zhong1   jing1 li4,6
14503,升到 空中,sheng1 dao4   kong1 zhong1,6
14605,俩 中间,lia3   zhong1 jian1,6
14641,他 一生 中,ta1   yi1 sheng1   zhong1,6
14721,打中 了,da3 zhong4   le,6
15786,在 中间,zai4   zhong1 jian1,6
15793,在 人群 中,zai4   ren2 qun2   zhong1,6
15976,在 比赛 中,zai4   bi3 sai4   zhong1,6
17205,孪生 兄弟 中 的 一 个,luan2 sheng1   xiong1 di4   zhong1   de   yi1   ge4,5
17210,孪生 兄弟 中 的 一,luan2 sheng1   xiong1 di4   zhong1   de   yi1,5
17267,记忆 中 的,ji4 yi4   zhong1   de,5
17662,兄弟 中 的 一 个,xiong1 di4   zhong1   de   yi1   ge4,5
17664,兄弟 中 的 一,xiong1 di4   zhong1   de   yi1,5
18192,集中 意念,ji2 zhong1   yi4 nian4,5
18266,项目 中,xiang4 mu4   zhong1,5
18283,飞到 空中,fei1 dao4   kong1 zhong1,5
18323,魔杖 中,mo2 zhang4   zhong1,5
18394,心目 中 的,xin1 mu4   zhong1   de,5
18395,心目 中,xin1 mu4   zhong1,5
18530,从 人群 中,cong2   ren2 qun2   zhong1,5
19765,朝 空中,chao2   kong1 zhong1,5
19797,中 一,zhong1   yi1,5
19811,中 回荡,zhong1   hui2 dang4,5
19812,中 回响,zhong1   hui2 xiang3,5
19813,中 也,zhong1   ye3,5
19821,中 把,zhong1   ba3,5
19822,中 惊醒,zhong1   jing1 xing3,5
19854,中 闪闪 发亮,zhong1   shan3 shan3   fa1 liang4,5
19855,中 闪闪,zhong1   shan3 shan3,5
19856,中 有 一,zhong1   you3   yi1,5
19887,中央 的,zhong1 yang1   de,5
19895,桌子 中央,zhuo1 zi   zhong1 yang1,5
20335,现实 中,xian4 shi2   zhong1,5
20448,圈子 中,quan1 zi   zhong1,5
20454,的 人群 中,de   ren2 qun2   zhong1,5
20543,在 半空中,zai4   ban4 kong1 zhong1,5
20770,的 空气 中,de   kong1 qi4   zhong1,5
