Order Number,Item,Pinyin,Frequency
1723,立刻 就,li4 ke4   jiu4,32
2658,片刻 之后,pian4 ke4   zhi1 hou4,23
3292,了 片刻,le   pian4 ke4,19
3579,哈利 立刻,ha1 li4   li4 ke4,18
3621,一 刻,yi1   ke4,18
4449,尖刻 地,jian1 ke4   di4,15
5426,片刻 的,pian4 ke4   de,13
6090,尖刻 地 说,jian1 ke4   di4   shuo1,12
6235,此刻 他,ci3 ke4   ta1,12
6535,立刻 说道,li4 ke4   shuo1 dao4,11
7525,刻 着,ke4   zhe,10
8381,他 立刻,ta1   li4 ke4,9
8426,那 一 刻,na4   yi1   ke4,9
9239,的 时刻,de   shi2 ke4,9
9606,赫敏 立刻,he4 min3   li4 ke4,8
10462,此刻 正,ci3 ke4   zheng4,8
11043,立刻 问道,li4 ke4   wen4 dao4,7
12344,他 此刻,ta1   ci3 ke4,7
13298,立刻 把,li4 ke4   ba3,6
13717,赫敏 尖刻,he4 min3   jian1 ke4,6
14593,赫敏 尖刻 地,he4 min3   jian1 ke4   di4,6
16851,罗恩 立刻,luo2 en1   li4 ke4,5
17388,赫敏 尖刻 地 说,he4 min3   jian1 ke4   di4   shuo1,5
19355,时刻 保持 警惕,shi2 ke4   bao3 chi2   jing3 ti4,5
19358,时刻 保持,shi2 ke4   bao3 chi2,5
19951,此刻 在,ci3 ke4   zai4,5
19953,此刻 正在,ci3 ke4   zheng4 zai4,5
20283,片刻 的 沉默,pian4 ke4   de   chen2 mo4,5
20886,的 那 一 刻,de   na4   yi1   ke4,5
