Order Number,Item,Pinyin,Frequency
16,个 人,ge4   ren2,515
17,的 人,de   ren2,512
45,韦斯莱 夫人,wei2 si1 lai2   fu1 ren2,370
66,有 人,you3   ren2,288
99,人 都,ren2   dou1,218
117,一 个 人,yi1   ge4   ren2,192
149,人 的,ren2   de,168
195,令 人,ling4   ren2,146
254,没有 人,mei2 you3   ren2,123
302,两 人,liang3   ren2,109
416,其他 人,qi2 ta1   ren2,87
439,人 在,ren2   zai4,84
477,每 个 人,mei3   ge4   ren2,81
540,神秘 人,shen2 mi4   ren2,74
554,个 人 都,ge4   ren2   dou1,72
591,被 人,bei4   ren2,69
670,的 人 都,de   ren2   dou1,63
686,三 个 人,san1   ge4   ren2,62
831,每 个 人 都,mei3   ge4   ren2   dou1,55
835,两 个 人,liang3   ge4   ren2,55
843,夫人 说,fu1 ren2   shuo1,55
1049,韦斯莱 夫人 说,wei2 si1 lai2   fu1 ren2   shuo1,47
1156,的 主人,de   zhu3 ren2,44
1180,任何 人,ren4 he2   ren2,43
1207,洛丽丝 夫人,luo4 li4 si1   fu1 ren2,43
1239,有 人 在,you3   ren2   zai4,42
1262,胖 夫人,pang4   fu1 ren2,41
1318,许多 人,xu3 duo1   ren2,40
1328,几 个 人,ji3   ge4   ren2,40
1361,个 人 的,ge4   ren2   de,39
1372,夫人 的,fu1 ren2   de,39
1466,什么 人,shen2 me   ren2,37
1512,那 人,na4   ren2,36
1686,的 人群,de   ren2 qun2,33
1697,人 了,ren2   le,33
1818,让 人,rang4   ren2,31
1837,里 的 人,li3   de   ren2,30
1851,每 人,mei3   ren2,30
1945,的 女人,de   nv3 ren2,29
1946,那些 人,na4 xie1   ren2,29
2047,没 人,mei2   ren2,28
2094,三 人,san1   ren2,28
2203,这些 人,zhe4 xie1   ren2,27
2241,所有 的 人,suo3 you3   de   ren2,26
2250,有些 人,you3 xie1   ren2,26
2344,人 来,ren2   lai2,25
2345,人 不,ren2   bu4,25
2347,人 也,ren2   ye3,25
2351,人 说话,ren2   shuo1 hua4,25
2414,人 就,ren2   jiu4,25
2540,的 男人,de   nan2 ren2,24
2562,别人 的,bie2 ren2   de,23
2652,的 继承人,de   ji4 cheng2 ren2,23
2653,个 女人,ge4   nv3 ren2,23
2673,人 看见,ren2   kan4 jian4,23
2700,人群 中,ren2 qun2   zhong1,23
2709,个 男人,ge4   nan2 ren2,23
2753,了 人,le   ren2,22
2907,人 鱼,ren2   yu2,21
2972,人 把,ren2   ba3,21
2984,人 一,ren2   yi1,21
2995,人 发现,ren2   fa1 xian4,21
3073,韦斯莱 夫人 的,wei2 si1 lai2   fu1 ren2   de,21
3075,人 一起,ren2   yi4 qi3,21
3101,人 说,ren2   shuo1,20
3114,那 个 人,na4   ge4   ren2,20
3195,两 人 都,liang3   ren2   dou1,20
3300,我 的 主人,wo3   de   zhu3 ren2,19
3453,没有 一 个 人,mei2 you3   yi1   ge4   ren2,19
3461,的 仆人,de   pu2 ren2,19
3463,人 知道,ren2   zhi1 dao4,19
3477,所有 的 人 都,suo3 you3   de   ren2   dou1,19
3590,人 会,ren2   hui4,18
3659,吓人 的,xia4 ren2   de,18
3681,在 人群,zai4   ren2 qun2,18
3794,人人 都,ren2 ren2   dou1,17
3806,其他 人 都,qi2 ta1   ren2   dou1,17
3826,人 都 在,ren2   dou1   zai4,17
3846,好像 有 人,hao3 xiang4   you3   ren2,17
3959,人 要,ren2   yao4,17
3982,那个 人,na4 ge   ren2,17
3983,人 从,ren2   cong2,17
3985,主人 的,zhu3 ren2   de,17
4032,人 能,ren2   neng2,17
4086,神秘 人 的,shen2 mi4   ren2   de,16
4089,多 人,duo1   ren2,16
4123,他 一 个 人,ta1   yi1   ge4   ren2,16
4155,人 恶心,ren2   e3 xin1,16
4245,夫人 和,fu1 ren2   he2,16
4363,会 有 人,hui4   you3   ren2,16
4405,有 几 个 人,you3   ji3   ge4   ren2,15
4446,人 是,ren2   shi4,15
4512,许多 人 都,xu3 duo1   ren2   dou1,15
4586,的 人们,de   ren2 men,15
4646,斯莱特林 的 继承人,si1 lai2 te4 lin2   de   ji4 cheng2 ren2,15
4697,的 家人,de   jia1 ren2,15
4798,大多数 人,da4 duo1 shu4   ren2,14
4802,让 别人,rang4   bie2 ren2,14
4840,都 不 能 提 的 人,dou1   bu4   neng2   ti2   de   ren2,14
4863,血 人,xue4   ren2,14
4868,如果 有 人,ru2 guo3   you3   ren2,14
4905,能 提 的 人,neng2   ti2   de   ren2,14
4966,打人 柳,da3 ren2   liu3,14
4972,不 能 提 的 人,bu4   neng2   ti2   de   ren2,14
5004,提 的 人,ti2   de   ren2,14
5075,上 的 人,shang4   de   ren2,14
5193,和 其他 人,he2   qi2 ta1   ren2,13
5294,小 矮人,xiao3   ai3 ren2,13
5296,夫人 在,fu1 ren2   zai4,13
5317,群 人,qun2   ren2,13
5384,别人 都,bie2 ren2   dou1,13
5398,把 人,ba3   ren2,13
5486,一 个 女人,yi1   ge4   nv3 ren2,13
5566,的 人影,de   ren2 ying3,13
5660,人 呢,ren2   ne,13
5712,人群 里,ren2 qun2   li3,13
5740,令 人 恶心,ling4   ren2   e3 xin1,13
5752,使 人,shi3   ren2,13
5760,这个 人,zhe4 ge   ren2,13
5847,一些 人,yi1 xie1   ren2,12
5963,的 每 个 人,de   mei3   ge4   ren2,12
5985,三 个 人 都,san1   ge4   ren2   dou1,12
6005,家 人,jia1   ren2,12
6037,人 恶心 的,ren2   e3 xin1   de,12
6093,一 个 人 的,yi1   ge4   ren2   de,12
6137,一 个 男人,yi1   ge4   nan2 ren2,12
6177,人 还,ren2   hai2,12
6261,没有 人 说话,mei2 you3   ren2   shuo1 hua4,12
6308,四 个 人,si4   ge4   ren2,12
6399,是 神秘 人,shi4   shen2 mi4   ren2,12
6476,空无一人 的,kong1 wu2 yi4 ren2   de,11
6484,两 人 一起,liang3   ren2   yi4 qi3,11
6528,被 人 发现,bei4   ren2   fa1 xian4,11
6562,给 人,gei3   ren2,11
6626,血 人 巴罗,xue4   ren2   ba1 luo2,11
6643,得 吓人,de2   xia4 ren2,11
6692,人 去,ren2   qu4,11
6699,人 巴罗,ren2   ba1 luo2,11
6817,叫 人,jiao4   ren2,11
6905,有 一 个 人,you3   yi1   ge4   ren2,11
6927,人 跟,ren2   gen1,11
6965,人 一样,ren2   yi1 yang4,11
7012,人 告诉,ren2   gao4 su4,11
7043,人们 的,ren2 men   de,11
7072,在 别人,zai4   bie2 ren2,11
7112,是 有 人,shi4   you3   ren2,11
7118,韦斯莱 夫人 和,wei2 si1 lai2   fu1 ren2   he2,11
7129,的 私人,de   si1 ren2,11
7348,保密 人,bao3 mi4   ren2,10
7379,就 好像 有 人,jiu4   hao3 xiang4   you3   ren2,10
7400,这么 多 人,zhe4 me   duo1   ren2,10
7426,人 似乎,ren2   si4 hu1,10
7464,韦斯莱 夫人 在,wei2 si1 lai2   fu1 ren2   zai4,10
7604,人 想,ren2   xiang3,10
7627,个 人 了,ge4   ren2   le,10
7718,人 愿意,ren2   yuan4 yi4,10
7822,和 韦斯莱 夫人,he2   wei2 si1 lai2   fu1 ren2,10
7823,有 人 把,you3   ren2   ba3,10
7881,每个 人,mei3 ge4   ren2,10
7917,派 人,pai4   ren2,10
7939,了 一 个 人,le   yi1   ge4   ren2,10
7959,他们 三 个 人,ta1 men   san1   ge4   ren2,10
7973,不 会 有 人,bu4   hui4   you3   ren2,10
7990,的 人 就,de   ren2   jiu4,10
8017,听见 有 人,ting1 jian4   you3   ren2,10
8043,人 都 不,ren2   dou1   bu4,10
8047,令 人 恶心 的,ling4   ren2   e3 xin1   de,10
8058,的 每 个 人 都,de   mei3   ge4   ren2   dou1,10
8060,人 都 能,ren2   dou1   neng2,10
8084,人们 都,ren2 men   dou1,10
8088,马 人,ma3   ren2,10
8270,被 人 看见,bei4   ren2   kan4 jian4,9
8277,大 得 吓人,da4   de2   xia4 ren2,9
8290,一 家 人,yi1   jia1   ren2,9
8354,夫人 把,fu1 ren2   ba3,9
8378,每 个 人 的,mei3   ge4   ren2   de,9
8434,那 女人,na4   nv3 ren2,9
8589,我 一 个 人,wo3   yi1   ge4   ren2,9
8593,我 个人,wo3   ge4 ren2,9
8594,我 主人,wo3   zhu3 ren2,9
8683,又 有 人,you4   you3   ren2,9
8691,个 人 在,ge4   ren2   zai4,9
8717,找 人,zhao3   ren2,9
8862,是 人,shi4   ren2,9
8894,摩金 夫人,mo2 jin1   fu1 ren2,9
8899,是 韦斯莱 夫人,shi4   wei2 si1 lai2   fu1 ren2,9
8938,有 人 来,you3   ren2   lai2,9
8953,哈利 一 个 人,ha1 li4   yi1   ge4   ren2,9
8955,有没有 人,you3 mei2 you3   ren2,9
9097,人 对,ren2   dui4,9
9127,他们 三 人,ta1 men   san1   ren2,9
9180,的 人 的,de   ren2   de,9
9181,的 人物,de   ren2 wu4,9
9194,人 站,ren2   zhan4,9
9233,令 人 不,ling4   ren2   bu4,9
9256,韦斯莱 夫人 把,wei2 si1 lai2   fu1 ren2   ba3,9
9276,出身 的 人,chu1 shen1   de   ren2,9
9284,伙 人,huo3   ren2,9
9302,的 那些 人,de   na4 xie1   ren2,9
9399,神秘人 的,shen2 mi4 ren2   de,8
9444,一 人,yi1   ren2,8
9520,多少 人,duo1 shao3   ren2,8
9672,女 主人,nv3   zhu3 ren2,8
9677,女人 的,nv3 ren2   de,8
9721,那 人 的,na4   ren2   de,8
9747,人 之间,ren2   zhi1 jian1,8
9762,人 和,ren2   he2,8
9781,人 注意,ren2   zhu4 yi4,8
9811,人 都 知道,ren2   dou1   zhi1 dao4,8
9816,人 难以,ren2   nan2 yi3,8
9821,人们 不,ren2 men   bu4,8
9825,人群 的,ren2 qun2   de,8
9907,惊人 的,jing1 ren2   de,8
9941,两 个 人 的,liang3   ge4   ren2   de,8
10219,无 人,wu2   ren2,8
10238,这 个 人,zhe4   ge4   ren2,8
10283,是 狼人,shi4   lang2 ren2,8
10309,这样 的 人,zhe4 yang4   de   ren2,8
10319,他 本人,ta1   ben3 ren2,8
10332,迷人 的,mi2 ren2   de,8
10343,有 人 发现,you3   ren2   fa1 xian4,8
10344,有 人 要,you3   ren2   yao4,8
10469,每 一 个 人,mei3   yi1   ge4   ren2,8
10512,没有 人 知道,mei2 you3   ren2   zhi1 dao4,8
10614,人 很,ren2   hen3,8
10647,人 抓住,ren2   zhua1 zhu4,8
10675,人 正在,ren2   zheng4 zai4,8
10687,人 的 名字,ren2   de   ming2 zi4,8
10689,的 人 都 在,de   ren2   dou1   zai4,8
10727,人 脸上,ren2   lian3 shang4,8
10821,人 都 是,ren2   dou1   shi4,8
10824,人 面前,ren2   mian4 qian2,8
10878,的 那 个 人,de   na4   ge4   ren2,8
10908,魔法 的 人,mo2 fa3   de   ren2,8
11055,大多数 人 都,da4 duo1 shu4   ren2   dou1,7
11181,多 的 人,duo1   de   ren2,7
11214,你 一 个 人,ni3   yi1   ge4   ren2,7
11352,夫人 从,fu1 ren2   cong2,7
11367,统 巨人,tong3   ju4 ren2,7
11445,这些 人 的,zhe4 xie1   ren2   de,7
11524,人 吗,ren2   ma,7
11541,人 坐,ren2   zuo4,7
11554,里 的 每 个 人,li3   de   mei3   ge4   ren2,7
11563,人 总是,ren2   zong3 shi4,7
11564,人 愉快,ren2   yu2 kuai4,7
11568,人 感到,ren2   gan3 dao4,7
11590,人 的 声音,ren2   de   sheng1 yin1,7
11597,人 站 在,ren2   zhan4   zai4,7
11599,人 给,ren2   gei3,7
11603,人 能够,ren2   neng2 gou4,7
11609,人 被,ren2   bei4,7
11625,人 都 把,ren2   dou1   ba3,7
11631,人 难以 置信,ren2   nan2 yi3   zhi4 xin4,7
11635,人 高,ren2   gao1,7
11681,麻瓜 出身 的 人,ma2 gua1   chu1 shen1   de   ren2,7
11842,对 别人,dui4   bie2 ren2,7
11929,所有 人,suo3 you3   ren2,7
11958,个 人 都 能,ge4   ren2   dou1   neng2,7
11977,个 令 人,ge4   ling4   ren2,7
11995,跟 人,gen1   ren2,7
12036,另外 一 个 人,ling4 wai4   yi1   ge4   ren2,7
12075,个 女人 的,ge4   nv3 ren2   de,7
12077,挤满 了 人,ji3 man3   le   ren2,7
12091,的 亲人,de   qin1 ren2,7
12230,是 什么 人,shi4   shen2 me   ren2,7
12244,是 别人,shi4   bie2 ren2,7
12277,告诉 任何 人,gao4 su4   ren4 he2   ren2,7
12295,周围 的 人,zhou1 wei2   de   ren2,7
12334,最 令 人,zui4   ling4   ren2,7
12383,他 的 人,ta1   de   ren2,7
12441,那 个 女人,na4   ge4   nv3 ren2,7
12445,布莱克 夫人,bu4 lai2 ke4   fu1 ren2,7
12510,那个 男人,na4 ge   nan2 ren2,7
12517,每 个 人 都 能,mei3   ge4   ren2   dou1   neng2,7
12569,人 同时,ren2   tong2 shi2,7
12619,混血 统 巨人,hun4 xue4   tong3   ju4 ren2,7
12651,人 尴尬,ren2   gan1 ga4,7
