Order Number,Item,Pinyin,Frequency
1214,金色 的,jin1 se4   de,42
1274,金色 飞贼,jin1 se4   fei1 zei2,41
1524,银色 的,yin2 se4   de,36
1778,黑色 的,hei1 se4   de,31
1834,的 脸色,de   lian3 se4,31
2486,脸色 苍白,lian3 se4   cang1 bai2,24
2564,紫色 的,zi3 se4   de,23
2767,绿色 的,lv4 se4   de,22
2921,鲜红色 的,xian1 hong2 se4   de,21
3275,的 黑色,de   hei1 se4,19
3598,灰色 的,hui1 se4   de,18
3901,的 颜色,de   yan2 se4,17
3948,的 金色,de   jin1 se4,17
4045,的 绿色,de   lv4 se4,17
4047,黄色 的,huang2 se4   de,17
4112,银白色 的,yin2 bai2 se4   de,16
4716,出色 的,chu1 se4   de,15
4816,红色 的,hong2 se4   de,14
4989,的 紫色,de   zi3 se4,14
5088,蓝色 的,lan2 se4   de,14
5750,的 灰色,de   hui1 se4,13
5867,脸色 煞白,lian3 se4   sha4 bai2,12
6292,的 银色,de   yin2 se4,12
6373,的 棕色,de   zong1 se4,12
7181,粉红色 的,fen3 hong2 se4   de,11
7848,他 的 脸色,ta1   de   lian3 se4,10
8081,的 粉红色,de   fen3 hong2 se4,10
8341,了 金色,le   jin1 se4,9
8936,和 金色,he2   jin1 se4,9
9157,白色 的,bai2 se4   de,9
9437,紫红色 的,zi3 hong2 se4   de,8
9439,红色 火花,hong2 se4   huo3 hua1,8
9509,脸色 铁青,lian3 se4   tie3 qing1,8
9810,面色 苍白,mian4 se4   cang1 bai2,8
10099,抓住 金色,zhua1 zhu4   jin1 se4,8
10100,抓住 金色 飞贼,zhua1 zhu4   jin1 se4   fei1 zei2,8
10345,个 金色,ge4   jin1 se4,8
10347,个 金色 的,ge4   jin1 se4   de,8
10739,很 出色,hen3   chu1 se4,8
10833,颜色 的,yan2 se4   de,8
10836,的 神色,de   shen2 se4,8
10891,的 银白色,de   yin2 bai2 se4,8
11605,姜 黄色,jiang1   huang2 se4,7
12605,浅色 的,qian3 se4   de,7
13186,着 黑色,zhe   hei1 se4,6
13279,夜色 中,ye4 se4   zhong1,6
13568,姜 黄色 的,jiang1   huang2 se4   de,6
14159,金色 的 盘子,jin1 se4   de   pan2 zi,6
14264,面色 苍白 的,mian4 se4   cang1 bai2   de,6
14664,寻找 金色,xun2 zhao3   jin1 se4,6
15144,是 绿色,shi4   lv4 se4,6
15477,他 脸色,ta1   lian3 se4,6
16077,的 色彩,de   se4 cai3,6
16741,一下 眼色,yi1 xia4   yan3 se4,5
16747,红色 和,hong2 se4   he2,5
16996,脸色 变得,lian3 se4   bian4 de2,5
17425,寻找 金色 飞贼,xun2 zhao3   jin1 se4   fei1 zei2,5
17471,了 金色 飞贼,le   jin1 se4   fei1 zei2,5
17782,五颜六色 的,wu3 yan2 liu4 se4   de,5
17826,交换 了 一下 眼色,jiao1 huan4   le   yi1 xia4   yan3 se4,5
18096,金色 的 东西,jin1 se4   de   dong1 xi1,5
19543,是 绿色 的,shi4   lv4 se4   de,5
19694,和 金色 的,he2   jin1 se4   de,5
19699,和颜悦色 地 说,he2 yan2 yue4 se4   di4   shuo1,5
19700,和颜悦色 地,he2 yan2 yue4 se4   di4,5
19706,个 银色,ge4   yin2 se4,5
19781,个 黑色,ge4   hei1 se4,5
19901,棕色 眼睛,zong1 se4   yan3 jing1,5
19902,棕色 的,zong1 se4   de,5
20073,他 脸色 苍白,ta1   lian3 se4   cang1 bai2,5
20151,浅蓝色 的,qian3 lan2 se4   de,5
20152,浅色 的 眼睛,qian3 se4   de   yan3 jing1,5
20183,深红色 的,shen1 hong2 se4   de,5
20488,的 出色,de   chu1 se4,5
20560,的 夜色,de   ye4 se4,5
20574,的 姜黄色,de   jiang1 huang2 se4,5
20677,的 棕色 眼睛,de   zong1 se4   yan3 jing1,5
20697,的 深蓝色,de   shen1 lan2 se4,5
20725,一 个 金色,yi1   ge4   jin1 se4,5
20738,的 白色,de   bai2 se4,5
20840,的 蓝色,de   lan2 se4,5
20852,一 个 银色,yi1   ge4   yin2 se4,5
20853,一 个 金色 的,yi1   ge4   jin1 se4   de,5
20923,了 一下 眼色,le   yi1 xia4   yan3 se4,5
