Order Number,Item,Pinyin,Frequency
134,一 家,yi1   jia1,179
245,大家 都,da4 jia1   dou1,125
315,家养 小,jia1 yang3   xiao3,105
329,家养 小 精灵,jia1 yang3   xiao3   jing1 ling2,102
496,预言家 日报,yu4 yan2 jia1   ri4 bao4,78
749,德思礼 一 家,de2 si1 li3   yi1   jia1,59
1080,的 家伙,de   jia1 huo,46
1437,家庭 作业,jia1 ting2   zuo4 ye4,38
1798,的 家养,de   jia1 yang3,31
1914,家 的,jia1   de,30
2219,的 家庭,de   jia1 ting2,26
2572,的 家养 小 精灵,de   jia1 yang3   xiao3   jing1 ling2,23
2722,的 家养 小,de   jia1 yang3   xiao3,23
3071,韦斯莱家 的,wei2 si1 lai2 jia1   de,21
3245,家 里,jia1   li3,20
3329,你们 大家,ni3 men   da4 jia1,19
3578,莱 一 家,lai2   yi1   jia1,18
3622,我们 家,wo3 men   jia1,18
3688,韦斯 莱 一 家,wei2 si1   lai2   yi1   jia1,18
3943,个 家养,ge4   jia1 yang3,17
4130,我们 大家,wo3 men   da4 jia1,16
4503,着 大家,zhe   da4 jia1,15
4522,家养 小精灵,jia1 yang3   xiao3 jing1 ling2,15
4523,家里 的,jia1 li3   de,15
4694,大家 都 知道,da4 jia1   dou1   zhi1 dao4,15
4697,的 家人,de   jia1 ren2,15
5408,家养 小 精灵 的,jia1 yang3   xiao3   jing1 ling2   de,13
5472,的 家庭 作业,de   jia1 ting2   zuo4 ye4,13
5560,个 家养 小,ge4   jia1 yang3   xiao3,13
5563,个 家养 小 精灵,ge4   jia1 yang3   xiao3   jing1 ling2,13
5687,让 大家,rang4   da4 jia1,13
5794,德思礼家 的,de2 si1 li3 jia1   de,13
6005,家 人,jia1   ren2,12
6395,告诉 大家,gao4 su4   da4 jia1,12
6566,一 家 的,yi1   jia1   de,11
6970,一 个 家养,yi1   ge4   jia1 yang3,11
7263,在 家,zai4   jia1,10
7362,给 大家,gei3   da4 jia1,10
7405,全 家,quan2   jia1,10
7957,里德尔 一 家,li3 de2 er3   yi1   jia1,10
8026,的 家,de   jia1,10
8193,一 家 三,yi1   jia1   san1,9
8198,一 家 三 口,yi1   jia1   san1   kou3,9
8203,大家 都 在,da4 jia1   dou1   zai4,9
8248,礼 一 家,li3   yi1   jia1,9
8290,一 家 人,yi1   jia1   ren2,9
8291,大家 一起,da4 jia1   yi4 qi3,9
8292,大家 的,da4 jia1   de,9
8310,家 三 口,jia1   san1   kou3,9
8311,家 三,jia1   san1,9
8428,布莱克 家族,bu4 lai2 ke4   jia1 zu2,9
8506,马尔福 一 家,ma3 er3 fu2   yi1   jia1,9
8526,德 思 礼 一 家,de2   si1   li3   yi1   jia1,9
8540,思 礼 一 家,si1   li3   yi1   jia1,9
8992,那 家伙,na4   jia1 huo,9
9052,一 个 家养 小,yi1   ge4   jia1 yang3   xiao3,9
9145,一 个 家养 小 精灵,yi1   ge4   jia1 yang3   xiao3   jing1 ling2,9
9219,在 家里,zai4   jia1 li3,9
9429,一 家 是,yi1   jia1   shi4,8
9575,家 是,jia1   shi4,8
9966,我 家,wo3   jia1,8
10315,和 大家,he2   da4 jia1,8
10375,望 着 大家,wang4   zhe   da4 jia1,8
10747,在 大家,zai4   da4 jia1,8
11040,着 家养,zhe   jia1 yang3,7
11056,大家 安静,da4 jia1   an1 jing4,7
11353,做 家庭,zuo4   jia1 ting2,7
11354,做 家庭 作业,zuo4   jia1 ting2   zuo4 ye4,7
11630,韦斯莱 一 家,wei2 si1 lai2   yi1   jia1,7
11685,德思礼 一 家 三,de2 si1 li3   yi1   jia1   san1,7
11687,德思礼 一 家 三 口,de2 si1 li3   yi1   jia1   san1   kou3,7
11690,德思礼 家,de2 si1 li3   jia1,7
11787,家族 的,jia1 zu2   de,7
11818,请 大家,qing3   da4 jia1,7
11909,我们 大家 都,wo3 men   da4 jia1   dou1,7
12330,巫师 家庭,wu1 shi1   jia1 ting2,7
12412,他 的 家养,ta1   de   jia1 yang3,7
12416,他 的 家养 小,ta1   de   jia1 yang3   xiao3,7
12420,他 的 家养 小 精灵,ta1   de   jia1 yang3   xiao3   jing1 ling2,7
12830,的 家养 小精灵,de   jia1 yang3   xiao3 jing1 ling2,7
13064,麻瓜 家庭,ma2 gua1   jia1 ting2,7
