Order Number,Item,Pinyin,Frequency
48,她 的,ta1   de,366
177,她 说,ta1   shuo1,154
299,着 她,zhe   ta1,110
590,了 她,le   ta1,69
623,把 她,ba3   ta1,67
926,她 是,ta1   shi4,52
950,她 在,ta1   zai4,51
1010,在 她,zai4   ta1,49
1108,她 把,ta1   ba3,45
1147,她 不,ta1   bu4,44
1241,对 她,dui4   ta1,42
1331,她 一,ta1   yi1,39
1373,她 就,ta1   jiu4,39
1474,她 又,ta1   you4,37
1534,但 她,dan4   ta1,36
2028,望 着 她,wang4   zhe   ta1,28
2129,她 也,ta1   ye3,27
2159,着 她 的,zhe   ta1   de,27
2169,她 那,ta1   na4,27
2181,她 和,ta1   he2,27
2328,让 她,rang4   ta1,25
2384,从 她,cong2   ta1,25
2464,她 似乎,ta1   si4 hu1,24
2472,她 对,ta1   dui4,24
2503,她 已经,ta1   yi3 jing1,24
2510,是 她,shi4   ta1,24
2734,看见 她,kan4 jian4   ta1,22
3001,她 还,ta1   hai2,21
3052,了 她 的,le   ta1   de,21
3108,她 用,ta1   yong4,20
3161,说 她,shuo1   ta1,20
3227,告诉 她,gao4 su4   ta1,20
3235,然后 她,ran2 hou4   ta1,20
3248,过 她,guo4   ta1,20
3294,跟 她,gen1   ta1,19
3311,因为 她,yin1 wei4   ta1,19
3516,看 着 她,kan4   zhe   ta1,18
3662,听见 她,ting1 jian4   ta1,18
3898,她 没有,ta1   mei2 you3,17
3958,和 她,he2   ta1,17
4198,她 问,ta1   wen4,16
4243,朝 她,chao2   ta1,16
4415,知道 她,zhi1 dao4   ta1,15
4453,给 她,gei3   ta1,15
4466,她 手,ta1   shou3,15
4809,使 她,shi3   ta1,14
4833,她 会,ta1   hui4,14
4848,她 从,ta1   cong2,14
4896,她 朝,ta1   chao2,14
4978,把 她 的,ba3   ta1   de,14
5109,向 她,xiang4   ta1,14
5125,问 她,wen4   ta1,14
5256,在 她 的,zai4   ta1   de,13
5281,对 她 说,dui4   ta1   shuo1,13
5323,她 很,ta1   hen3,13
5326,她 指,ta1   zhi3,13
5327,她 手 里,ta1   shou3   li3,13
5368,她 怎么,ta1   zen3 me,13
5537,叫 她,jiao4   ta1,13
5785,看 她,kan4   ta1,13
5859,她 的 脸,ta1   de   lian3,12
5943,她们 的,ta1 men   de,12
5988,她 的 声音,ta1   de   sheng1 yin1,12
5990,到 她,dao4   ta1,12
6117,如果 她,ru2 guo3   ta1,12
6599,她 有,ta1   you3,11
6603,她 肯定,ta1   ken3 ding4,11
6615,好像 她,hao3 xiang4   ta1,11
7276,她 了,ta1   le,10
7277,她 做,ta1   zuo4,10
7289,她 的 目光,ta1   de   mu4 guang1,10
7409,她 是 一,ta1   shi4   yi1,10
7417,她 的 眼睛,ta1   de   yan3 jing1,10
7591,对 她 的,dui4   ta1   de,10
7646,发现 她,fa1 xian4   ta1,10
7719,可是 她,ke3 shi4   ta1,10
