Order Number,Item,Pinyin,Frequency
656,紧张 地,jin3 zhang1   di4,64
1179,哈利 赶紧,ha1 li4   gan3 jin3,43
1752,紧紧 地,jin3 jin3   di4,32
1803,赶紧 把,gan3 jin3   ba3,31
1804,赶紧 说道,gan3 jin3   shuo1 dao4,31
2733,紧紧 的,jin3 jin3   de,22
2861,紧张 的,jin3 zhang1   de,22
3094,他 赶紧,ta1   gan3 jin3,20
3095,得 紧紧,de2   jin3 jin3,20
3258,得 紧紧 的,de2   jin3 jin3   de,20
3493,紧 了,jin3   le,18
4042,紧张 地 说,jin3 zhang1   di4   shuo1,17
4211,手 紧紧,shou3   jin3 jin3,16
4330,哈利 紧张,ha1 li4   jin3 zhang1,16
4395,紧紧 抓住,jin3 jin3   zhua1 zhu4,15
5892,紧跟 着,jin3 gen1   zhe,12
6063,抓紧 时间,zhua1 jin3   shi2 jian1,12
6271,哈利 紧张 地,ha1 li4   jin3 zhang1   di4,12
6290,非常 紧张,fei1 chang2   jin3 zhang1,12
6586,就 赶紧,jiu4   gan3 jin3,11
7383,罗恩 紧张,luo2 en1   jin3 zhang1,10
7384,罗恩 紧张 地,luo2 en1   jin3 zhang1   di4,10
7385,罗恩 赶紧,luo2 en1   gan3 jin3,10
7887,他 紧紧,ta1   jin3 jin3,10
7922,哈利 赶紧 说道,ha1 li4   gan3 jin3   shuo1 dao4,10
8328,紧张 得,jin3 zhang1   de2,9
8669,赫敏 紧张,he4 min3   jin3 zhang1,9
8700,双 手 紧紧,shuang1   shou3   jin3 jin3,9
8915,更 紧,geng4   jin3,9
9434,紧张 地 问,jin3 zhang1   di4   wen4,8
9594,紧张 了,jin3 zhang1   le,8
9597,紧接 着,jin3 jie1   zhe,8
9814,很 紧张,hen3   jin3 zhang1,8
10006,赫敏 紧张 地,he4 min3   jin3 zhang1   di4,8
10885,得 更 紧,de2   geng4   jin3,8
11081,紧张 不安,jin3 zhang1   bu4 an1,7
11085,紧跟 在,jin3 gen1   zai4,7
11304,便 赶紧,bian4   gan3 jin3,7
11318,紧贴 着,jin3 tie1   zhe,7
11341,赶紧 说,gan3 jin3   shuo1,7
11763,想 赶紧,xiang3   gan3 jin3,7
11953,赶紧 离开,gan3 jin3   li2 kai1,7
12356,最好 赶紧,zui4 hao3   gan3 jin3,7
13367,紧紧 攥着,jin3 jin3   zuan4 zhe,6
13368,紧紧 攥住,jin3 jin3   zuan4 zhu4,6
14266,很 紧,hen3   jin3,6
14333,得 更 紧 了,de2   geng4   jin3   le,6
14635,赫敏 赶紧,he4 min3   gan3 jin3,6
14677,又 紧张,you4   jin3 zhang1,6
14942,攥 得 紧紧 的,zuan4   de2   jin3 jin3   de,6
14943,攥 得 紧紧,zuan4   de2   jin3 jin3,6
15170,显得 非常 紧张,xian3 de   fei1 chang2   jin3 zhang1,6
15188,更 紧 了,geng4   jin3   le,6
15271,有些 紧张,you3 xie1   jin3 zhang1,6
15515,哈利 紧紧,ha1 li4   jin3 jin3,6
15516,哈利 紧跟,ha1 li4   jin3 gen1,6
15544,哈利 赶紧 说,ha1 li4   gan3 jin3   shuo1,6
15545,哈利 赶紧 把,ha1 li4   gan3 jin3   ba3,6
16732,紧紧 地 抓住,jin3 jin3   di4   zhua1 zhu4,5
16735,紧紧 跟在,jin3 jin3   gen1 zai4,5
16849,罗恩 紧张 地 说,luo2 en1   jin3 zhang1   di4   shuo1,5
17191,要紧 的,yao4 jin3   de,5
17449,赶紧 一,gan3 jin3   yi1,5
17451,赶紧 用,gan3 jin3   yong4,5
17452,赶紧 去,gan3 jin3   qu4,5
18067,里 紧紧,li3   jin3 jin3,5
18354,得 赶紧,de2   gan3 jin3,5
18587,感到 紧张,gan3 dao4   jin3 zhang1,5
18864,手 里 紧紧,shou3   li3   jin3 jin3,5
19051,只 手 紧紧,zhi3   shou3   jin3 jin3,5
19370,后面 紧跟,hou4 mian4   jin3 gen1,5
19372,后面 紧跟 着,hou4 mian4   jin3 gen1   zhe,5
19736,有点儿 紧张,you3 dian3 er2   jin3 zhang1,5
20000,他 紧张,ta1   jin3 zhang1,5
20785,的 紧张,de   jin3 zhang1,5
