Order Number,Item,Pinyin,Frequency
47,的 东西,de   dong1 xi1,368
271,什么 东西,shen2 me   dong1 xi1,117
1486,东西 都,dong1 xi1   dou1,37
2095,东西 在,dong1 xi1   zai4,28
2271,那 东西,na4   dong1 xi1,26
3131,是 什么 东西,shi4   shen2 me   dong1 xi1,20
3158,的 东西 都,de   dong1 xi1   dou1,20
3180,个 东西,ge4   dong1 xi1,20
3191,里 的 东西,li3   de   dong1 xi1,20
3365,东西 了,dong1 xi1   le,19
4207,任何 东西,ren4 he2   dong1 xi1,16
4287,东西 的,dong1 xi1   de,16
4402,有 什么 东西,you3   shen2 me   dong1 xi1,15
4703,东西 从,dong1 xi1   cong2,15
4712,件 东西,jian4   dong1 xi1,15
5023,吃 的 东西,chi1   de   dong1 xi1,14
5072,样 东西,yang4   dong1 xi1,14
5575,这些 东西,zhe4 xie1   dong1 xi1,13
5702,一 个 东西,yi1   ge4   dong1 xi1,13
6000,东西 是,dong1 xi1   shi4,12
6146,的 什么 东西,de   shen2 me   dong1 xi1,12
7096,什么 东西 在,shen2 me   dong1 xi1   zai4,11
8433,脏 东西,zang4   dong1 xi1,9
8765,一 样 东西,yi1   yang4   dong1 xi1,9
9099,点 东西,dian3   dong1 xi1,9
9169,的 东西 了,de   dong1 xi1   le,9
10627,里面 的 东西,li3 mian4   de   dong1 xi1,8
10787,买 东西,mai3   dong1 xi1,8
10794,买 的 东西,mai3   de   dong1 xi1,8
11192,般 的 东西,ban1   de   dong1 xi1,7
11745,东西 呢,dong1 xi1   ne,7
11749,东西 在 动,dong1 xi1   zai4   dong4,7
12146,吃 东西,chi1   dong1 xi1,7
12194,这 东西,zhe4   dong1 xi1,7
12529,那些 东西,na4 xie1   dong1 xi1,7
12720,用 的 东西,yong4   de   dong1 xi1,7
13741,小 东西,xiao3   dong1 xi1,6
13759,一点儿 东西,yi4 dian3 er2   dong1 xi1,6
14042,那 是 什么 东西,na4   shi4   shen2 me   dong1 xi1,6
14423,许多 东西,xu3 duo1   dong1 xi1,6
14465,东西 给,dong1 xi1   gei3,6
14468,东西 要,dong1 xi1   yao4,6
14683,所有 的 东西,suo3 you3   de   dong1 xi1,6
15010,上 的 什么 东西,shang4   de   shen2 me   dong1 xi1,6
15228,有 东西,you3   dong1 xi1,6
15242,有 什么 东西 在,you3   shen2 me   dong1 xi1   zai4,6
15743,的 东西 在,de   dong1 xi1   zai4,6
15744,的 东西 从,de   dong1 xi1   cong2,6
16317,着 什么 东西,zhe   shen2 me   dong1 xi1,5
16541,种 东西,zhong3   dong1 xi1,5
16596,大 东西,da4   dong1 xi1,5
16802,一些 东西,yi1 xie1   dong1 xi1,5
16988,一 件 东西,yi1   jian4   dong1 xi1,5
16997,好 东西,hao3   dong1 xi1,5
17416,一样 的 东西,yi1 yang4   de   dong1 xi1,5
17568,偷 东西,tou1   dong1 xi1,5
17857,其他 东西,qi2 ta1   dong1 xi1,5
18096,金色 的 东西,jin1 se4   de   dong1 xi1,5
18207,需要 的 东西,xu1 yao4   de   dong1 xi1,5
18362,什么 东西 从,shen2 me   dong1 xi1   cong2,5
18531,东西 吃,dong1 xi1   chi1,5
18550,东西 朝,dong1 xi1   chao2,5
18551,东西 是 什么,dong1 xi1   shi4   shen2 me,5
18552,东西 放,dong1 xi1   fang4,5
18567,东西 砸,dong1 xi1   za2,5
18568,东西 正,dong1 xi1   zheng4,5
18571,想要 的 东西,xiang3 yao4   de   dong1 xi1,5
18934,找 的 东西,zhao3   de   dong1 xi1,5
18940,把 东西,ba3   dong1 xi1,5
20189,之类 的 东西,zhi1 lei4   de   dong1 xi1,5
20457,的 任何 东西,de   ren4 he2   dong1 xi1,5
20887,地 东张西望,di4   dong1 zhang1 xi1 wang4,5
