Order Number,Item,Pinyin,Frequency
328,巨大 的,ju4 da4   de,103
3956,个 巨大,ge4   ju4 da4,17
3957,个 巨大 的,ge4   ju4 da4   de,17
4517,一 个 巨大 的,yi1   ge4   ju4 da4   de,15
4668,一 个 巨大,yi1   ge4   ju4 da4,15
4777,声 巨响,sheng1   ju4 xiang3,14
5501,只 巨大,zhi3   ju4 da4,13
5502,只 巨大 的,zhi3   ju4 da4   de,13
5716,一 声 巨响,yi1   sheng1   ju4 xiang3,13
6359,的 巨大,de   ju4 da4,12
6430,巨怪 的,ju4 guai4   de,12
10096,一 只 巨大,yi1   zhi3   ju4 da4,8
10124,一 只 巨大 的,yi1   zhi3   ju4 da4   de,8
11367,统 巨人,tong3   ju4 ren2,7
12318,巨 怪,ju4   guai4,7
12619,混血 统 巨人,hun4 xue4   tong3   ju4 ren2,7
13951,巨 蛇,ju4   she2,6
13952,巨大 的 翅膀,ju4 da4   de   chi4 bang3,6
13953,巨怪 保安,ju4 guai4   bao3 an1,6
15725,的 一 声 巨响,de   yi1   sheng1   ju4 xiang3,6
15902,的 巨怪,de   ju4 guai4,6
15903,的 巨响,de   ju4 xiang3,6
16385,块 巨大 的,kuai4   ju4 da4   de,5
16386,块 巨大,kuai4   ju4 da4,5
17757,巨 乌贼,ju4   wu1 zei2,5
20132,一 块 巨大 的,yi1   kuai4   ju4 da4   de,5
20133,一 块 巨大,yi1   kuai4   ju4 da4,5
