Order Number,Item,Pinyin,Frequency
30,不 知道,bu4   zhi1 dao4,426
140,你 知道,ni3   zhi1 dao4,173
153,我 知道,wo3   zhi1 dao4,166
259,知道 他,zhi1 dao4   ta1,121
409,我 不 知道,wo3   bu4   zhi1 dao4,88
413,知道 你,zhi1 dao4   ni3,87
489,知道 的,zhi1 dao4   de,79
504,他 知道,ta1   zhi1 dao4,78
568,不 知,bu4   zhi1,71
663,哈利 知道,ha1 li4   zhi1 dao4,64
679,知道 我,zhi1 dao4   wo3,63
755,知道 自己,zhi1 dao4   zi4 ji3,59
805,知道 了,zhi1 dao4   le,56
822,都 知道,dou1   zhi1 dao4,56
916,想 知道,xiang3   zhi1 dao4,52
945,就 知道,jiu4   zhi1 dao4,51
1071,知道 这,zhi1 dao4   zhe4,47
1158,会 知道,hui4   zhi1 dao4,44
1235,你们 知道,ni3 men   zhi1 dao4,42
1244,知道 吗,zhi1 dao4   ma,42
1431,也 不 知道,ye3   bu4   zhi1 dao4,38
1445,知道 是,zhi1 dao4   shi4,37
1554,怎么 知道,zen3 me   zhi1 dao4,35
1681,知道 他们,zhi1 dao4   ta1 men,33
1850,他 不 知道,ta1   bu4   zhi1 dao4,30
1948,不 知道 自己,bu4   zhi1 dao4   zi4 ji3,29
2122,哈利 不 知道,ha1 li4   bu4   zhi1 dao4,27
2396,要 知道,yao4   zhi1 dao4,25
2436,知道 我们,zhi1 dao4   wo3 men,24
2455,我 知道 你,wo3   zhi1 dao4   ni3,24
2498,他们 知道,ta1 men   zhi1 dao4,24
2745,已经 知道,yi3 jing1   zhi1 dao4,22
2788,不 知道 他,bu4   zhi1 dao4   ta1,22
2829,你 不 知道,ni3   bu4   zhi1 dao4,22
2836,不 知道 你,bu4   zhi1 dao4   ni3,22
3000,知道 那,zhi1 dao4   na4,21
3189,你 知道 吗,ni3   zhi1 dao4   ma,20
3451,早 就 知道,zao3   jiu4   zhi1 dao4,19
3463,人 知道,ren2   zhi1 dao4,19
3510,我们 知道,wo3 men   zhi1 dao4,18
3783,知道 他 是,zhi1 dao4   ta1   shi4,17
3906,所 知,suo3   zhi1,17
3921,只 知道,zhi3   zhi1 dao4,17
4083,知道 该,zhi1 dao4   gai1,16
