Order Number,Item,Pinyin,Frequency
333,拿 着,na2   zhe,102
1300,里 拿,li3   na2,40
1630,手 里 拿,shou3   li3   na2,34
1751,去 拿,qu4   na2,32
1911,里 拿 着,li3   na2   zhe,30
1979,手 里 拿 着,shou3   li3   na2   zhe,29
2493,拿 着 一,na2   zhe   yi1,24
2643,拿 了,na2   le,23
3350,拿到 了,na2 dao4   le,19
4554,手 里 拿 着 一,shou3   li3   na2   zhe   yi1,15
4687,里 拿 着 一,li3   na2   zhe   yi1,15
5507,拿 不,na2   bu4,13
5509,拿 出来,na2   chu1 lai2,13
5517,拿出 一,na2 chu1   yi1,13
6096,拿起 一,na2 qi3   yi1,12
7699,拿 着 魔杖,na2   zhe   mo2 zhang4,10
8771,拿 一,na2   yi1,9
9014,哈利 拿起,ha1 li4   na2 qi3,9
9051,都 拿,dou1   na2,9
9866,它 拿,ta1   na2,8
9981,我 拿,wo3   na2,8
10067,把 它 拿,ba3   ta1   na2,8
10120,拿 不 准,na2   bu4   zhun3,8
10121,拿 在,na2   zai4,8
11141,你 拿,ni3   na2,7
12048,上 拿,shang4   na2,7
12069,拿 着 一 个,na2   zhe   yi1   ge4,7
12070,拿 过来,na2   guo4 lai2,7
13473,她 手 里 拿,ta1   shou3   li3   na2,6
14131,里 拿出,li3   na2 chu1,6
14336,魔杖 拿,mo2 zhang4   na2,6
14693,手 里 拿 着 一 个,shou3   li3   na2   zhe   yi1   ge4,6
14698,手里 拿,shou3 li3   na2,6
14701,手里 拿 着,shou3 li3   na2   zhe,6
14862,拿 吧,na2   ba,6
14864,拿 它,na2   ta1,6
14865,拿 在 手,na2   zai4   shou3,6
14866,拿 工钱,na2   gong1 qian2,6
14868,拿 着 的,na2   zhe   de,6
14870,拿 魔杖,na2   mo2 zhang4,6
14871,拿去 吧,na2 qu4   ba,6
14927,可以 拿,ke3 yi3   na2,6
15069,他 手 里 拿,ta1   shou3   li3   na2,6
15614,里 拿 着 一 个,li3   na2   zhe   yi1   ge4,6
16925,她 手 里 拿 着,ta1   shou3   li3   na2   zhe,5
17012,自己 拿,zi4 ji3   na2,5
18757,去 拿 隐形 衣,qu4   na2   yin3 xing2   yi1,5
18758,去 拿 隐形,qu4   na2   yin3 xing2,5
19100,拿 了 一,na2   le   yi1,5
19102,拿 在 手 里,na2   zai4   shou3   li3,5
19103,拿 的,na2   de,5
19105,拿 起来,na2   qi3 lai2,5
19106,拿 隐形 衣,na2   yin3 xing2   yi1,5
19107,拿 隐形,na2   yin3 xing2,5
19112,拿定 了,na2 ding4   le,5
19113,拿定 了 主意,na2 ding4   le   zhu3 yi4,5
19114,拿定 主意,na2 ding4   zhu3 yi4,5
19115,拿出 魔杖,na2 chu1   mo2 zhang4,5
19116,拿起 他,na2 qi3   ta1,5
19413,他 手 里 拿 着,ta1   shou3   li3   na2   zhe,5
19502,他 拿到,ta1   na2 dao4,5
