Order Number,Item,Pinyin,Frequency
242,卢平 教授,lu2 ping2   jiao4 shou4,128
545,卢 平,lu2   ping2,73
934,卢 平 说,lu2   ping2   shuo1,51
941,平 说,ping2   shuo1,51
1237,平静 地,ping2 jing4   di4,42
1608,平静 地 说,ping2 jing4   di4   shuo1,34
1965,卢平 说,lu2 ping2   shuo1,29
2585,卢平 的,lu2 ping2   de,23
3145,比 平常,bi3   ping2 chang2,20
3682,邓布利多 平静,deng4 bu4 li4 duo1   ping2 jing4,18
3683,邓布利多 平静 地,deng4 bu4 li4 duo1   ping2 jing4   di4,18
4125,平台 上,ping2 tai2   shang4,16
4191,卢平 教授 说,lu2 ping2   jiao4 shou4   shuo1,16
4284,邓布利多 平静 地 说,deng4 bu4 li4 duo1   ping2 jing4   di4   shuo1,16
4533,卢平 说 着,lu2 ping2   shuo1   zhe,15
4735,和 卢平,he2   lu2 ping2,15
6231,楼梯 平台,lou2 ti1   ping2 tai2,12
6451,着 卢平,zhe   lu2 ping2,11
7570,卢平 教授 的,lu2 ping2   jiao4 shou4   de,10
8374,平斯 女士,ping2 si1   nv3 shi4,9
8869,是 卢平,shi4   lu2 ping2,9
9748,平常 的,ping2 chang2   de,8
10448,楼梯 平台 上,lou2 ti1   ping2 tai2   shang4,8
10715,不 公平,bu4   gong1 ping2,8
11497,平生 第一,ping2 sheng1   di4 yi1,7
11501,平静 下来,ping2 jing4   xia4 lai2,7
11502,平生 第一 次,ping2 sheng1   di4 yi1   ci4,7
11834,卢平 和,lu2 ping2   he2,7
12161,他 平静,ta1   ping2 jing4,7
12537,平静 的,ping2 jing4   de,7
13181,了 卢平,le   lu2 ping2,6
13762,跟 卢平,gen1   lu2 ping2,6
13849,像 平常,xiang4   ping2 chang2,6
14060,平常 一样,ping2 chang2   yi1 yang4,6
14061,平 教授,ping2   jiao4 shou4,6
14063,平静 多,ping2 jing4   duo1,6
14065,平静 多 了,ping2 jing4   duo1   le,6
14369,心平气和 地,xin1 ping2 qi4 he2   di4,6
14528,卢 平 教授,lu2   ping2   jiao4 shou4,6
14991,他 平生,ta1   ping2 sheng1,6
14997,他 平静 地,ta1   ping2 jing4   di4,6
15811,的 卢平,de   lu2 ping2,6
15971,的 楼梯 平台,de   lou2 ti1   ping2 tai2,6
16333,地平线 上,di4 ping2 xian4   shang4,5
16382,但 卢平,dan4   lu2 ping2,5
17369,保持 平静,bao3 chi2   ping2 jing4,5
17606,像 平时,xiang4   ping2 shi2,5
17834,布莱克 和 卢平,bu4 lai2 ke4   he2   lu2 ping2,5
17907,平常 那样,ping2 chang2   na4 yang4,5
17911,平静 了,ping2 jing4   le,5
18597,愤愤不平 地,fen4 fen4 bu4 ping2   di4,5
18666,卢平 把,lu2 ping2   ba3,5
18667,卢平 在,lu2 ping2   zai4,5
19991,比 平时,bi3   ping2 shi2,5
20502,的 卢平 教授,de   lu2 ping2   jiao4 shou4,5
20542,在 卢平,zai4   lu2 ping2,5
20691,的 水平,de   shui3 ping2,5
