Order Number,Item,Pinyin,Frequency
1303,隔 着,ge2   zhe,40
7131,的 隔墙,de   ge2 qiang2,11
7365,小 隔间,xiao3   ge2 jian1,10
8020,隔间 的,ge2 jian1   de,10
10744,隔间 里,ge2 jian1   li3,8
14223,隔 着 几,ge2   zhe   ji3,6
14227,隔壁 的,ge2 bi4   de,6
15432,每 隔,mei3   ge2,6
15873,隔 着 桌子,ge2   zhe   zhuo1 zi,6
16152,的 隔间,de   ge2 jian1,6
16650,站台 之间 的 隔墙,zhan4 tai2   zhi1 jian1   de   ge2 qiang2,5
16663,第10 站台 之间 的 隔墙,di4 10  zhan4 tai2   zhi1 jian1   de   ge2 qiang2,5
18183,隔墙 走去,ge2 qiang2   zou3 qu4,5
19660,和 第10 站台 之间 的 隔墙,he2   di4 10  zhan4 tai2   zhi1 jian1   de   ge2 qiang2,5
20188,之间 的 隔墙,zhi1 jian1   de   ge2 qiang2,5
