Order Number,Item,Pinyin,Frequency
63,的 时候,de   shi2 hou4,298
398,在 这时,zai4   zhe4 shi2,90
434,就 在 这时,jiu4   zai4   zhe4 shi2,85
597,个 小时,ge4   xiao3 shi2,69
612,长 时间,zhang3   shi2 jian1,68
804,的 时间,de   shi2 jian1,56
1434,时 的,shi2   de,38
1821,这时 他们,zhe4 shi2   ta1 men,31
1828,随时 都,sui2 shi2   dou1,31
1865,一 小时,yi1   xiao3 shi2,30
1925,什么 时候,shen2 me   shi2 hou4,29
2019,很 长 时间,hen3   zhang3   shi2 jian1,28
2500,上 时,shang4   shi2,24
2584,一 个 小时,yi1   ge4   xiao3 shi2,23
2774,几 个 小时,ji3   ge4   xiao3 shi2,22
2908,段 时间,duan4   shi2 jian1,21
3335,这时 他,zhe4 shi2   ta1,19
3464,随时 都 会,sui2 shi2   dou1   hui4,19
3702,走去 时,zou3 qu4   shi2,18
3843,好 长 时间,hao3   zhang3   shi2 jian1,17
3894,半 小时,ban4   xiao3 shi2,17
3915,小时 后,xiao3 shi2   hou4,17
3940,一 段 时间,yi1   duan4   shi2 jian1,17
4154,没有 时间,mei2 you3   shi2 jian1,16
4289,任何 时候,ren4 he2   shi2 hou4,16
4302,时间 了,shi2 jian1   le,16
4454,了 很 长 时间,le   hen3   zhang3   shi2 jian1,15
4661,时候 都,shi2 hou4   dou1,15
4755,说话 时,shuo1 hua4   shi2,14
5092,时 就,shi2   jiu4,14
5102,时间 里,shi2 jian1   li3,14
5118,任何 时候 都,ren4 he2   shi2 hou4   dou1,14
5288,走 过时,zou3   guo4 shi2,13
5543,时 他,shi2   ta1,13
5544,时不时 地,shi2 bu4 shi2   di4,13
5545,时间 都,shi2 jian1   dou1,13
5646,下来 时,xia4 lai2   shi2,13
5653,早饭 时,zao3 fan4   shi2,13
5661,个 时候,ge4   shi2 hou4,13
6016,半 个 小时,ban4   ge4   xiao3 shi2,12
6063,抓紧 时间,zhua1 jin3   shi2 jian1,12
6132,时候 才,shi2 hou4   cai2,12
6267,时 才,shi2   cai2,12
6278,浪费 时间,lang4 fei4   shi2 jian1,12
6715,我 当时,wo3   dang1 shi2,11
6767,走近 时,zou3 jin4   shi2,11
6878,是 时候,shi4   shi2 hou4,11
7229,多 长 时间,duo1   zhang3   shi2 jian1,10
7284,礼堂 时,li3 tang2   shi2,10
7296,一 小时 后,yi1   xiao3 shi2   hou4,10
7337,说时迟 那时,shuo1 shi2 chi2   na4 shi2,10
7367,小时 前,xiao3 shi2   qian2,10
7434,那时 快,na4 shi2   kuai4,10
7563,说时迟 那时 快,shuo1 shi2 chi2   na4 shi2   kuai4,10
7738,吃 早饭 时,chi1   zao3 fan4   shi2,10
7750,时间 才,shi2 jian1   cai2,10
7790,他 时,ta1   shi2,10
7863,楼梯 时,lou2 ti1   shi2,10
7891,年级 时,nian2 ji2   shi2,10
7965,不时 地,bu4 shi2   di4,10
