Order Number,Item,Pinyin,Frequency
225,一 口,yi1   kou3,134
234,口 气,kou3   qi4,130
395,了 一 口,le   yi1   kou3,90
427,了 口,le   kou3,85
430,口袋 里,kou3 dai4   li3,85
602,了 口 气,le   kou3   qi4,68
858,一 口 气,yi1   kou3   qi4,54
1096,了 一 口 气,le   yi1   kou3   qi4,46
1259,的 口气,de   kou3 qi4,41
1312,的 口袋,de   kou3 dai4,40
1682,肖像 洞口,xiao4 xiang4   dong4 kou3,33
1823,的 口吻,de   kou3 wen3,31
2507,吸 了 一 口,xi1   le   yi1   kou3,24
2613,的 口袋 里,de   kou3 dai4   li3,23
2616,从 口袋 里,cong2   kou3 dai4   li3,23
2714,从 口袋,cong2   kou3 dai4,23
2895,口 冷气,kou3   leng3 qi4,21
2964,口吻 说,kou3 wen3   shuo1,21
3055,的 口吻 说,de   kou3 wen3   shuo1,21
3116,大 口,da4   kou3,20
3186,口袋 里 掏出,kou3 dai4   li3   tao1 chu1,20
3411,的 窗口,de   chuang1 kou3,19
3447,一 口 冷气,yi1   kou3   leng3 qi4,19
3617,叹 了 口 气,tan4   le   kou3   qi4,18
3666,在 门口,zai4   men2 kou3,18
3668,一 大 口,yi1   da4   kou3,18
3679,叹 了 口,tan4   le   kou3,18
3705,开口 说话,kai1 kou3   shuo1 hua4,18
3728,吸 了 口,xi1   le   kou3,18
3799,松 了 口 气,song1   le   kou3   qi4,17
3944,吸 了 一 口 气,xi1   le   yi1   kou3   qi4,17
3974,松 了 口,song1   le   kou3,17
4023,吸 了 口 气,xi1   le   kou3   qi4,17
4182,从 口袋 里 掏出,cong2   kou3 dai4   li3   tao1 chu1,16
4232,了 一 大 口,le   yi1   da4   kou3,16
4548,了 一 口 冷气,le   yi1   kou3   leng3 qi4,15
4792,松 了 一 口 气,song1   le   yi1   kou3   qi4,14
5112,松 了 一 口,song1   le   yi1   kou3,14
5176,的 门口,de   men2 kou3,14
5484,倒抽 了 一 口,dao4 chou1   le   yi1   kou3,13
5495,口袋 里 掏出 一,kou3 dai4   li3   tao1 chu1   yi1,13
5991,异口同声 地,yi4 kou3 tong2 sheng1   di4,12
5995,三 口,san1   kou3,12
6026,从 窗口,cong2   chuang1 kou3,12
6283,深深 吸 了 口,shen1 shen1   xi1   le   kou3,12
6284,深深 吸 了 口 气,shen1 shen1   xi1   le   kou3   qi4,12
6790,口 唾沫,kou3   tuo4 mo4,11
7029,的 口令,de   kou3 ling4,11
7036,喝 了 一 大 口,he1   le   yi1   da4   kou3,11
7057,的 伤口,de   shang1 kou3,11
7545,从 口袋 里 掏出 一,cong2   kou3 dai4   li3   tao1 chu1   yi1,10
7623,倒抽 了 一 口 冷气,dao4 chou1   le   yi1   kou3   leng3 qi4,10
7632,走到 门口,zou3 dao4   men2 kou3,10
7982,门口 走去,men2 kou3   zou3 qu4,10
7996,的 入口处,de   ru4 kou3 chu4,10
8062,的 洞口,de   dong4 kou3,10
8124,目瞪口呆 地,mu4 deng4 kou3 dai1   di4,10
8198,一 家 三 口,yi1   jia1   san1   kou3,9
8310,家 三 口,jia1   san1   kou3,9
8611,从 肖像 洞口,cong2   xiao4 xiang4   dong4 kou3,9
8961,朝 门口,chao2   men2 kou3,9
9186,的 入口,de   ru4 kou3,9
9279,的 胸口,de   xiong1 kou3,9
9383,塞进 口袋,sai1 jin4   kou3 dai4,8
9451,了 口 唾沫,le   kou3   tuo4 mo4,8
10542,洞口 爬,dong4 kou3   pa2,8
10544,洞口 爬 了,dong4 kou3   pa2   le,8
10993,了 口袋,le   kou3 dai4,7
11261,站 在 门口,zhan4   zai4   men2 kou3,7
11294,说话 的 口气,shuo1 hua4   de   kou3 qi4,7
11589,几 口,ji3   kou3,7
11687,德思礼 一 家 三 口,de2 si1 li3   yi1   jia1   san1   kou3,7
11840,两 口,liang3   kou3,7
12144,敞开 的 窗口,chang3 kai1   de   chuang1 kou3,7
12381,咬 了 一 口,yao3   le   yi1   kou3,7
12390,咽 了 口 唾沫,yan4   le   kou3   tuo4 mo4,7
12392,咽 了 口,yan4   le   kou3,7
12394,他 的 口气,ta1   de   kou3 qi4,7
12561,哈利 目瞪口呆,ha1 li4   mu4 deng4 kou3 dai1,7
13009,地 叹 了 口,di4   tan4   le   kou3,7
13010,地 叹 了 口 气,di4   tan4   le   kou3   qi4,7
13017,地 吸 了 一 口,di4   xi1   le   yi1   kou3,7
13309,大口 地,da4 kou3   di4,6
13943,肖像 后 的 洞口,xiao4 xiang4   hou4   de   dong4 kou3,6
14127,异口同声 地 说,yi4 kou3 tong2 sheng1   di4   shuo1,6
14795,口 茶,kou3   cha2,6
14796,口令 是,kou3 ling4   shi4,6
14799,口气 说,kou3 qi4   shuo1,6
14805,口袋 里 的,kou3 dai4   li3   de,6
15030,后 的 洞口,hou4   de   dong4 kou3,6
15559,深深 地 吸 了 一 口,shen1 shen1   di4   xi1   le   yi1   kou3,6
15816,的 口气 说,de   kou3 qi4   shuo1,6
15843,在 口袋,zai4   kou3 dai4,6
15844,在 口袋 里,zai4   kou3 dai4   li3,6
16631,窗口 飞,chuang1 kou3   fei1,5
17022,自己 的 口袋,zi4 ji3   de   kou3 dai4,5
18008,开口 说话 了,kai1 kou3   shuo1 hua4   le,5
18131,门口 站,men2 kou3   zhan4,5
18132,门口 的,men2 kou3   de,5
18134,门口 站 着,men2 kou3   zhan4   zhe,5
18583,从 口袋 里 抽出,cong2   kou3 dai4   li3   chou1 chu1,5
18681,从 洞口,cong2   dong4 kou3,5
18990,口袋 里 抽出,kou3 dai4   li3   chou1 chu1,5
18991,口味 的,kou3 wei4   de,5
19389,向 门口,xiang4   men2 kou3,5
19772,朝 门口 走去,chao2   men2 kou3   zou3 qu4,5
20015,哈利 深深 吸 了 口 气,ha1 li4   shen1 shen1   xi1   le   kou3   qi4,5
20016,哈利 深深 吸 了 口,ha1 li4   shen1 shen1   xi1   le   kou3,5
20081,哈利 目瞪口呆 地,ha1 li4   mu4 deng4 kou3 dai1   di4,5
20139,洞口 爬 了 出去,dong4 kou3   pa2   le   chu1 qu4,5
20175,深深 吸 了 一 口,shen1 shen1   xi1   le   yi1   kou3,5
20178,深深 吸 了 一 口 气,shen1 shen1   xi1   le   yi1   kou3   qi4,5
20922,地 吸 了 一 口 气,di4   xi1   le   yi1   kou3   qi4,5
