Order Number,Item,Pinyin,Frequency
525,不 太,bu4   tai4,75
649,得 太,de2   tai4,64
845,太 好,tai4   hao3,54
888,费格 太太,fei4 ge2   tai4 tai4,53
1135,太 好 了,tai4   hao3   le,44
1213,太 棒 了,tai4   bang4   le,42
1230,太 棒,tai4   bang4,42
1326,真是 太,zhen1 shi4   tai4,40
1618,太 多,tai4   duo1,34
2162,是 太,shi4   tai4,27
3098,太 多 了,tai4   duo1   le,20
3106,太 小,tai4   xiao3,20
4176,实在 太,shi2 zai4   tai4,16
4387,真 是 太,zhen1   shi4   tai4,15
5008,他 太,ta1   tai4,14
5234,太 高兴,tai4   gao1 xing4,13
5282,太 不,tai4   bu4,13
5792,德思礼 太太,de2 si1 li3   tai4 tai4,13
6486,太 晚,tai4   wan3,11
6491,太 厉害,tai4   li4 hai4,11
6557,太 大,tai4   da4,11
6558,太 容易,tai4   rong2 yi4,11
7261,太 远,tai4   yuan3,10
7354,太 可怕,tai4   ke3 pa4,10
7356,太 小 了,tai4   xiao3   le,10
7357,太 快,tai4   kuai4,10
7724,就 太,jiu4   tai4,10
8095,得 太 多,de2   tai4   duo1,10
8213,太 厉害 了,tai4   li4 hai4   le,9
8215,太 奇妙,tai4   qi2 miao4,9
8221,太太 说,tai4 tai4   shuo1,9
8331,太 可怕 了,tai4   ke3 pa4   le,9
8339,太 晚 了,tai4   wan3   le,9
8356,你 太,ni3   tai4,9
9435,太 久,tai4   jiu3,8
9443,太 奇妙 了,tai4   qi2 miao4   le,8
9449,太 过分 了,tai4   guo4 fen4   le,8
9452,太阳穴 上,tai4 yang2 xue2   shang4,8
9592,费格 太太 说,fei4 ge2   tai4 tai4   shuo1,8
9599,太 傻,tai4   sha3,8
9600,太 傻 了,tai4   sha3   le,8
9617,太 过分,tai4   guo4 fen4,8
9619,太 长,tai4   zhang3,8
9753,年纪 太,nian2 ji4   tai4,8
9965,我 太,wo3   tai4,8
10864,得 太 厉害,de2   tai4   li4 hai4,8
10894,不 太 好,bu4   tai4   hao3,8
11084,不 是 太,bu4   shi4   tai4,7
11284,简直 太,jian3 zhi2   tai4,7
11340,太 累,tai4   lei4,7
11344,太 高兴 了,tai4   gao1 xing4   le,7
11514,年纪 太 小,nian2 ji4   tai4   xiao3,7
11689,它 太,ta1   tai4,7
12963,得 太 多 了,de2   tai4   duo1   le,7
13089,真是 太 好,zhen1 shi4   tai4   hao3,6
13090,真是 太 棒 了,zhen1 shi4   tai4   bang4   le,6
13091,真是 太 棒,zhen1 shi4   tai4   bang4,6
13167,真是 太 好 了,zhen1 shi4   tai4   hao3   le,6
13361,糖浆 太妃糖,tang2 jiang1   tai4 fei1 tang2,6
13369,太 危险,tai4   wei1 xian3,6
13373,太 喜欢,tai4   xi3 huan1,6
13375,太 合适,tai4   he2 shi4,6
13385,太 精彩,tai4   jing1 cai3,6
13386,太 精彩 了,tai4   jing1 cai3   le,6
13390,太 难,tai4   nan2,6
14310,得 太 厉害 了,de2   tai4   li4 hai4   le,6
14319,得 太 快,de2   tai4   kuai4,6
15027,时间 太,shi2 jian1   tai4,6
16118,不 太 合适,bu4   tai4   he2 shi4,6
16142,不 太 容易,bu4   tai4   rong2 yi4,6
16251,真 是 太 高兴,zhen1   shi4   tai4   gao1 xing4,5
16467,知道 得 太,zhi1 dao4   de2   tai4,5
16736,太 危险 了,tai4   wei1 xian3   le,5
16750,太 大 了,tai4   da4   le,5
16751,太 多 的,tai4   duo1   de,5
16755,太 忙,tai4   mang2,5
16760,太 快 了,tai4   kuai4   le,5
16766,太 荒唐,tai4   huang1 tang2,5
16768,太 荒唐 了,tai4   huang1 tang2   le,5
16771,太 远 了,tai4   yuan3   le,5
16777,太 黑,tai4   hei1,5
17609,还 太 小,hai2   tai4   xiao3,5
17611,还 太,hai2   tai4,5
17716,这 简直 太,zhe4   jian3 zhi2   tai4,5
17932,年纪 太 小 了,nian2 ji4   tai4   xiao3   le,5
18281,飞 得 太,fei1   de2   tai4,5
18755,我 真 是 太,wo3   zhen1   shi4   tai4,5
19463,是 太 高兴,shi4   tai4   gao1 xing4,5
20280,也 不 太,ye3   bu4   tai4,5
20426,也 太,ye3   tai4,5
20952,不 太 高兴,bu4   tai4   gao1 xing4,5
