Order Number,Item,Pinyin,Frequency
23,罗恩 说,luo2 en1   shuo1,461
44,罗恩 和,luo2 en1   he2,371
61,罗恩 和 赫敏,luo2 en1   he2   he4 min3,303
68,和 罗恩,he2   luo2 en1,279
112,哈利 和 罗恩,ha1 li4   he2   luo2 en1,196
164,罗恩 的,luo2 en1   de,160
750,罗恩 说 着,luo2 en1   shuo1   zhe,59
783,着 罗恩,zhe   luo2 en1,57
908,罗恩 在,luo2 en1   zai4,52
1229,了 罗恩,le   luo2 en1,42
1330,对 罗恩,dui4   luo2 en1,39
1626,他 和 罗恩,ta1   he2   luo2 en1,34
1767,是 罗恩,shi4   luo2 en1,32
1782,罗恩 不,luo2 en1   bu4,31
1883,罗恩 把,luo2 en1   ba3,30
2332,罗恩 也,luo2 en1   ye3,25
2566,罗恩 和 赫敏 都,luo2 en1   he2   he4 min3   dou1,23
2922,罗伯茨 先生,luo2 bo2 ci2   xian1 sheng1,21
3084,罗恩 一边,luo2 en1   yi1 bian1,21
3132,罗恩 对,luo2 en1   dui4,20
3305,罗恩 没有,luo2 en1   mei2 you3,19
3351,对 罗恩 说,dui4   luo2 en1   shuo1,19
3432,罗恩 一,luo2 en1   yi1,19
3470,在 罗恩,zai4   luo2 en1,19
3495,看见 罗恩,kan4 jian4   luo2 en1,18
3512,看 着 罗恩,kan4   zhe   luo2 en1,18
3563,罗恩 和 赫敏 的,luo2 en1   he2   he4 min3   de,18
3635,把 罗恩,ba3   luo2 en1,18
3822,罗恩 突然,luo2 en1   tu1 ran2,17
3935,跟 罗恩,gen1   luo2 en1,17
4393,和 罗恩 都,he2   luo2 en1   dou1,15
4406,着 罗恩 和,zhe   luo2 en1   he2,15
4457,罗恩 看,luo2 en1   kan4,15
4459,罗恩 都,luo2 en1   dou1,15
4460,罗恩 说道,luo2 en1   shuo1 dao4,15
4461,罗斯默塔 女士,luo2 si1 mo4 ta3   nv3 shi4,15
4484,和 罗恩 的,he2   luo2 en1   de,15
4776,罗恩 和 哈利,luo2 en1   he2   ha1 li4,14
4825,罗恩 又,luo2 en1   you4,14
5240,从 罗恩,cong2   luo2 en1,13
5313,罗恩 还,luo2 en1   hai2,13
5530,可是 罗恩,ke3 shi4   luo2 en1,13
5572,告诉 罗恩,gao4 su4   luo2 en1,13
5765,的 罗恩,de   luo2 en1,13
5908,罗恩 从,luo2 en1   cong2,12
5913,罗恩 和 赫敏 在,luo2 en1   he2   he4 min3   zai4,12
5917,罗恩 喊道,luo2 en1   han3 dao4,12
6116,他 对 罗恩,ta1   dui4   luo2 en1,12
6204,望 着 罗恩,wang4   zhe   luo2 en1,12
6497,罗恩 和 赫敏 说,luo2 en1   he2   he4 min3   shuo1,11
6556,赫敏 和 罗恩,he4 min3   he2   luo2 en1,11
6578,罗斯 默塔,luo2 si1   mo4 ta3,11
6626,血 人 巴罗,xue4   ren2   ba1 luo2,11
6699,人 巴罗,ren2   ba1 luo2,11
7206,着 罗恩 和 赫敏,zhe   luo2 en1   he2   he4 min3,10
7214,但 罗恩,dan4   luo2 en1,10
7371,罗恩 低声,luo2 en1   di1 sheng1,10
7375,罗恩 很,luo2 en1   hen3,10
7383,罗恩 紧张,luo2 en1   jin3 zhang1,10
7384,罗恩 紧张 地,luo2 en1   jin3 zhang1   di4,10
7385,罗恩 赶紧,luo2 en1   gan3 jin3,10
7495,了 罗恩 的,le   luo2 en1   de,10
7601,对 罗恩 和,dui4   luo2 en1   he2,10
8227,罗恩 一边 说,luo2 en1   yi1 bian1   shuo1,9
8228,罗恩 一直,luo2 en1   yi4 zhi2,9
8229,罗恩 不 耐烦,luo2 en1   bu4   nai4 fan2,9
8233,罗恩 对 哈利,luo2 en1   dui4   ha1 li4,9
8234,罗恩 想,luo2 en1   xiang3,9
8295,哈利 和 罗恩 的,ha1 li4   he2   luo2 en1   de,9
8324,对 哈利 和 罗恩,dui4   ha1 li4   he2   luo2 en1,9
8353,给 罗恩,gei3   luo2 en1,9
8362,罗恩 不 耐烦 地,luo2 en1   bu4   nai4 fan2   di4,9
8369,罗恩 就,luo2 en1   jiu4,9
8370,罗恩 摇,luo2 en1   yao2,9
8373,罗恩 用,luo2 en1   yong4,9
8380,罗恩 脸上,luo2 en1   lian3 shang4,9
8382,罗恩小声 说,luo2 en1 xiao3 sheng1   shuo1,9
