Order Number,Item,Pinyin,Frequency
1368,达力 的,da2 li4   de,39
3323,和 达力,he2   da2 li4,19
4585,达力 和,da2 li4   he2,15
6488,着 达力,zhe   da2 li4,11
8101,的 达力,de   da2 li4,10
8493,姨妈 和 达力,yi2 ma1   he2   da2 li4,9
8565,佩妮 姨妈 和 达力,pei4 ni1   yi2 ma1   he2   da2 li4,9
10145,达力 一,da2 li4   yi1,8
10716,阿瓦达 索命咒,a1 wa3 da2   suo3 ming4 zhou4,8
11290,了 达力,le   da2 li4,7
11378,达力 说,da2 li4   shuo1,7
12030,把 达力,ba3   da2 li4,7
12302,是 达力,shi4   da2 li4,7
13395,给 达力,gei3   da2 li4,6
13807,达到 了,da2 dao4   le,6
14824,抓住 达力,zhua1 zhu4   da2 li4,6
17494,跟 达力,gen1   da2 li4,5
20798,在 达力,zai4   da2 li4,5
