Order Number,Item,Pinyin,Frequency
43,上 的,shang4   de,382
237,脸 上,lian3   shang4,128
359,床 上,chuang2   shang4,96
376,墙 上,qiang2   shang4,93
385,地板 上,di4 ban3   shang4,92
451,椅子 上,yi3 zi   shang4,83
626,脸上 的,lian3 shang4   de,67
646,身 上,shen1   shang4,65
652,桌 上,zhuo1   shang4,64
697,上 了,shang4   le,61
765,在 地上,zai4   di4 shang4,58
779,上 次,shang4   ci4,58
806,天 晚上,tian1   wan3 shang4,56
851,关上 了,guan1 shang4   le,54
956,桌子 上,zhuo1 zi   shang4,51
989,头 上,tou2   shang4,49
1020,扫帚 上,sao4 zhou3   shang4,48
1146,场地 上,chang3 di4   shang4,44
1210,上 有,shang4   you3,42
1292,上面 的,shang4 mian4   de,40
1299,地面 上,di4 mian4   shang4,40
1314,课 上,ke4   shang4,40
1323,头顶 上,tou2 ding3   shang4,40
1386,天花板 上,tian1 hua1 ban3   shang4,38
1393,上 一,shang4   yi1,38
1412,他 脸上,ta1   lian3 shang4,38
1441,在 上面,zai4   shang4 mian4,37
1465,座位 上,zuo4 wei4   shang4,37
1476,上 都,shang4   dou1,37
1510,上 的 一,shang4   de   yi1,36
1557,上 挂,shang4   gua4,35
1601,世界 上,shi4 jie4   shang4,34
1676,他 看上去,ta1   kan4 shang4 qu4,33
1685,那 天 晚上,na4   tian1   wan3 shang4,33
1694,身上 的,shen1 shang4   de,33
1792,肩膀 上,jian1 bang3   shang4,31
1812,在 地板 上,zai4   di4 ban3   shang4,31
1863,不 上,bu4   shang4,30
1989,飞天 扫帚 上,fei1 tian1   sao4 zhou3   shang4,29
1993,马上 就,ma3 shang4   jiu4,29
1997,楼梯 上,lou2 ti1   shang4,29
2044,额头 上,e2 tou2   shang4,28
2091,脸上 的 表情,lian3 shang4   de   biao3 qing2,28
2093,上 的 那,shang4   de   na4,28
2132,地上 的,di4 shang4   de,27
2158,上 带,shang4   dai4,27
2167,了 上去,le   shang4 qu4,27
2198,上 挂 着,shang4   gua4   zhe,27
2243,上 还,shang4   hai2,26
2276,地 上,di4   shang4,26
2285,他 身上,ta1   shen1 shang4,26
2313,上 带 着,shang4   dai4   zhe,26
2355,在 床 上,zai4   chuang2   shang4,25
2370,的 脸 上,de   lian3   shang4,25
2397,的 脸上,de   lian3 shang4,25
2480,脖子 上,bo2 zi   shang4,24
2491,路 上,lu4   shang4,24
2500,上 时,shang4   shi2,24
2502,上 最,shang4   zui4,24
2542,上床 睡觉,shang4 chuang2   shui4 jiao4,24
2554,顶 上,ding3   shang4,24
2559,看台 上,kan4 tai2   shang4,23
2600,脸 上 带,lian3   shang4   dai4,23
2661,走廊 上,zou3 lang2   shang4,23
2667,脸 上 带 着,lian3   shang4   dai4   zhe,23
2782,草地 上,cao3 di4   shang4,22
2890,照片 上,zhao4 pian1   shang4,21
2990,课堂 上,ke4 tang2   shang4,21
3047,去 上,qu4   shang4,21
3054,世界 上 最,shi4 jie4   shang4   zui4,21
3058,世界杯赛 上,shi4 jie4 bei1 sai4   shang4,21
3162,脑袋 上,nao3 dai4   shang4,20
3214,闭上 眼睛,bi4 shang4   yan3 jing1,20
3221,膝盖 上,xi1 gai4   shang4,20
3243,上 哪儿,shang4   na3 er2,20
3281,看上去 像,kan4 shang4 qu4   xiang4,19
3314,在 墙 上,zai4   qiang2   shang4,19
3324,的 椅子 上,de   yi3 zi   shang4,19
3346,脸 上 的,lian3   shang4   de,19
3359,腿 上,tui3   shang4,19
3366,上 哪儿 去,shang4   na3 er2   qu4,19
3377,凳子 上,deng4 zi   shang4,19
3382,上 有 一,shang4   you3   yi1,19
3385,在 桌 上,zai4   zhuo1   shang4,19
