Order Number,Item,Pinyin,Frequency
227,每 个,mei3   ge4,134
393,每 一,mei3   yi1,90
449,的 每,de   mei3,84
477,每 个 人,mei3   ge4   ren2,81
728,每 次,mei3   ci4,60
831,每 个 人 都,mei3   ge4   ren2   dou1,55
1069,的 每 一,de   mei3   yi1,47
1193,每 天,mei3   tian1,43
1851,每 人,mei3   ren2,30
2179,每 一 个,mei3   yi1   ge4,27
2312,的 每 个,de   mei3   ge4,26
3134,每 当,mei3   dang1,20
3444,的 每 一 个,de   mei3   yi1   ge4,19
4190,里 的 每,li3   de   mei3,16
4625,他 每,ta1   mei3,15
4689,他们 每,ta1 men   mei3,15
5963,的 每 个 人,de   mei3   ge4   ren2,12
6576,每 年,mei3   nian2,11
6972,每 天 都,mei3   tian1   dou1,11
7880,每 根,mei3   gen1,10
7881,每个 人,mei3 ge4   ren2,10
7885,哈利 每,ha1 li4   mei3,10
8058,的 每 个 人 都,de   mei3   ge4   ren2   dou1,10
8376,每 一 张,mei3   yi1   zhang1,9
8378,每 个 人 的,mei3   ge4   ren2   de,9
8889,是 每,shi4   mei3,9
9018,每 件,mei3   jian4,9
9769,里 的 每 一,li3   de   mei3   yi1,8
10469,每 一 个 人,mei3   yi1   ge4   ren2,8
10470,每 一 位,mei3   yi1   wei4,8
10476,每 走,mei3   zou3,8
10604,里 的 每 个,li3   de   mei3   ge4,8
11288,说 的 每,shuo1   de   mei3,7
11289,说 的 每 一,shuo1   de   mei3   yi1,7
11539,了 每,le   mei3,7
11554,里 的 每 个 人,li3   de   mei3   ge4   ren2,7
12517,每 个 人 都 能,mei3   ge4   ren2   dou1   neng2,7
12521,每 天 晚上,mei3   tian1   wan3 shang4,7
12663,里 的 每 个 人 都,li3   de   mei3   ge4   ren2   dou1,7
12831,几乎 每,ji1 hu1   mei3,7
12892,在 每,zai4   mei3,7
13632,你们 每,ni3 men   mei3,6
14570,我 每,wo3   mei3,6
14646,我们 每,wo3 men   mei3,6
15129,是 每 个 人,shi4   mei3   ge4   ren2,6
15130,是 每 个,shi4   mei3   ge4,6
15423,每 一 个 字,mei3   yi1   ge4   zi4,6
15426,每 一 根,mei3   yi1   gen1,6
15430,每 星期,mei3   xing1 qi1,6
15431,每 当 他,mei3   dang1   ta1,6
15432,每 隔,mei3   ge2,6
15433,每 走 一 步,mei3   zou3   yi1   bu4,6
15434,每 走 一,mei3   zou3   yi1,6
16370,着 每,zhe   mei3,5
16510,礼堂 里 的 每,li3 tang2   li3   de   mei3,5
16848,不 是 每,bu4   shi4   mei3,5
19658,他 每 次,ta1   mei3   ci4,5
19972,每 一 寸,mei3   yi1   cun4,5
19975,每 个 人 都 在,mei3   ge4   ren2   dou1   zai4,5
19976,每 一 条,mei3   yi1   tiao2,5
19977,每 天 早晨,mei3   tian1   zao3 chen2,5
19978,每 只,mei3   zhi3,5
19979,每 个 角落,mei3   ge4   jiao3 luo4,5
19983,每 条,mei3   tiao2,5
20332,现在 每,xian4 zai4   mei3,5
20526,他们 每 个,ta1 men   mei3   ge4,5
20529,他们 每 人,ta1 men   mei3   ren2,5
20684,的 每 一 个 字,de   mei3   yi1   ge4   zi4,5
20686,的 每 一 个 人,de   mei3   yi1   ge4   ren2,5
