Order Number,Item,Pinyin,Frequency
274,回 事,hui2   shi4,115
312,怎么 回,zen3 me   hui2,106
320,怎么 回 事,zen3 me   hui2   shi4,104
335,回来 了,hui2 lai2   le,101
823,是 怎么 回,shi4   zen3 me   hui2,56
839,是 怎么 回 事,shi4   zen3 me   hui2   shi4,55
1477,回到 了,hui2 dao4   le,37
2378,没有 回答,mei2 you3   hui2 da2,25
2775,又 回到,you4   hui2 dao4,22
2801,回来 的,hui2 lai2   de,22
3539,了 回来,le   hui2 lai2,18
3792,了 回去,le   hui2 qu4,17
4041,地 回答,di4   hui2 da2,17
4274,返回 城堡,fan3 hui2   cheng2 bao3,16
4970,回到 他,hui2 dao4   ta1,14
5148,他 回来,ta1   hui2 lai2,14
5460,又 回来,you4   hui2 lai2,13
5564,是 怎么回事,shi4   zen3 me hui2 shi4,13
5657,会 回来,hui4   hui2 lai2,13
5674,里 回荡,li3   hui2 dang4,13
5703,回去 睡觉,hui2 qu4   shui4 jiao4,13
5737,的 回信,de   hui2 xin4,13
6006,回头 看,hui2 tou2   kan4,12
6226,哈利 回到,ha1 li4   hui2 dao4,12
6751,又 回到 了,you4   hui2 dao4   le,11
6753,又 回来 了,you4   hui2 lai2   le,11
6847,他 回到,ta1   hui2 dao4,11
7139,伏地魔 回来,fu2 di4 mo2   hui2 lai2,11
7463,要 回,yao4   hui2,10
7637,回 学校,hui2   xue2 xiao4,10
7970,回到 他 的,hui2 dao4   ta1   de,10
7975,回头 一,hui2 tou2   yi1,10
8459,没有 回来,mei2 you3   hui2 lai2,9
8559,到底 是 怎么 回,dao4 di3   shi4   zen3 me   hui2,9
8560,到底 是 怎么 回 事,dao4 di3   shi4   zen3 me   hui2   shi4,9
8989,哈利 回头,ha1 li4   hui2 tou2,9
9149,回去 了,hui2 qu4   le,9
9151,回头 一 看,hui2 tou2   yi1   kan4,9
9153,回头 望,hui2 tou2   wang4,9
9156,回答 他,hui2 da2   ta1,9
9321,地 回到,di4   hui2 dao4,9
9707,已经 回来,yi3 jing1   hui2 lai2,8
9708,已经 回来 了,yi3 jing1   hui2 lai2   le,8
10118,拼命 回忆,pin1 ming4   hui2 yi4,8
10140,他 回头,ta1   hui2 tou2,8
10373,一 回,yi1   hui2,8
10487,哈利 没有 回答,ha1 li4   mei2 you3   hui2 da2,8
10653,回 宿舍,hui2   su4 she4,8
10669,回过头 来,hui2 guo4 tou2   lai2,8
10887,会 回来 的,hui4   hui2 lai2   de,8
11337,走回 城堡,zou3 hui2   cheng2 bao3,7
11388,返回 格兰芬,fan3 hui2   ge2 lan2 fen1,7
12131,返回 格兰芬 多,fan3 hui2   ge2 lan2 fen1   duo1,7
12632,里 回响,li3   hui2 xiang3,7
12719,回 城堡,hui2   cheng2 bao3,7
12940,伏地魔 回来 了,fu2 di4 mo2   hui2 lai2   le,7
13132,着 回到,zhe   hui2 dao4,6
13843,返回 格兰芬 多 塔楼,fan3 hui2   ge2 lan2 fen1   duo1   ta3 lou2,6
13911,这 是 怎么 回,zhe4   shi4   zen3 me   hui2,6
13930,这么 回 事,zhe4 me   hui2   shi4,6
13931,这么 回,zhe4 me   hui2,6
14031,带 回去,dai4   hui2 qu4,6
14032,带 回来,dai4   hui2 lai2,6
