Order Number,Item,Pinyin,Frequency
603,一 边,yi1   bian1,68
719,旁边 的,pang2 bian1   de,61
1153,一边 把,yi1 bian1   ba3,44
1202,两 边,liang3   bian1,43
1228,他 身边,ta1   shen1 bian1,42
1462,另 一 边,ling4   yi1   bian1,37
1613,一边 说,yi1 bian1   shuo1,34
1741,边 的,bian1   de,32
1869,哈利 身边,ha1 li4   shen1 bian1,30
2108,他们 身边,ta1 men   shen1 bian1,27
2454,在 旁边,zai4   pang2 bian1,24
2476,他 一边,ta1   yi1 bian1,24
2957,一边 用,yi1 bian1   yong4,21
3084,罗恩 一边,luo2 en1   yi1 bian1,21
3156,身边 的,shen1 bian1   de,20
3286,哈利 一边,ha1 li4   yi1 bian1,19
3401,他 旁边,ta1   pang2 bian1,19
3416,右边 的,you4 bian1   de,19
3697,旁边 的 一,pang2 bian1   de   yi1,18
3832,那边 的,na4 bian1   de,17
3937,旁边 一,pang2 bian1   yi1,17
4001,的 另 一 边,de   ling4   yi1   bian1,17
4225,身边 走过,shen1 bian1   zou3 guo4,16
4368,了 一边,le   yi1 bian1,16
4686,在 他 身边,zai4   ta1   shen1 bian1,15
5717,在 他 旁边,zai4   ta1   pang2 bian1,13
5767,从 他们 身边,cong2   ta1 men   shen1 bian1,13
5844,墙 边,qiang2   bian1,12
6651,一边 还,yi1 bian1   hai2,11
6653,一边 问,yi1 bian1   wen4,11
6739,两 边 的,liang3   bian1   de,11
6976,他 耳边,ta1   er3 bian1,11
7054,在 一边,zai4   yi1 bian1,11
7083,在 哈利 身边,zai4   ha1 li4   shen1 bian1,11
7145,在 那边,zai4   na4 bian1,11
7161,一边 说道,yi1 bian1   shuo1 dao4,11
7333,说 一边,shuo1   yi1 bian1,10
7533,从 他 身边,cong2   ta1   shen1 bian1,10
7703,边 一,bian1   yi1,10
8227,罗恩 一边 说,luo2 en1   yi1 bian1   shuo1,9
8481,门边 的,men2 bian1   de,9
9191,在 他 耳边,zai4   ta1   er3 bian1,9
9258,一边 朝,yi1 bian1   chao2,9
9293,的 边缘,de   bian1 yuan2,9
9674,罗恩 身边,luo2 en1   shen1 bian1,8
9741,脚 边,jiao3   bian1,8
9745,她 身边,ta1   shen1 bian1,8
9838,一边 说 一边,yi1 bian1   shuo1   yi1 bian1,8
9878,到 一边,dao4   yi1 bian1,8
10218,旁边 有,pang2 bian1   you3,8
10324,左边 的,zuo3 bian1   de,8
10581,他 这边,ta1   zhe4 bian1,8
10707,他们 旁边,ta1 men   pang2 bian1,8
10751,一边 从,yi1 bian1   cong2,8
10810,一边 对,yi1 bian1   dui4,8
10872,的 身边,de   shen1 bian1,8
11162,禁 林边缘,jin4   lin2 bian1 yuan2,7
11430,她 一边,ta1   yi1 bian1,7
11452,这边 来,zhe4 bian1   lai2,7
11595,一边 仍然,yi1 bian1   reng2 ran2,7
11779,从 哈利 身边,cong2   ha1 li4   shen1 bian1,7
12053,他 右边,ta1   you4 bian1,7
12089,边 看,bian1   kan4,7
12178,旁边 是,pang2 bian1   shi4,7
12179,旁边 的 那,pang2 bian1   de   na4,7
12319,这边 走,zhe4 bian1   zou3,7
12515,哈利 旁边,ha1 li4   pang2 bian1,7
12578,床边 的,chuang2 bian1   de,7
12595,哈利 耳边,ha1 li4   er3 bian1,7
12957,在 门边,zai4   men2 bian1,7
12958,一 边 的,yi1   bian1   de,7
13709,赫敏 一边,he4 min3   yi1 bian1,6
13783,身边 通过,shen1 bian1   tong1 guo4,6
14087,床 边,chuang2   bian1,6
14261,一边 往,yi1 bian1   wang3,6
14420,到 这边,dao4   zhe4 bian1,6
14421,到 这边 来,dao4   zhe4 bian1   lai2,6
14455,从 他们 身边 走过,cong2   ta1 men   shen1 bian1   zou3 guo4,6
14636,赫敏 身边,he4 min3   shen1 bian1,6
14726,扔到 一边,reng1 dao4   yi1 bian1,6
14816,另 一 边 的,ling4   yi1   bian1   de,6
14834,身边 时,shen1 bian1   shi2,6
15007,旁边 一 个,pang2 bian1   yi1   ge4,6
15009,旁边 那,pang2 bian1   na4,6
15036,后边 的,hou4 bian1   de,6
15289,朝 他 这边,chao2   ta1   zhe4 bian1,6
15537,海格 一边,hai3 ge2   yi1 bian1,6
15541,下边 的,xia4 bian1   de,6
15745,的 两 边,de   liang3   bian1,6
15855,在 哈利 旁边,zai4   ha1 li4   pang2 bian1,6
15905,他们 身边 走过,ta1 men   shen1 bian1   zou3 guo4,6
15915,他们 这边,ta1 men   zhe4 bian1,6
15962,一边 又,yi1 bian1   you4,6
16531,外边 的,wai4 bian1   de,5
16902,耳边 说,er3 bian1   shuo1,5
16944,她 旁边,ta1   pang2 bian1,5
17526,身边 走,shen1 bian1   zou3,5
17920,那边 去,na4 bian1   qu4,5
18203,一边 仔细,yi1 bian1   zi3 xi4,5
18216,人 身边,ren2   shen1 bian1,5
18262,一边 使劲,yi1 bian1   shi3 jin4,5
18363,一边 走,yi1 bian1   zou3,5
18719,从 门边,cong2   men2 bian1,5
18836,我们 这边,wo3 men   zhe4 bian1,5
19265,右边 的 一,you4 bian1   de   yi1,5
19269,右边 一,you4 bian1   yi1,5
19326,旁边 的 一 个,pang2 bian1   de   yi1   ge4,5
19746,哈利 一边 说,ha1 li4   yi1 bian1   shuo1,5
19763,朝 旁边,chao2   pang2 bian1,5
19764,朝 这边,chao2   zhe4 bian1,5
19980,哈利 旁边 的,ha1 li4   pang2 bian1   de,5
20420,的 一 边,de   yi1   bian1,5
20507,在 他们 身边,zai4   ta1 men   shen1 bian1,5
20557,在 哈利 耳边,zai4   ha1 li4   er3 bian1,5
20606,的 左边,de   zuo3 bian1,5
20654,在 旁边 的,zai4   pang2 bian1   de,5
20827,在 那边 的,zai4   na4 bian1   de,5
20835,一 边 一,yi1   bian1   yi1,5
20899,地 从 他们 身边,di4   cong2   ta1 men   shen1 bian1,5
