Order Number,Item,Pinyin,Frequency
240,的 表情,de   biao3 qing2,128
2091,脸上 的 表情,lian3 shang4   de   biao3 qing2,28
2993,表现 出,biao3 xian4   chu1,21
4869,表现 得,biao3 xian4   de2,14
5168,的 表现,de   biao3 xian4,14
5372,了 看表,le   kan4 biao3,13
5786,看 了 看表,kan4   le   kan4 biao3,13
8562,惊恐 的 表情,jing1 kong3   de   biao3 qing2,9
10865,的 表哥,de   biao3 ge1,8
10871,的 课程表,de   ke4 cheng2 biao3,8
11212,表 上,biao3   shang4,7
11215,表现 出 了,biao3 xian4   chu1   le,7
11759,副 表情,fu4   biao3 qing2,7
12759,的 代表,de   dai4 biao3,7
13558,表情 很,biao3 qing2   hen3,6
14023,那 副 表情,na4   fu4   biao3 qing2,6
14558,厌恶 的 表情,yan4 wu4   de   biao3 qing2,6
15480,他 脸上 的 表情,ta1   lian3 shang4   de   biao3 qing2,6
16087,的 表,de   biao3,6
16357,着 手表,zhe   shou3 biao3,5
17092,表 上 签字,biao3   shang4   qian1 zi4,5
17157,了 看 手表,le   kan4   shou3 biao3,5
17271,许可 表,xu3 ke3   biao3,5
18297,人物 表,ren2 wu4   biao3,5
20035,主要 人物 表,zhu3 yao4   ren2 wu4   biao3,5
20633,的 手表,de   shou3 biao3,5
20889,的 那 副 表情,de   na4   fu4   biao3 qing2,5
20991,看 了 看 手表,kan4   le   kan4   shou3 biao3,5
20994,会 表现,hui4   biao3 xian4,5
21003,看 手表,kan4   shou3 biao3,5
