Order Number,Item,Pinyin,Frequency
37,弗农 姨父,fu2 nong2   yi2 fu4,401
943,的 父母,de   fu4 mu3,51
963,我 父亲,wo3   fu4 qin1,50
1217,姨父 的,yi2 fu4   de,42
1414,弗农 姨父 的,fu2 nong2   yi2 fu4   de,38
1459,你 父亲,ni3   fu4 qin1,37
1855,姨父 说,yi2 fu4   shuo1,30
1905,弗农 姨父 说,fu2 nong2   yi2 fu4   shuo1,30
2043,父亲 的,fu4 qin1   de,28
2275,父母 的,fu4 mu3   de,26
3042,的 父亲,de   fu4 qin1,21
3210,他 父亲,ta1   fu4 qin1,20
3588,姨父 和,yi2 fu4   he2,18
3610,弗农 姨父 和,fu2 nong2   yi2 fu4   he2,18
3612,你 父母,ni3   fu4 mu3,18
3825,的 教父,de   jiao4 fu4,17
4145,你 的 父母,ni3   de   fu4 mu3,16
4737,和 姨父,he2   yi2 fu4,14
4873,姨妈 和 姨父,yi2 ma1   he2   yi2 fu4,14
5048,和 弗农 姨父,he2   fu2 nong2   yi2 fu4,14
5213,他 父母,ta1   fu4 mu3,13
5264,姨父 和 佩妮,yi2 fu4   he2   pei4 ni1,13
5365,姨父 和 佩妮 姨妈,yi2 fu4   he2   pei4 ni1   yi2 ma1,13
5685,弗农 姨父 和 佩妮,fu2 nong2   yi2 fu4   he2   pei4 ni1,13
5686,弗农 姨父 和 佩妮 姨妈,fu2 nong2   yi2 fu4   he2   pei4 ni1   yi2 ma1,13
7330,我 的 父母,wo3   de   fu4 mu3,10
8437,你 父母 的,ni3   fu4 mu3   de,9
8976,他 的 父母,ta1   de   fu4 mu3,9
9369,着 弗农 姨父,zhe   fu2 nong2   yi2 fu4,8
9801,姨父 吼道,yi2 fu4   hou3 dao4,8
9805,姨父 姨妈,yi2 fu4   yi2 ma1,8
10602,弗农 姨父 吼道,fu2 nong2   yi2 fu4   hou3 dao4,8
10745,的 姨父,de   yi2 fu4,8
11617,姨妈 姨父,yi2 ma1   yi2 fu4,7
12257,是 弗农 姨父,shi4   fu2 nong2   yi2 fu4,7
12550,哈利 父母,ha1 li4   fu4 mu3,7
12661,父亲 和,fu4 qin1   he2,7
12819,的 姨妈 和 姨父,de   yi2 ma1   he2   yi2 fu4,7
13388,了 弗农 姨父,le   fu2 nong2   yi2 fu4,6
13411,了 我 父亲,le   wo3   fu4 qin1,6
13575,姨妈 和 弗农 姨父,yi2 ma1   he2   fu2 nong2   yi2 fu4,6
13582,姨父 又,yi2 fu4   you4,6
13587,姨父 在,yi2 fu4   zai4,6
13657,佩妮 姨妈 和 弗农 姨父,pei4 ni1   yi2 ma1   he2   fu2 nong2   yi2 fu4,6
14137,弗农 姨父 又,fu2 nong2   yi2 fu4   you4,6
14573,我 父亲 的,wo3   fu4 qin1   de,6
14931,他 姨父,ta1   yi2 fu4,6
15229,他 父亲 的,ta1   fu4 qin1   de,6
15311,他 的 教父,ta1   de   jiao4 fu4,6
15636,弗农 姨父 在,fu2 nong2   yi2 fu4   zai4,6
15918,在 弗农 姨父,zai4   fu2 nong2   yi2 fu4,6
16969,你 父亲 的,ni3   fu4 qin1   de,5
17128,姨父 厉声,yi2 fu4   li4 sheng1,5
17129,姨父 也,yi2 fu4   ye3,5
17132,姨父 咆哮,yi2 fu4   pao2 xiao1,5
17133,姨父 不,yi2 fu4   bu4,5
17139,姨父 用,yi2 fu4   yong4,5
17140,姨父 家,yi2 fu4   jia1,5
17620,像 弗农 姨父,xiang4   fu2 nong2   yi2 fu4,5
18061,弗农 姨父 也,fu2 nong2   yi2 fu4   ye3,5
18062,弗农 姨父 咆哮,fu2 nong2   yi2 fu4   pao2 xiao1,5
18073,弗农 姨父 用,fu2 nong2   yi2 fu4   yong4,5
18732,我 父母,wo3   fu4 mu3,5
20054,哈利 的 姨父,ha1 li4   de   yi2 fu4,5
20057,哈利 的 教父,ha1 li4   de   jiao4 fu4,5
20269,父亲 是,fu4 qin1   shi4,5
20272,父母 都,fu4 mu3   dou1,5
20273,父母 是,fu4 mu3   shi4,5
