Order Number,Item,Pinyin,Frequency
22,邓布 利多,deng4 bu4   li4 duo1,466
186,邓布利多 说,deng4 bu4 li4 duo1   shuo1,150
614,邓布 利多 的,deng4 bu4   li4 duo1   de,68
620,邓布利多 教授,deng4 bu4 li4 duo1   jiao4 shou4,67
1931,邓 布,deng4   bu4,29
1932,邓 布 利多,deng4   bu4   li4 duo1,29
2304,是 邓布利多,shi4   deng4 bu4 li4 duo1,26
3057,着 邓布利多,zhe   deng4 bu4 li4 duo1,21
3288,邓布利多 在,deng4 bu4 li4 duo1   zai4,19
3386,邓布 利多 教授,deng4 bu4   li4 duo1   jiao4 shou4,19
3437,在 邓布 利多,zai4   deng4 bu4   li4 duo1,19
3443,在 邓布,zai4   deng4 bu4,19
3682,邓布利多 平静,deng4 bu4 li4 duo1   ping2 jing4,18
3683,邓布利多 平静 地,deng4 bu4 li4 duo1   ping2 jing4   di4,18
3883,阿不思•邓布 利多,a1 bu4 si1 • deng4 bu4   li4 duo1,17
4084,邓布利多 和,deng4 bu4 li4 duo1   he2,16
4284,邓布利多 平静 地 说,deng4 bu4 li4 duo1   ping2 jing4   di4   shuo1,16
4397,和 邓布利多,he2   deng4 bu4 li4 duo1,15
4515,是 邓布,shi4   deng4 bu4,15
4722,是 邓布 利多,shi4   deng4 bu4   li4 duo1,15
5226,着 邓布,zhe   deng4 bu4,13
5292,着 邓布 利多,zhe   deng4 bu4   li4 duo1,13
5842,但 邓布,dan4   deng4 bu4,12
5845,但 邓布 利多,dan4   deng4 bu4   li4 duo1,12
5852,邓布 利多 站,deng4 bu4   li4 duo1   zhan4,12
6501,邓布 利多 会,deng4 bu4   li4 duo1   hui4,11
6926,邓布利多 的,deng4 bu4 li4 duo1   de,11
7270,邓布 利多 也,deng4 bu4   li4 duo1   ye3,10
7413,邓布利多 又,deng4 bu4 li4 duo1   you4,10
7415,邓布利多 继续,deng4 bu4 li4 duo1   ji4 xu4,10
8517,见 邓布利多,jian4   deng4 bu4 li4 duo1,9
8639,了 邓布利多,le   deng4 bu4 li4 duo1,9
8656,对 邓布利多,dui4   deng4 bu4 li4 duo1,9
8682,对 邓布利多 说,dui4   deng4 bu4 li4 duo1   shuo1,9
8718,找 邓布利多,zhao3   deng4 bu4 li4 duo1,9
8892,告诉 邓布 利多,gao4 su4   deng4 bu4   li4 duo1,9
8965,邓布利多 问,deng4 bu4 li4 duo1   wen4,9
9350,告诉 邓布,gao4 su4   deng4 bu4,9
9453,给 邓布,gei3   deng4 bu4,8
9481,朝 邓布,chao2   deng4 bu4,8
9491,邓布利多 说 着,deng4 bu4 li4 duo1   shuo1   zhe,8
9625,给 邓布 利多,gei3   deng4 bu4   li4 duo1,8
9714,邓布 利多 一,deng4 bu4   li4 duo1   yi1,8
9715,邓布 利多 是,deng4 bu4   li4 duo1   shi4,8
9716,邓布利多 对,deng4 bu4 li4 duo1   dui4,8
10385,邓布 利多 的 办公室,deng4 bu4   li4 duo1   de   ban4 gong1 shi4,8
10388,朝 邓布 利多,chao2   deng4 bu4   li4 duo1,8
10391,邓布利多 轻声,deng4 bu4 li4 duo1   qing1 sheng1,8
10396,邓布 利多 把,deng4 bu4   li4 duo1   ba3,8
10850,在 邓布 利多 的,zai4   deng4 bu4   li4 duo1   de,8
11217,如果 邓布,ru2 guo3   deng4 bu4,7
11220,如果 邓布 利多,ru2 guo3   deng4 bu4   li4 duo1,7
11384,过 邓布利多,guo4   deng4 bu4 li4 duo1,7
11474,邓布利多 不,deng4 bu4 li4 duo1   bu4,7
11705,与 邓布,yu3   deng4 bu4,7
11707,与 邓布 利多,yu3   deng4 bu4   li4 duo1,7
11871,去 找 邓布利多,qu4   zhao3   deng4 bu4 li4 duo1,7
12024,跟 邓布 利多,gen1   deng4 bu4   li4 duo1,7
12026,跟 邓布,gen1   deng4 bu4,7
12407,望 着 邓布利多,wang4   zhe   deng4 bu4 li4 duo1,7
12988,的 邓布利多,de   deng4 bu4 li4 duo1,7
13238,知道 邓布,zhi1 dao4   deng4 bu4,6
13448,知道 邓布 利多,zhi1 dao4   deng4 bu4   li4 duo1,6
13625,认为 邓布 利多,ren4 wei2   deng4 bu4   li4 duo1,6
13626,认为 邓布,ren4 wei2   deng4 bu4,6
13682,说 邓布,shuo1   deng4 bu4,6
14000,邓布 利多 有,deng4 bu4   li4 duo1   you3,6
14004,邓布利多 微笑,deng4 bu4 li4 duo1   wei1 xiao4,6
14485,说 邓布 利多,shuo1   deng4 bu4   li4 duo1,6
14545,从 邓布,cong2   deng4 bu4,6
14552,从 邓布 利多,cong2   deng4 bu4   li4 duo1,6
15157,是 邓布 利多 的,shi4   deng4 bu4   li4 duo1   de,6
15272,有 邓布利多,you3   deng4 bu4 li4 duo1,6
16452,瞪 着 邓布利多,deng4   zhe   deng4 bu4 li4 duo1,5
17393,了 邓布 利多,le   deng4 bu4   li4 duo1,5
17394,了 邓布,le   deng4 bu4,5
17402,对 邓布 利多,dui4   deng4 bu4   li4 duo1,5
17404,对 邓布,dui4   deng4 bu4,5
17821,邓布 利多 告诉,deng4 bu4   li4 duo1   gao4 su4,5
17822,邓布 利多 看,deng4 bu4   li4 duo1   kan4,5
17823,邓布 利多 的 脸,deng4 bu4   li4 duo1   de   lian3,5
17827,邓布利多 清 了,deng4 bu4 li4 duo1   qing1   le,5
17828,邓布利多 清,deng4 bu4 li4 duo1   qing1,5
17829,邓布利多 很,deng4 bu4 li4 duo1   hen3,5
17830,邓布利多 从,deng4 bu4 li4 duo1   cong2,5
17831,邓布利多 继续 说道,deng4 bu4 li4 duo1   ji4 xu4   shuo1 dao4,5
17832,邓布利多 轻声 说,deng4 bu4 li4 duo1   qing1 sheng1   shuo1,5
19235,可是 邓布利多,ke3 shi4   deng4 bu4 li4 duo1,5
19686,和 邓布利多 教授,he2   deng4 bu4 li4 duo1   jiao4 shou4,5
