Order Number,Item,Pinyin,Frequency
2267,一 眨眼,yi1   zha3 yan3,26
2563,眨 了,zha3   le,23
2947,了 眨眼睛,le   zha3 yan3 jing1,21
4747,眨 了 眨眼睛,zha3   le   zha3 yan3 jing1,14
5200,眨眼 的,zha3 yan3   de,13
6176,一 眨,yi1   zha3,12
6455,眨 着,zha3   zhe,11
6457,眨 着 眼睛,zha3   zhe   yan3 jing1,11
6458,眨眼 的 工夫,zha3 yan3   de   gong1 fu,11
6459,眨 不,zha3   bu4,11
6525,不 眨,bu4   zha3,11
6928,一 眨 不,yi1   zha3   bu4,11
6957,一 眨眼 的,yi1   zha3 yan3   de,11
6959,一 眨眼 的 工夫,yi1   zha3 yan3   de   gong1 fu,11
7194,眨 不 眨,zha3   bu4   zha3,10
7210,眨眨 眼睛,zha3 zha3   yan3 jing1,10
7840,一 眨 不 眨,yi1   zha3   bu4   zha3,10
8154,眨 地,zha3   di4,9
8166,眨 不 眨 地,zha3   bu4   zha3   di4,9
8475,不 眨 地,bu4   zha3   di4,9
8983,一 眨 不 眨 地,yi1   zha3   bu4   zha3   di4,9
9823,了 眨眼,le   zha3 yan3,8
10953,眨眼 就,zha3 yan3   jiu4,7
13099,眼睛 一 眨,yan3 jing1   yi1   zha3,6
15368,一 眨眼 就,yi1   zha3 yan3   jiu4,6
15396,他 眨,ta1   zha3,6
15585,哈利眨 了,ha1 li4 zha3   le,6
16239,地 眨,di4   zha3,6
16259,眨 不 眨 地 盯,zha3   bu4   zha3   di4   ding1,5
16260,眨 不 眨 地 盯 着,zha3   bu4   zha3   di4   ding1   zhe,5
16261,眨 了 眨眼,zha3   le   zha3 yan3,5
16266,眨 地 盯 着,zha3   di4   ding1   zhe,5
16267,眨 地 盯,zha3   di4   ding1,5
16268,眨巴 着 眼睛,zha3 ba1   zhe   yan3 jing1,5
16269,眨巴 着,zha3 ba1   zhe,5
16271,眨眼 间,zha3 yan3   jian1,5
16278,眼睛 一 眨 不 眨,yan3 jing1   yi1   zha3   bu4   zha3,5
16279,眼睛 一 眨 不,yan3 jing1   yi1   zha3   bu4,5
17108,不 眨 地 盯 着,bu4   zha3   di4   ding1   zhe,5
17109,不 眨 地 盯,bu4   zha3   di4   ding1,5
17338,使劲 眨,shi3 jin4   zha3,5
19921,他 眨 了 眨眼睛,ta1   zha3   le   zha3 yan3 jing1,5
19922,他 眨 了,ta1   zha3   le,5
19949,一 眨 不 眨 地 盯,yi1   zha3   bu4   zha3   di4   ding1,5
