Order Number,Item,Pinyin,Frequency
294,不 住,bu4   zhu4,111
659,住 在,zhu4   zai4,64
674,抓住 了,zhua1 zhu4   le,63
1120,忍 不 住,ren3   bu4   zhu4,45
1404,一 把 抓住,yi1   ba3   zhua1 zhu4,38
1416,把 抓住,ba3   zhua1 zhu4,38
1597,住 了,zhu4   le,35
1646,停住 了,ting2 zhu4   le,34
1698,抓住 哈利,zhua1 zhu4   ha1 li4,33
2066,停住 脚步,ting2 zhu4   jiao3 bu4,28
2114,抓住 他,zhua1 zhu4   ta1,27
2308,抓住 哈利 的,zhua1 zhu4   ha1 li4   de,26
3004,被 抓住,bei4   zhua1 zhu4,21
3459,屏住 呼吸,bing3 zhu4   hu1 xi1,19
3850,手 捂住,shou3   wu3 zhu4,17
4395,紧紧 抓住,jin3 jin3   zhua1 zhu4,15
4781,住 自己,zhu4   zi4 ji3,14
5216,住 的,zhu4   de,13
5498,抓住 他 的,zhua1 zhu4   ta1   de,13
5784,地 抓住,di4   zhua1 zhu4,13
5864,住 在 一起,zhu4   zai4   yi4 qi3,12
5866,住 在 这里,zhu4   zai4   zhe4 li3,12
6082,把 抓住 哈利,ba3   zhua1 zhu4   ha1 li4,12
6112,挡住 了,dang3 zhu4   le,12
6251,一 把 抓住 哈利,yi1   ba3   zhua1 zhu4   ha1 li4,12
6349,他 抓住,ta1   zhua1 zhu4,12
6515,住 地,zhu4   di4,11
6856,控制 不 住,kong4 zhi4   bu4   zhu4,11
6870,搂住 了,lou3 zhu4   le,11
7055,不 住 地,bu4   zhu4   di4,11
7311,突然 停住,tu1 ran2   ting2 zhu4,10
7625,手 抓住,shou3   zhua1 zhu4,10
7640,用 手 捂住,yong4   shou3   wu3 zhu4,10
7674,抓住 了 他,zhua1 zhu4   le   ta1,10
7785,呆住 了,dai1 zhu4   le,10
7991,不 住 了,bu4   zhu4   le,10
8275,被 抓住 了,bei4   zhua1 zhu4   le,9
8399,你 抓住,ni3   zhua1 zhu4,9
8405,克制 住,ke4 zhi4   zhu4,9
8497,一 把 抓住 哈利 的,yi1   ba3   zhua1 zhu4   ha1 li4   de,9
8735,把 抓住 哈利 的,ba3   zhua1 zhu4   ha1 li4   de,9
8748,抓住 它,zhua1 zhu4   ta1,9
8825,捂住 嘴巴,wu3 zhu4   zui3 ba1,9
9404,住 他,zhu4   ta1,8
9909,刹住 脚步,sha1 zhu4   jiao3 bu4,8
10097,抓住 哈利 的 胳膊,zhua1 zhu4   ha1 li4   de   ge1 bo2,8
10099,抓住 金色,zhua1 zhu4   jin1 se4,8
10100,抓住 金色 飞贼,zhua1 zhu4   jin1 se4   fei1 zei2,8
10139,捂住 了,wu3 zhu4   le,8
10152,控制 住,kong4 zhi4   zhu4,8
10647,人 抓住,ren2   zhua1 zhu4,8
11038,突然 停住 了,tu1 ran2   ting2 zhu4   le,7
11370,停住 话头,ting2 zhu4   hua4 tou2,7
11407,僵住 了,jiang1 zhu4   le,7
11695,它 抓住,ta1   zhua1 zhu4,7
11998,他 停住,ta1   ting2 zhu4,7
12004,把 它 抓住,ba3   ta1   zhua1 zhu4,7
12039,抓住 一,zhua1 zhu4   yi1,7
12042,抓住 罗恩,zhua1 zhu4   luo2 en1,7
12043,抓住 飞贼,zhua1 zhu4   fei1 zei2,7
12406,遮住 了,zhe1 zhu4   le,7
12485,哈利 忍 不 住,ha1 li4   ren3   bu4   zhu4,7
12678,猛地 停住,meng3 di4   ting2 zhu4,7
12742,也 忍 不 住,ye3   ren3   bu4   zhu4,7
13265,住 他 的,zhu4   ta1   de,6
13268,住 想,zhu4   xiang3,6
13303,站住 了,zhan4 zhu4   le,6
13368,紧紧 攥住,jin3 jin3   zuan4 zhu4,6
13485,能 抓住,neng2   zhua1 zhu4,6
13600,要 抓住,yao4   zhua1 zhu4,6
14335,一 把 搂住,yi1   ba3   lou3 zhu4,6
14382,忍住 笑,ren3 zhu4   xiao4,6
14625,又 停住,you4   ting2 zhu4,6
14785,把 搂住,ba3   lou3 zhu4,6
14820,抓住 他们,zhua1 zhu4   ta1 men,6
14821,抓住 扫帚,zhua1 zhu4   sao4 zhou3,6
14824,抓住 达力,zhua1 zhu4   da2 li4,6
15110,吸引 住,xi1 yin3   zhu4,6
15415,哈利 抓住,ha1 li4   zhua1 zhu4,6
15733,团团 围住,tuan2 tuan2   wei2 zhu4,6
16168,会 抓住,hui4   zhua1 zhu4,6
16187,盯住 了,ding1 zhu4   le,6
16423,堵住 了,du3 zhu4   le,5
16526,禁 不 住,jin4   bu4   zhu4,5
16538,住 一,zhu4   yi1,5
16700,你 住,ni3   zhu4,5
16732,紧紧 地 抓住,jin3 jin3   di4   zhua1 zhu4,5
16796,缠住 了,chan2 zhu4   le,5
16924,她 抓住,ta1   zhua1 zhu4,5
17262,记 不 住,ji4   bu4   zhu4,5
17263,记住 我,ji4 zhu4   wo3,5
17387,赫敏 屏住,he4 min3   bing3 zhu4,5
17389,赫敏 屏住 呼吸,he4 min3   bing3 zhu4   hu1 xi1,5
17399,赫敏 抓住,he4 min3   zhua1 zhu4,5
17550,停住 了 脚步,ting2 zhu4   le   jiao3 bu4,5
17945,都 屏住,dou1   bing3 zhu4,5
18364,一 把 抓住 了,yi1   ba3   zhua1 zhu4   le,5
18455,怔住 了,zheng4 zhu4   le,5
18661,卡住 了,ka3 zhu4   le,5
18710,我 抓住,wo3   zhua1 zhu4,5
18796,他 一 把 抓住,ta1   yi1   ba3   zhua1 zhu4,5
18857,手 捂住 嘴巴,shou3   wu3 zhu4   zui3 ba1,5
18980,把 抓住 了,ba3   zhua1 zhu4   le,5
19021,抓住 了 他 的,zhua1 zhu4   le   ta1   de,5
19026,抓住 你,zhua1 zhu4   ni3,5
19028,抓住 的,zhua1 zhu4   de,5
19171,控制 住 自己,kong4 zhi4   zhu4   zi4 ji3,5
19727,咬住 了,yao3 zhu4   le,5
20106,没有 抓住,mei2 you3   zhua1 zhu4,5
20483,不 住 想,bu4   zhu4   xiang3,5
