Order Number,Item,Pinyin,Frequency
491,一切 都,yi1 qie4   dou1,79
891,急切 地,ji2 qie4   di4,53
892,的 一切,de   yi1 qie4,53
1425,这 一切,zhe4   yi1 qie4,38
2864,急切 地 问,ji2 qie4   di4   wen4,22
3837,的 一切 都,de   yi1 qie4   dou1,17
4511,把 一切,ba3   yi1 qie4,15
5482,把 一切 都,ba3   yi1 qie4   dou1,13
5677,热切 地,re4 qie4   di4,13
6068,一切 都 好,yi1 qie4   dou1   hao3,12
6675,急切 地 说,ji2 qie4   di4   shuo1,11
6916,咬牙切齿 地,yao3 ya2 qie4 chi3   di4,11
6917,咬牙切齿 地 说,yao3 ya2 qie4 chi3   di4   shuo1,11
7634,一切 都 告诉,yi1 qie4   dou1   gao4 su4,10
7651,发生 的 一切,fa1 sheng1   de   yi1 qie4,10
7746,这 一切 都,zhe4   yi1 qie4   dou1,10
7865,哈利 急切,ha1 li4   ji2 qie4,10
7866,哈利 急切 地,ha1 li4   ji2 qie4   di4,10
10901,了 一切,le   yi1 qie4,8
11510,一切 都 是,yi1 qie4   dou1   shi4,7
11981,把 一切 都 告诉,ba3   yi1 qie4   dou1   gao4 su4,7
12292,周围 的 一切,zhou1 wei2   de   yi1 qie4,7
13458,一切 似乎,yi1 qie4   si4 hu1,6
13477,一切 就,yi1 qie4   jiu4,6
13502,一切 的,yi1 qie4   de,6
13503,一切 地,yi1 qie4   di4,6
13683,密切 地,mi4 qie4   di4,6
13929,克利切 的,ke4 li4 qie4   de,6
14020,亲切 地,qin1 qie4   di4,6
14062,不 顾 一切 地,bu4   gu4   yi1 qie4   di4,6
14082,不 顾 一切,bu4   gu4   yi1 qie4,6
14281,顾 一切,gu4   yi1 qie4,6
14283,顾 一切 地,gu4   yi1 qie4   di4,6
15386,哈利 急切 地 问,ha1 li4   ji2 qie4   di4   wen4,6
15611,热切 地 说,re4 qie4   di4   shuo1,6
16600,你 一切,ni3   yi1 qie4,5
16606,你 一切 都 好,ni3   yi1 qie4   dou1   hao3,5
16607,你 一切 都,ni3   yi1 qie4   dou1,5
17332,密切 监视,mi4 qie4   jian1 shi4,5
17396,赫敏 急切 地,he4 min3   ji2 qie4   di4,5
17400,赫敏 急切,he4 min3   ji2 qie4,5
