Item,Frequency,Formal_IPA,Casual_IPA
나눠 쓰는,10,[na.nwʌ.s͈ɯ.nɯn],[na.nwʌ.s͈ɯ.nɯn]
저 영상을,10,[tʃʌ.jʌŋ.saŋ.ɯl],[dʒʌ.jʌŋ.saŋ.ɯl]
저 영화,10,[tʃʌ.jʌŋ.hwa],[dʒʌ.jʌŋ.hwa]
침대에 오줌을,10,[tʃʰin.tɛ.e.o.tʃum.ɯl],[tʃʰin.tɛ.e.o.dʒum.ɯl]
침대에서 나와,10,[tʃʰin.tɛ.e.sʌ.na.wa],[tʃʰin.tɛ.e.sʌ.na.wa]
매시간 나는 기계를,10,[mɛ.si.kan.na.nɯŋ.ki.kje.ɾɯl],[mɛ.si.gan.na.nɯn.gi.gje.ɾɯl]
우리 눈으로,10,[u.ɾi.nun.ɯ.ɾo],[u.ɾi.nun.ɯ.ɾo]
저 위쪽에,10,[tʃʌ.wi.tʃ͈ok̚.e],[dʒʌ.wi.tʃ͈ok̚.e]
바보 같은 소리 마요,10,[pa.po.kat̚.ɯn.so.ɾi.ma.jo],[ba.bo.gat̚.ɯn.so.ɾi.ma.jo]
가자고 했던,10,[ka.tʃa.ko.hɛt̚.tʌn],[ga.dʒa.go.hɛt̚.tʌn]
나눠줄 수,10,[na.nwʌ.tʃul.su],[na.nwʌ.dʒul.su]
매우 귀중한,10,[mɛ.u.kwi.tʃuŋ.han],[mɛ.u.gwi.dʒuŋ.han]
후 거기서,10,[hu.kʌ.ki.sʌ],[hu.gʌ.gi.sʌ]
우리 다신,10,[u.ɾi.ta.sin],[u.ɾi.da.sin]
저 자신과,10,[tʃʌ.tʃa.siŋ.kwa],[dʒʌ.dʒa.siŋ.kwa]
저 잘했죠,10,[tʃʌ.tʃal.hɛt̚.tʃjo],[dʒʌ.dʒal.hɛt̚.tʃjo]
I never thought,10,,
나는 tiger,10,[na.nɯn],[na.nɯn]
나는 tiger moth,10,[na.nɯn],[na.nɯn]
매우 드물다,10,[mɛ.u.tɯ.mul.ta],[mɛ.u.dɯ.mul.ta]
저 좀 도와주실,10,[tʃʌ.tʃon.to.wa.tʃu.sil],[dʒʌ.dʒom.do.wa.dʒu.sil]
매우 똑똑한,10,[mɛ.u.t͈ok̚.t͈ok̚.han],[mɛ.u.t͈ok̚.t͈ok̚.han]
식사 같은,10,[sik̚.sa.kat̚.ɯn],[sik̚.sa.gat̚.ɯn]
될 수 있을거야,10,[twel.su.it̚.ɯl.kʌ.ja],[dwel.su.it̚.ɯl.kʌ.ja]
저 죽어요,10,[tʃʌ.tʃuk̚.ʌ.jo],[dʒʌ.dʒuk̚.ʌ.jo]
저 죽은,10,[tʃʌ.tʃuk̚.ɯn],[dʒʌ.dʒuk̚.ɯn]
침입 사건,10,[tʃʰim.ip̚.sa.kʌn],[tʃʰim.ip̚.sa.gʌn]
식사 나왔습니다,10,[sik̚.sa.na.wat̚.sɯp̚.ni.ta],[sik̚.sa.na.wat̚.sɯp̚.ni.da]
식사 다,10,[sik̚.sa.ta],[sik̚.sa.da]
