Item,Frequency,Formal_IPA,Casual_IPA
못 대게 해요,6,[mot̚.tɛ.ke.hɛ.jo],[mot̚.dɛ.ge.hɛ.jo]
못 대는,6,[mot̚.tɛ.nɯn],[mot̚.dɛ.nɯn]
못 대요,6,[mot̚.tɛ.jo],[mot̚.dɛ.jo]
나은 삶을 찾기 위해,6,[na.ɯn.sam.ɯl.tʃʰat̚.ki.wi.hɛ],[na.ɯn.sam.ɯl.tʃʰat̚.ki.wi.hɛ]
못 던져,6,[mot̚.tʌn.tʃjʌ],[mot̚.dʌn.tʃjʌ]
나은 삶의,6,[na.ɯn.sam.ɯi],[na.ɯn.sam.ɯi]
좋아요 누구랑,6,[tʃot̚.a.jo.nu.ku.ɾaŋ],[dʒot̚.a.jo.nu.gu.ɾaŋ]
mind 내,6,[nɛ],[nɛ]
못 데려갑니다,6,[mot̚.te.ɾjʌ.kap̚.ni.ta],[mot̚.de.ɾjʌ.gap̚.ni.da]
좋아요 당신들이,6,[tʃot̚.a.jo.taŋ.sin.tɯl.i],[dʒot̚.a.jo.daŋ.sin.tɯl.i]
못 도망쳐,6,[mot̚.to.maŋ.tʃʰjʌ],[mot̚.do.maŋ.tʃʰjʌ]
좋아요 도움이,6,[tʃot̚.a.jo.to.um.i],[dʒot̚.a.jo.do.um.i]
좋아요 돈은,6,[tʃot̚.a.jo.ton.ɯn],[dʒot̚.a.jo.don.ɯn]
좋아요 됐네요,6,[tʃot̚.a.jo.twɛt̚.ne.jo],[dʒot̚.a.jo.dwɛt̚.ne.jo]
나은 세상으로,6,[na.ɯn.se.saŋ.ɯ.ɾo],[na.ɯn.se.saŋ.ɯ.ɾo]
게 한 두,6,[ke.han.tu],[ge.han.du]
못 돌려,6,[mot̚.tol.ɾjʌ],[mot̚.dol.ɾjʌ]
가지 가능성이 있어요,6,[ka.tʃi.ka.nɯŋ.sʌŋ.i.it̚.ʌ.jo],[ga.dʒi.ga.nɯŋ.sʌŋ.i.it̚.ʌ.jo]
좋아요 맞아,6,[tʃot̚.a.jo.mat̚.a],[dʒot̚.a.jo.mat̚.a]
못 돌아간다고,6,[mot̚.tol.a.kan.ta.ko],[mot̚.dol.a.gan.ta.go]
피가 나면,6,[pʰi.ka.na.mjʌn],[pʰi.ga.na.mjʌn]
못 돌아가고,6,[mot̚.tol.a.ka.ko],[mot̚.dol.a.ga.go]
좋아요 뭐 하는,6,[tʃot̚.a.jo.mwʌ.ha.nɯn],[dʒot̚.a.jo.mwʌ.ha.nɯn]
좋아요 밖에서,6,[tʃot̚.a.jo.pak̚.e.sʌ],[dʒot̚.a.jo.bak̚.e.sʌ]
나은 여자를,6,[na.ɯn.jʌ.tʃa.ɾɯl],[na.ɯn.jʌ.dʒa.ɾɯl]
좋아요 보고,6,[tʃot̚.a.jo.po.ko],[dʒot̚.a.jo.bo.go]
좋아요 북부의,6,[tʃot̚.a.jo.puk̚.pu.ɯi],[dʒot̚.a.jo.buk̚.pu.ɯi]
못 돌아올지도,6,[mot̚.tol.a.ol.tʃi.to],[mot̚.dol.a.ol.tʃi.do]
못 돌아옵니다,6,[mot̚.tol.a.op̚.ni.ta],[mot̚.dol.a.op̚.ni.da]
나은 이름을 생각해,6,[na.ɯn.i.ɾɯm.ɯl.sɛŋ.kak̚.hɛ],[na.ɯn.i.ɾɯm.ɯl.sɛŋ.gak̚.hɛ]
나은 이름을 생각해 내야합니다,6,[na.ɯn.i.ɾɯm.ɯl.sɛŋ.kak̚.hɛ.nɛ.ja.hap̚.ni.ta],[na.ɯn.i.ɾɯm.ɯl.sɛŋ.gak̚.hɛ.nɛ.ja.hap̚.ni.da]
게 할,6,[ke.hal],[ge.hal]
좋아요 손,6,[tʃot̚.a.jo.son],[dʒot̚.a.jo.son]
가지 가자,6,[ka.tʃi.ka.tʃa],[ga.dʒi.ga.dʒa]
좋아요 시작합시다,6,[tʃot̚.a.jo.si.tʃak̚.hap̚.si.ta],[dʒot̚.a.jo.si.dʒak̚.hap̚.si.da]
좋아요 신호,6,[tʃot̚.a.jo.sin.ho],[dʒot̚.a.jo.sin.ho]
못 돼'',6,[mot̚.twɛ],[mot̚.dwɛ]
좋아요 아무튼,6,[tʃot̚.a.jo.a.mu.tʰɯn],[dʒot̚.a.jo.a.mu.tʰɯn]
못 됐고,6,[mot̚.twɛt̚.ko],[mot̚.dwɛt̚.ko]
좋아요 안 돼요,6,[tʃot̚.a.jo.an.twɛ.jo],[dʒot̚.a.jo.an.dwɛ.jo]
게 핵심이죠,6,[ke.hɛk̚.sim.i.tʃjo],[ge.hɛk̚.sim.i.dʒjo]
했는데 덕분에,6,[hɛt̚.nɯn.te.tʌk̚.pun.e],[hɛt̚.nɯn.te.dʌk̚.pun.e]
못 됐을 거야,6,[mot̚.twɛt̚.ɯl.kʌ.ja],[mot̚.dwɛt̚.ɯl.gʌ.ja]
게 핵심이지,6,[ke.hɛk̚.sim.i.tʃi],[ge.hɛk̚.sim.i.dʒi]
좋아요 야,6,[tʃot̚.a.jo.ja],[dʒot̚.a.jo.ja]
나은 쪽으로,6,[na.ɯn.tʃ͈ok̚.ɯ.ɾo],[na.ɯn.tʃ͈ok̚.ɯ.ɾo]
못 되겠다,6,[mot̚.twe.ket̚.ta],[mot̚.dwe.get̚.ta]
못 되겠지만,6,[mot̚.twe.ket̚.tʃi.man],[mot̚.dwe.get̚.tʃi.man]
minute with,6,,
우유리 지난 이야기,6,[u.ju.ɾi.tʃi.nan.i.ja.ki],[u.ju.ɾi.dʒi.nan.i.ja.gi]
좋아요 얼마,6,[tʃot̚.a.jo.ʌl.ma],[dʒot̚.a.jo.ʌl.ma]
가지 거짓말을,6,[ka.tʃi.kʌ.tʃit̚.mal.ɯl],[ga.dʒi.gʌ.dʒit̚.mal.ɯl]
좋아요 엄마는,6,[tʃot̚.a.jo.ʌm.ma.nɯn],[dʒot̚.a.jo.ʌm.ma.nɯn]
못 되니,6,[mot̚.twe.ni],[mot̚.dwe.ni]
못 되는데,6,[mot̚.twe.nɯn.te],[mot̚.dwe.nɯn.te]
좋아요 여보,6,[tʃot̚.a.jo.jʌ.po],[dʒot̚.a.jo.jʌ.bo]
좋아요 예,6,[tʃot̚.a.jo.je],[dʒot̚.a.jo.je]
못 되돌려,6,[mot̚.twe.tol.ɾjʌ],[mot̚.dwe.dol.ɾjʌ]
좋아요 완벽한,6,[tʃot̚.a.jo.wam.pjʌk̚.han],[dʒot̚.a.jo.wam.pjʌk̚.han]
좋아요 요즘,6,[tʃot̚.a.jo.jo.tʃɯm],[dʒot̚.a.jo.jo.dʒɯm]
가지 걸리는 게,6,[ka.tʃi.kʌl.ɾi.nɯŋ.ke],[ga.dʒi.gʌl.ɾi.nɯn.ge]
좋아요 우릴,6,[tʃot̚.a.jo.u.ɾil],[dʒot̚.a.jo.u.ɾil]
좋아요 원하는,6,[tʃot̚.a.jo.wʌn.ha.nɯn],[dʒot̚.a.jo.wʌn.ha.nɯn]
좋아요 이것,6,[tʃot̚.a.jo.i.kʌt̚],[dʒot̚.a.jo.i.gʌt̚]
나을 거라고 했어요,6,[na.ɯl.kʌ.ɾa.ko.hɛt̚.ʌ.jo],[na.ɯl.gʌ.ɾa.go.hɛt̚.ʌ.jo]
못 될 것,6,[mot̚.twel.kʌt̚],[mot̚.dwel.gʌt̚]
좋아요 이름은,6,[tʃot̚.a.jo.i.ɾɯm.ɯn],[dʒot̚.a.jo.i.ɾɯm.ɯn]
좋아요 이렇게 하죠,6,[tʃot̚.a.jo.i.ɾʌt̚.ke.ha.tʃjo],[dʒot̚.a.jo.i.ɾʌt̚.ke.ha.dʒjo]
게 현명한 거야,6,[ke.hjʌn.mjʌŋ.haŋ.kʌ.ja],[ge.hjʌn.mjʌŋ.han.gʌ.ja]
못 드려 죄송합니다,6,[mot̚.tɯ.ɾjʌ.tʃwe.soŋ.hap̚.ni.ta],[mot̚.dɯ.ɾjʌ.dʒwe.soŋ.hap̚.ni.da]
좋아요 이쪽으로,6,[tʃot̚.a.jo.i.tʃ͈ok̚.ɯ.ɾo],[dʒot̚.a.jo.i.tʃ͈ok̚.ɯ.ɾo]
좋아요 일어나,6,[tʃot̚.a.jo.il.ʌ.na],[dʒot̚.a.jo.il.ʌ.na]
