Item,Frequency,Formal_IPA,Casual_IPA
어떻게 기억이,6,[ʌ.t͈ʌt̚.ke.ki.ʌk̚.i],[ʌ.t͈ʌt̚.ke.gi.ʌk̚.i]
어떻게 기억하지,6,[ʌ.t͈ʌt̚.ke.ki.ʌk̚.ha.tʃi],[ʌ.t͈ʌt̚.ke.gi.ʌk̚.ha.dʒi]
어떻게 길을,6,[ʌ.t͈ʌt̚.ke.kil.ɯl],[ʌ.t͈ʌt̚.ke.gil.ɯl]
어떻게 깨우지,6,[ʌ.t͈ʌt̚.ke.k͈ɛ.u.tʃi],[ʌ.t͈ʌt̚.ke.k͈ɛ.u.dʒi]
거야 일할,6,[kʌ.ja.il.hal],[gʌ.ja.il.hal]
어떻게 꾸밀지,6,[ʌ.t͈ʌt̚.ke.k͈u.mil.tʃi],[ʌ.t͈ʌt̚.ke.k͈u.mil.tʃi]
어떻게 끈을 쏜거야,6,[ʌ.t͈ʌt̚.ke.k͈ɯn.ɯl.s͈oŋ.kʌ.ja],[ʌ.t͈ʌt̚.ke.k͈ɯn.ɯl.s͈oŋ.kʌ.ja]
어떻게 끈을,6,[ʌ.t͈ʌt̚.ke.k͈ɯn.ɯl],[ʌ.t͈ʌt̚.ke.k͈ɯn.ɯl]
거야 임마,6,[kʌ.ja.im.ma],[gʌ.ja.im.ma]
대체 넌 누구야,6,[tɛ.tʃʰe.nʌn.nu.ku.ja],[dɛ.tʃʰe.nʌn.nu.gu.ja]
어떻게 끝날지 알아,6,[ʌ.t͈ʌt̚.ke.k͈ɯt̚.nal.tʃi.al.a],[ʌ.t͈ʌt̚.ke.k͈ɯt̚.nal.tʃi.al.a]
대체 넌 뭐가,6,[tɛ.tʃʰe.nʌn.mwʌ.ka],[dɛ.tʃʰe.nʌn.mwʌ.ga]
대체 널,6,[tɛ.tʃʰe.nʌl],[dɛ.tʃʰe.nʌl]
그래서 뭘 제안하는,6,[kɯ.ɾɛ.sʌ.mwʌl.tʃe.an.ha.nɯn],[gɯ.ɾɛ.sʌ.mwʌl.dʒe.an.ha.nɯn]
그래서 뭘 하고,6,[kɯ.ɾɛ.sʌ.mwʌl.ha.ko],[gɯ.ɾɛ.sʌ.mwʌl.ha.go]
어떻게 나갔는지,6,[ʌ.t͈ʌt̚.ke.na.kat̚.nɯn.tʃi],[ʌ.t͈ʌt̚.ke.na.gat̚.nɯn.tʃi]
어떻게 나라를,6,[ʌ.t͈ʌt̚.ke.na.ɾa.ɾɯl],[ʌ.t͈ʌt̚.ke.na.ɾa.ɾɯl]
어떻게 나왔죠,6,[ʌ.t͈ʌt̚.ke.na.wat̚.tʃjo],[ʌ.t͈ʌt̚.ke.na.wat̚.tʃjo]
어떻게 나한테 그런 말을,6,[ʌ.t͈ʌt̚.ke.na.han.tʰe.kɯ.ɾʌn.mal.ɯl],[ʌ.t͈ʌt̚.ke.na.han.tʰe.gɯ.ɾʌn.mal.ɯl]
거야 입 벌려,6,[kʌ.ja.ip̚.pʌl.ɾjʌ],[gʌ.ja.ip̚.bʌl.ɾjʌ]
거야 입에,6,[kʌ.ja.ip̚.e],[gʌ.ja.ip̚.e]
어떻게 남의,6,[ʌ.t͈ʌt̚.ke.nam.ɯi],[ʌ.t͈ʌt̚.ke.nam.ɯi]
그래서 밖에서,6,[kɯ.ɾɛ.sʌ.pak̚.e.sʌ],[gɯ.ɾɛ.sʌ.bak̚.e.sʌ]
어떻게 내가 이걸,6,[ʌ.t͈ʌt̚.ke.nɛ.ka.i.kʌl],[ʌ.t͈ʌt̚.ke.nɛ.ga.i.gʌl]
어떻게 내가 할 수,6,[ʌ.t͈ʌt̚.ke.nɛ.ka.hal.su],[ʌ.t͈ʌt̚.ke.nɛ.ga.hal.su]
어떻게 내가 할,6,[ʌ.t͈ʌt̚.ke.nɛ.ka.hal],[ʌ.t͈ʌt̚.ke.nɛ.ga.hal]
어떻게 너 같은,6,[ʌ.t͈ʌt̚.ke.nʌ.kat̚.ɯn],[ʌ.t͈ʌt̚.ke.nʌ.gat̚.ɯn]
그래서 반드시,6,[kɯ.ɾɛ.sʌ.pan.tɯ.si],[gɯ.ɾɛ.sʌ.ban.tɯ.si]
어떻게 너에게,6,[ʌ.t͈ʌt̚.ke.nʌ.e.ke],[ʌ.t͈ʌt̚.ke.nʌ.e.ge]
would it be,6,,
