Item,Frequency,Formal_IPA,Casual_IPA
그를 데리고 나갔다,5,[kɯ.ɾɯl.te.ɾi.ko.na.kat̚.ta],[gɯ.ɾɯl.de.ɾi.go.na.gat̚.ta]
우리가 취할,5,[u.ɾi.ka.tʃʰwi.hal],[u.ɾi.ga.tʃʰwi.hal]
우리가 충분한,5,[u.ɾi.ka.tʃʰum.pun.han],[u.ɾi.ga.tʃʰuŋ.bun.han]
우리가 치료해,5,[u.ɾi.ka.tʃʰi.ɾjo.hɛ],[u.ɾi.ga.tʃʰi.ɾjo.hɛ]
우리가 치료할,5,[u.ɾi.ka.tʃʰi.ɾjo.hal],[u.ɾi.ga.tʃʰi.ɾjo.hal]
둘 다 먹어,5,[tul.ta.mʌk̚.ʌ],[dul.da.mʌk̚.ʌ]
그를 데리러 와라,5,[kɯ.ɾɯl.te.ɾi.ɾʌ.wa.ɾa],[gɯ.ɾɯl.de.ɾi.ɾʌ.wa.ɾa]
가거라 어서,5,[ka.kʌ.ɾa.ʌ.sʌ],[ga.gʌ.ɾa.ʌ.sʌ]
가거라 내가,5,[ka.kʌ.ɾa.nɛ.ka],[ga.gʌ.ɾa.nɛ.ga]
가거나 아니면 빛의 속도로,5,[ka.kʌ.na.a.ni.mjʌm.pit̚.ɯi.sok̚.to.ɾo],[ga.gʌ.na.a.ni.mjʌn.bit̚.ɯi.sok̚.to.ɾo]
가거나 아니면 빛의,5,[ka.kʌ.na.a.ni.mjʌm.pit̚.ɯi],[ga.gʌ.na.a.ni.mjʌn.bit̚.ɯi]
You are in,5,,
I''m sexy,5,,
둘 다 무사히,5,[tul.ta.mu.sa.hi],[dul.da.mu.sa.hi]
우리가 친구란,5,[u.ɾi.ka.tʃʰiŋ.ku.ɾan],[u.ɾi.ga.tʃʰiŋ.ku.ɾan]
둘 다 무슨,5,[tul.ta.mu.sɯn],[dul.da.mu.sɯn]
둘 다 무사해서,5,[tul.ta.mu.sa.hɛ.sʌ],[dul.da.mu.sa.hɛ.sʌ]
우리가 컴퓨터를,5,[u.ɾi.ka.kʰʌm.pʰju.tʰʌ.ɾɯl],[u.ɾi.ga.kʰʌm.pʰju.tʰʌ.ɾɯl]
둘 다 밖으로,5,[tul.ta.pak̚.ɯ.ɾo],[dul.da.bak̚.ɯ.ɾo]
둘 다 바보,5,[tul.ta.pa.po],[dul.da.ba.bo]
둘 다 미친,5,[tul.ta.mi.tʃʰin],[dul.da.mi.tʃʰin]
그를 도망치게,5,[kɯ.ɾɯl.to.maŋ.tʃʰi.ke],[gɯ.ɾɯl.do.maŋ.tʃʰi.ge]
우리가 키스할,5,[u.ɾi.ka.kʰi.sɯ.hal],[u.ɾi.ga.kʰi.sɯ.hal]
둘 다 본,5,[tul.ta.pon],[dul.da.bon]
우리가 타고 온,5,[u.ɾi.ka.tʰa.ko.on],[u.ɾi.ga.tʰa.go.on]
우리가 타고 있는,5,[u.ɾi.ka.tʰa.ko.it̚.nɯn],[u.ɾi.ga.tʰa.go.it̚.nɯn]
둘 다 사랑하는,5,[tul.ta.sa.ɾaŋ.ha.nɯn],[dul.da.sa.ɾaŋ.ha.nɯn]
둘 다 사는,5,[tul.ta.sa.nɯn],[dul.da.sa.nɯn]
우리가 태어나기,5,[u.ɾi.ka.tʰɛ.ʌ.na.ki],[u.ɾi.ga.tʰɛ.ʌ.na.gi]
그를 도와줄,5,[kɯ.ɾɯl.to.wa.tʃul],[gɯ.ɾɯl.do.wa.dʒul]
그를 도와주세요,5,[kɯ.ɾɯl.to.wa.tʃu.se.jo],[gɯ.ɾɯl.do.wa.dʒu.se.jo]
그를 도로,5,[kɯ.ɾɯl.to.ɾo],[gɯ.ɾɯl.do.ɾo]
우리가 통제한다,5,[u.ɾi.ka.tʰoŋ.tʃe.han.ta],[u.ɾi.ga.tʰoŋ.dʒe.han.ta]
우리가 트럭을,5,[u.ɾi.ka.tʰɯ.ɾʌk̚.ɯl],[u.ɾi.ga.tʰɯ.ɾʌk̚.ɯl]
둘 다 상대성 이론을,5,[tul.ta.saŋ.tɛ.sʌŋ.i.ɾon.ɯl],[dul.da.saŋ.dɛ.sʌŋ.i.ɾon.ɯl]
둘 다 상대성,5,[tul.ta.saŋ.tɛ.sʌŋ],[dul.da.saŋ.dɛ.sʌŋ]
그를 도우러,5,[kɯ.ɾɯl.to.u.ɾʌ],[gɯ.ɾɯl.do.u.ɾʌ]
둘 다 서로를,5,[tul.ta.sʌ.ɾo.ɾɯl],[dul.da.sʌ.ɾo.ɾɯl]
둘 다 손을,5,[tul.ta.son.ɯl],[dul.da.son.ɯl]
둘 다 손,5,[tul.ta.son],[dul.da.son]
그를 도운,5,[kɯ.ɾɯl.to.un],[gɯ.ɾɯl.do.un]
둘 다 숨을,5,[tul.ta.sum.ɯl],[dul.da.sum.ɯl]
둘 다 술,5,[tul.ta.sul],[dul.da.sul]
그를 도우려는,5,[kɯ.ɾɯl.to.u.ɾjʌ.nɯn],[gɯ.ɾɯl.do.u.ɾjʌ.nɯn]
가게 그,5,[ka.ke.kɯ],[ga.ge.gɯ]
가게 lrm,5,[ka.ke],[ga.ge]
우리가 표적이,5,[u.ɾi.ka.pʰjo.tʃʌk̚.i],[u.ɾi.ga.pʰjo.dʒʌk̚.i]
우리가 포기하면,5,[u.ɾi.ka.pʰo.ki.ha.mjʌn],[u.ɾi.ga.pʰo.gi.ha.mjʌn]
우리가 피해를,5,[u.ɾi.ka.pʰi.hɛ.ɾɯl],[u.ɾi.ga.pʰi.hɛ.ɾɯl]
우리가 퓨리오사를 잡을 수,5,[u.ɾi.ka.pʰju.ɾi.o.sa.ɾɯl.tʃap̚.ɯl.su],[u.ɾi.ga.pʰju.ɾi.o.sa.ɾɯl.dʒap̚.ɯl.su]
우리가 퓨리오사를 잡을,5,[u.ɾi.ka.pʰju.ɾi.o.sa.ɾɯl.tʃap̚.ɯl],[u.ɾi.ga.pʰju.ɾi.o.sa.ɾɯl.dʒap̚.ɯl]
우리가 퓨리오사를,5,[u.ɾi.ka.pʰju.ɾi.o.sa.ɾɯl],[u.ɾi.ga.pʰju.ɾi.o.sa.ɾɯl]
그를 돌보는,5,[kɯ.ɾɯl.tol.po.nɯn],[gɯ.ɾɯl.dol.po.nɯn]
우리가 필요로 하는 것,5,[u.ɾi.ka.pʰil.jo.ɾo.ha.nɯŋ.kʌt̚],[u.ɾi.ga.pʰil.jo.ɾo.ha.nɯn.gʌt̚]
둘 다 아닐,5,[tul.ta.a.nil],[dul.da.a.nil]
그를 돌볼게,5,[kɯ.ɾɯl.tol.pol.ke],[gɯ.ɾɯl.dol.pol.ke]
우리가 필요한 것,5,[u.ɾi.ka.pʰil.jo.haŋ.kʌt̚],[u.ɾi.ga.pʰil.jo.han.gʌt̚]
우리가 필요한 모든 것,5,[u.ɾi.ka.pʰil.jo.han.mo.tɯŋ.kʌt̚],[u.ɾi.ga.pʰil.jo.han.mo.dɯn.gʌt̚]
우리가 필요한 건데요,5,[u.ɾi.ka.pʰil.jo.haŋ.kʌn.te.jo],[u.ɾi.ga.pʰil.jo.han.gʌn.te.jo]
건 어렵지 않지만,5,[kʌn.ʌ.ɾjʌp̚.tʃi.an.tʃi.man],[gʌn.ʌ.ɾjʌp̚.tʃi.an.tʃi.man]
가게 근처에,5,[ka.ke.kɯn.tʃʰʌ.e],[ga.ge.gɯn.tʃʰʌ.e]
둘 다 알고 있어요,5,[tul.ta.al.ko.it̚.ʌ.jo],[dul.da.al.ko.it̚.ʌ.jo]
그를 돕지 않을,5,[kɯ.ɾɯl.top̚.tʃi.an.ɯl],[gɯ.ɾɯl.dop̚.tʃi.an.ɯl]
우리가 하나의,5,[u.ɾi.ka.ha.na.ɯi],[u.ɾi.ga.ha.na.ɯi]
우리가 하는 걸,5,[u.ɾi.ka.ha.nɯŋ.kʌl],[u.ɾi.ga.ha.nɯn.gʌl]
그를 되찾기,5,[kɯ.ɾɯl.twe.tʃʰat̚.ki],[gɯ.ɾɯl.dwe.tʃʰat̚.ki]
둘 다 알았죠,5,[tul.ta.al.at̚.tʃjo],[dul.da.al.at̚.tʃjo]
우리가 하는 일과,5,[u.ɾi.ka.ha.nɯn.il.kwa],[u.ɾi.ga.ha.nɯn.il.kwa]
그를 되찾을 거야,5,[kɯ.ɾɯl.twe.tʃʰat̚.ɯl.kʌ.ja],[gɯ.ɾɯl.dwe.tʃʰat̚.ɯl.gʌ.ja]
그를 돕지 않을 거야,5,[kɯ.ɾɯl.top̚.tʃi.an.ɯl.kʌ.ja],[gɯ.ɾɯl.dop̚.tʃi.an.ɯl.gʌ.ja]
건 어림도,5,[kʌn.ʌ.ɾin.to],[gʌn.ʌ.ɾin.to]
가게 그냥,5,[ka.ke.kɯ.njaŋ],[ga.ge.gɯ.njaŋ]
home to the,5,,
우리가 하는 일에는,5,[u.ɾi.ka.ha.nɯn.il.e.nɯn],[u.ɾi.ga.ha.nɯn.il.e.nɯn]
우리가 하는 일이에요,5,[u.ɾi.ka.ha.nɯn.il.i.e.jo],[u.ɾi.ga.ha.nɯn.il.i.e.jo]
우리가 하는 일의,5,[u.ɾi.ka.ha.nɯn.il.ɯi],[u.ɾi.ga.ha.nɯn.il.ɯi]
둘 다 알잖아 난,5,[tul.ta.al.tʃan.a.nan],[dul.da.al.tʃan.a.nan]
둘 다 어디,5,[tul.ta.ʌ.ti],[dul.da.ʌ.di]
둘 다 약간,5,[tul.ta.jak̚.kan],[dul.da.jak̚.kan]
그를 두들겨,5,[kɯ.ɾɯl.tu.tɯl.kjʌ],[gɯ.ɾɯl.du.dɯl.kjʌ]
우리가 하려는 일을,5,[u.ɾi.ka.ha.ɾjʌ.nɯn.il.ɯl],[u.ɾi.ga.ha.ɾjʌ.nɯn.il.ɯl]
우리가 하려는 일이,5,[u.ɾi.ka.ha.ɾjʌ.nɯn.il.i],[u.ɾi.ga.ha.ɾjʌ.nɯn.il.i]
우리가 하려는 일은,5,[u.ɾi.ka.ha.ɾjʌ.nɯn.il.ɯn],[u.ɾi.ga.ha.ɾjʌ.nɯn.il.ɯn]
우리가 하루 종일,5,[u.ɾi.ka.ha.ɾu.tʃoŋ.il],[u.ɾi.ga.ha.ɾu.dʒoŋ.il]
그를 들었다,5,[kɯ.ɾɯl.tɯl.ʌt̚.ta],[gɯ.ɾɯl.dɯl.ʌt̚.ta]
우리가 하지 않는다면,5,[u.ɾi.ka.ha.tʃi.an.nɯn.ta.mjʌn],[u.ɾi.ga.ha.dʒi.an.nɯn.ta.mjʌn]
둘 다 여기로,5,[tul.ta.jʌ.ki.ɾo],[dul.da.jʌ.gi.ɾo]
우리가 학교,5,[u.ɾi.ka.hak̚.kjo],[u.ɾi.ga.hak̚.kjo]
그를 따뜻하게,5,[kɯ.ɾɯl.t͈a.t͈ɯt̚.ha.ke],[gɯ.ɾɯl.t͈a.t͈ɯt̚.ha.ge]
그를 뒤쫓고,5,[kɯ.ɾɯl.twi.tʃ͈ot̚.ko],[gɯ.ɾɯl.dwi.tʃ͈ot̚.ko]
그를 되찾을 수,5,[kɯ.ɾɯl.twe.tʃʰat̚.ɯl.su],[gɯ.ɾɯl.dwe.tʃʰat̚.ɯl.su]
우리가 한 것 같아,5,[u.ɾi.ka.haŋ.kʌt̚.kat̚.a],[u.ɾi.ga.han.gʌt̚.gat̚.a]
우리가 학교에,5,[u.ɾi.ka.hak̚.kjo.e],[u.ɾi.ga.hak̚.kjo.e]
우리가 한 말은,5,[u.ɾi.ka.han.mal.ɯn],[u.ɾi.ga.han.mal.ɯn]
우리가 한 모든 일,5,[u.ɾi.ka.han.mo.tɯn.il],[u.ɾi.ga.han.mo.dɯn.il]
둘 다 와서,5,[tul.ta.wa.sʌ],[dul.da.wa.sʌ]
둘 다 오지,5,[tul.ta.o.tʃi],[dul.da.o.dʒi]
우리가 한 일로,5,[u.ɾi.ka.han.il.ɾo],[u.ɾi.ga.han.il.ɾo]
우리가 한 팀이,5,[u.ɾi.ka.han.tʰim.i],[u.ɾi.ga.han.tʰim.i]
우리가 한 팀으로,5,[u.ɾi.ka.han.tʰim.ɯ.ɾo],[u.ɾi.ga.han.tʰim.ɯ.ɾo]
그를 따라잡았을,5,[kɯ.ɾɯl.t͈a.ɾa.tʃap̚.at̚.ɯl],[gɯ.ɾɯl.t͈a.ɾa.dʒap̚.at̚.ɯl]
그를 따라라,5,[kɯ.ɾɯl.t͈a.ɾa.ɾa],[gɯ.ɾɯl.t͈a.ɾa.ɾa]
가게 네,5,[ka.ke.ne],[ga.ge.ne]
가게 내버려 둬,5,[ka.ke.nɛ.pʌ.ɾjʌ.twʌ],[ga.ge.nɛ.bʌ.ɾjʌ.dwʌ]
우리가 한다고,5,[u.ɾi.ka.han.ta.ko],[u.ɾi.ga.han.ta.go]
우리가 한게,5,[u.ɾi.ka.haŋ.ke],[u.ɾi.ga.haŋ.ke]
우리가 한다면,5,[u.ɾi.ka.han.ta.mjʌn],[u.ɾi.ga.han.ta.mjʌn]
둘 다 웃음,5,[tul.ta.ut̚.ɯm],[dul.da.ut̚.ɯm]
그를 땅에,5,[kɯ.ɾɯl.t͈aŋ.e],[gɯ.ɾɯl.t͈aŋ.e]
둘 다 이름이,5,[tul.ta.i.ɾɯm.i],[dul.da.i.ɾɯm.i]
우리가 할 수 있었던,5,[u.ɾi.ka.hal.su.it̚.ʌt̚.tʌn],[u.ɾi.ga.hal.su.it̚.ʌt̚.tʌn]
우리가 할 수 있어요,5,[u.ɾi.ka.hal.su.it̚.ʌ.jo],[u.ɾi.ga.hal.su.it̚.ʌ.jo]
둘 다 이번,5,[tul.ta.i.pʌn],[dul.da.i.bʌn]
그를 때려눕히다,5,[kɯ.ɾɯl.t͈ɛ.ɾjʌ.nup̚.hi.ta],[gɯ.ɾɯl.t͈ɛ.ɾjʌ.nup̚.hi.da]
건 어차피,5,[kʌn.ʌ.tʃʰa.pʰi],[gʌn.ʌ.tʃʰa.pʰi]
