Item,Frequency,Formal_IPA,Casual_IPA
본 것 같았는데,6,[poŋ.kʌt̚.kat̚.at̚.nɯn.te],[bon.gʌt̚.gat̚.at̚.nɯn.te]
request to,6,,
해본 사람이,6,[hɛ.pon.sa.ɾam.i],[hɛ.bon.sa.ɾam.i]
본 것 같았어,6,[poŋ.kʌt̚.kat̚.at̚.ʌ],[bon.gʌt̚.gat̚.at̚.ʌ]
내가 데리러 갈게요,6,[nɛ.ka.te.ɾi.ɾʌ.kal.ke.jo],[nɛ.ga.de.ɾi.ɾʌ.gal.ke.jo]
해본 적 없지,6,[hɛ.pon.tʃʌk̚.ʌp̚.tʃi],[hɛ.bon.dʒʌk̚.ʌp̚.tʃi]
갔었는데 거기서,6,[kat̚.ʌt̚.nɯn.te.kʌ.ki.sʌ],[gat̚.ʌt̚.nɯn.te.gʌ.gi.sʌ]
해본 적도 없어요,6,[hɛ.pon.tʃʌk̚.to.ʌp̚.ʌ.jo],[hɛ.bon.dʒʌk̚.to.ʌp̚.ʌ.jo]
힘든 곳이죠,6,[hin.tɯŋ.kot̚.i.tʃjo],[hin.tɯn.got̚.i.dʒjo]
내가 데이비드,6,[nɛ.ka.te.i.pi.tɯ],[nɛ.ga.de.i.bi.dɯ]
해본 적이 없는,6,[hɛ.pon.tʃʌk̚.i.ʌp̚.nɯn],[hɛ.bon.dʒʌk̚.i.ʌp̚.nɯn]
해본 적이 있다,6,[hɛ.pon.tʃʌk̚.i.it̚.ta],[hɛ.bon.dʒʌk̚.i.it̚.ta]
해본적 없어,6,[hɛ.pon.tʃʌk̚.ʌp̚.ʌ],[hɛ.bon.tʃʌk̚.ʌp̚.ʌ]
내가 데이비스 앤,6,[nɛ.ka.te.i.pi.sɯ.ɛn],[nɛ.ga.de.i.bi.sɯ.ɛn]
내가 데이비스,6,[nɛ.ka.te.i.pi.sɯ],[nɛ.ga.de.i.bi.sɯ]
해본적이 없어요,6,[hɛ.pon.tʃʌk̚.i.ʌp̚.ʌ.jo],[hɛ.bon.tʃʌk̚.i.ʌp̚.ʌ.jo]
힘든 결정을 내려야 할,6,[hin.tɯŋ.kjʌl.tʃʌŋ.ɯl.lɛ.ɾjʌ.ja.hal],[hin.tɯn.gjʌl.tʃʌŋ.ɯl.lɛ.ɾjʌ.ja.hal]
set you free,6,,
해볼 만,6,[hɛ.pol.man],[hɛ.bol.man]
내가 뎁에게,6,[nɛ.ka.tep̚.e.ke],[nɛ.ga.dep̚.e.ge]
힘든 날이에요,6,[hin.tɯn.nal.i.e.jo],[hin.tɯn.nal.i.e.jo]
공주 때문에,6,[koŋ.tʃu.t͈ɛ.mun.e],[goŋ.dʒu.t͈ɛ.mun.e]
해볼 생각,6,[hɛ.pol.sɛŋ.kak̚],[hɛ.bol.sɛŋ.gak̚]
