Item,Frequency,Formal_IPA,Casual_IPA
배지와 총을,19,[pɛ.tʃi.wa.tʃʰoŋ.ɯl],[bɛ.dʒi.wa.tʃʰoŋ.ɯl]
용서 못 해요,19,[joŋ.sʌ.mot̚.hɛ.jo],[joŋ.sʌ.mot̚.hɛ.jo]
할 일이 없어서,19,[hal.il.i.ʌp̚.ʌ.sʌ],[hal.il.i.ʌp̚.ʌ.sʌ]
안 사귀어,19,[an.sa.kwi.ʌ],[an.sa.gwi.ʌ]
여자친구 있어,19,[jʌ.tʃa.tʃʰiŋ.ku.it̚.ʌ],[jʌ.dʒa.tʃʰiŋ.ku.it̚.ʌ]
놔야 해요,19,[nwa.ja.hɛ.jo],[nwa.ja.hɛ.jo]
이렇게 모인,19,[i.ɾʌt̚.ke.mo.in],[i.ɾʌt̚.ke.mo.in]
고스트볼X의 탄생'' 다음,19,[ko.sɯ.tʰɯ.pol.ɯi.tʰan.sɛŋ.ta.ɯm],[go.sɯ.tʰɯ.bol.ɯi.tʰan.sɛŋ.da.ɯm]
못 팔게,19,[mot̚.pʰal.ke],[mot̚.pʰal.ke]
대한 것이,19,[tɛ.haŋ.kʌt̚.i],[dɛ.han.gʌt̚.i]
살 수 있는 유일한,19,[sal.su.it̚.nɯn.ju.il.han],[sal.su.it̚.nɯn.ju.il.han]
계획은 뭐지,19,[kje.hwek̚.ɯn.mwʌ.tʃi],[gje.hwek̚.ɯn.mwʌ.dʒi]
이렇게 밖에,19,[i.ɾʌt̚.ke.pak̚.e],[i.ɾʌt̚.ke.bak̚.e]
남자 그의,19,[nan.tʃa.kɯ.ɯi],[nan.tʃa.gɯ.ɯi]
돈 가져왔어,19,[toŋ.ka.tʃjʌ.wat̚.ʌ],[don.ga.dʒjʌ.wat̚.ʌ]
다른 공격을,19,[ta.ɾɯŋ.koŋ.kjʌk̚.ɯl],[da.ɾɯn.goŋ.gjʌk̚.ɯl]
나가요 당장,19,[na.ka.jo.taŋ.tʃaŋ],[na.ga.jo.daŋ.dʒaŋ]
것을 돕기,19,[kʌt̚.ɯl.top̚.ki],[gʌt̚.ɯl.dop̚.ki]
필요 없어서,19,[pʰil.jo.ʌp̚.ʌ.sʌ],[pʰil.jo.ʌp̚.ʌ.sʌ]
거 말이다,19,[kʌ.mal.i.ta],[gʌ.mal.i.da]
당신을 만나지,19,[taŋ.sin.ɯl.man.na.tʃi],[daŋ.sin.ɯl.man.na.dʒi]
우리 가족 모두,19,[u.ɾi.ka.tʃok̚.mo.tu],[u.ɾi.ga.dʒok̚.mo.du]
그렇고 하지만,19,[kɯ.ɾʌt̚.ko.ha.tʃi.man],[gɯ.ɾʌt̚.ko.ha.dʒi.man]
누가 우리에게,19,[nu.ka.u.ɾi.e.ke],[nu.ga.u.ɾi.e.ge]
무슨 일이 있었냐고,19,[mu.sɯn.il.i.it̚.ʌt̚.nja.ko],[mu.sɯn.il.i.it̚.ʌt̚.nja.go]
자리로 가서,19,[tʃa.ɾi.ɾo.ka.sʌ],[dʒa.ɾi.ɾo.ga.sʌ]
죄를 인정하고,19,[tʃwe.ɾɯl.in.tʃʌŋ.ha.ko],[dʒwe.ɾɯl.in.tʃʌŋ.ha.go]
그렇구나 그래서,19,[kɯ.ɾʌt̚.ku.na.kɯ.ɾɛ.sʌ],[gɯ.ɾʌt̚.ku.na.gɯ.ɾɛ.sʌ]
될 것이,19,[twel.kʌt̚.i],[dwel.gʌt̚.i]
그냥 물어봐,19,[kɯ.njaŋ.mul.ʌ.pwa],[gɯ.njaŋ.mul.ʌ.bwa]
우리 같은 사람을,19,[u.ɾi.kat̚.ɯn.sa.ɾam.ɯl],[u.ɾi.gat̚.ɯn.sa.ɾam.ɯl]
많을 테니까,19,[man.ɯl.tʰe.ni.k͈a],[man.ɯl.tʰe.ni.k͈a]
저 기억하시죠,19,[tʃʌ.ki.ʌk̚.ha.si.tʃjo],[dʒʌ.gi.ʌk̚.ha.si.dʒjo]
저 꼬마는,19,[tʃʌ.k͈o.ma.nɯn],[dʒʌ.k͈o.ma.nɯn]
잘 버틸,19,[tʃal.pʌ.tʰil],[dʒal.bʌ.tʰil]
우리 고양이,19,[u.ɾi.ko.jaŋ.i],[u.ɾi.go.jaŋ.i]
문제가 있거든,19,[mun.tʃe.ka.it̚.kʌ.tɯn],[mun.tʃe.ga.it̚.kʌ.dɯn]
될 때마다,19,[twel.t͈ɛ.ma.ta],[dwel.t͈ɛ.ma.da]
저 말입니까,19,[tʃʌ.mal.ip̚.ni.k͈a],[dʒʌ.mal.ip̚.ni.k͈a]
가자 하지만,19,[ka.tʃa.ha.tʃi.man],[ga.dʒa.ha.dʒi.man]
해결할 수 있을 것,19,[hɛ.kjʌl.hal.su.it̚.ɯl.kʌt̚],[hɛ.gjʌl.hal.su.it̚.ɯl.gʌt̚]
어떻게 해줄,19,[ʌ.t͈ʌt̚.ke.hɛ.tʃul],[ʌ.t͈ʌt̚.ke.hɛ.dʒul]
거야 좋은 생각이,19,[kʌ.ja.tʃot̚.ɯn.sɛŋ.kak̚.i],[gʌ.ja.dʒot̚.ɯn.sɛŋ.gak̚.i]
그렇군요 내,19,[kɯ.ɾʌt̚.kun.jo.nɛ],[gɯ.ɾʌt̚.kun.jo.nɛ]
거 말하는,19,[kʌ.mal.ha.nɯn],[gʌ.mal.ha.nɯn]
그렇군요 무슨,19,[kɯ.ɾʌt̚.kun.jo.mu.sɯn],[gɯ.ɾʌt̚.kun.jo.mu.sɯn]
법을 몰라,19,[pʌp̚.ɯl.mol.ɾa],[bʌp̚.ɯl.mol.ɾa]
분 여기,19,[pun.jʌ.ki],[bun.jʌ.gi]
우리 꽤,19,[u.ɾi.k͈wɛ],[u.ɾi.k͈wɛ]
똑똑한 여자,19,[t͈ok̚.t͈ok̚.han.jʌ.tʃa],[t͈ok̚.t͈ok̚.han.jʌ.dʒa]
건 생각도 못,19,[kʌn.sɛŋ.kak̚.to.mot̚],[gʌn.sɛŋ.gak̚.to.mot̚]
죄송합니다 너무,19,[tʃwe.soŋ.hap̚.ni.ta.nʌ.mu],[dʒwe.soŋ.hap̚.ni.da.nʌ.mu]
붉은 용은,19,[puk̚.ɯn.joŋ.ɯn],[buk̚.ɯn.joŋ.ɯn]
TV에서 음성이 흘러나온다,19,[e.sʌ.ɯm.sʌŋ.i.hɯl.ɾʌ.na.on.ta],[e.sʌ.ɯm.sʌŋ.i.hɯl.ɾʌ.na.on.ta]
친구 진짜,19,[tʃʰiŋ.ku.tʃin.tʃ͈a],[tʃʰiŋ.ku.dʒin.tʃ͈a]
유력한 용의자는,19,[ju.ɾjʌk̚.han.joŋ.ɯi.tʃa.nɯn],[ju.ɾjʌk̚.han.joŋ.ɯi.dʒa.nɯn]
우리 능력,19,[u.ɾi.nɯŋ.ɾjʌk̚],[u.ɾi.nɯŋ.ɾjʌk̚]
과거를 잊고,19,[kwa.kʌ.ɾɯl.it̚.ko],[gwa.gʌ.ɾɯl.it̚.ko]
매우 비싼,19,[mɛ.u.pi.s͈an],[mɛ.u.bi.s͈an]
있었던 건데,19,[it̚.ʌt̚.tʌŋ.kʌn.te],[it̚.ʌt̚.tʌn.gʌn.te]
필요가 없게,19,[pʰil.jo.ka.ʌp̚.ke],[pʰil.jo.ga.ʌp̚.ke]
식사 좀,19,[sik̚.sa.tʃom],[sik̚.sa.dʒom]
우리 동료를,19,[u.ɾi.toŋ.ɾjo.ɾɯl],[u.ɾi.doŋ.ɾjo.ɾɯl]
아버지여 이름이,19,[a.pʌ.tʃi.jʌ.i.ɾɯm.i],[a.bʌ.dʒi.jʌ.i.ɾɯm.i]
저것 좀 보세요,19,[tʃʌ.kʌt̚.tʃom.po.se.jo],[dʒʌ.gʌt̚.dʒom.bo.se.jo]
저게 무슨 소리야,19,[tʃʌ.ke.mu.sɯn.so.ɾi.ja],[dʒʌ.ge.mu.sɯn.so.ɾi.ja]
것을 우리가,19,[kʌt̚.ɯl.u.ɾi.ka],[gʌt̚.ɯl.u.ɾi.ga]
갖다 줘야,19,[kat̚.ta.tʃwʌ.ja],[gat̚.ta.dʒwʌ.ja]
물론 두,19,[mul.ɾon.tu],[mul.ɾon.du]
이렇게 심각한,19,[i.ɾʌt̚.ke.sim.kak̚.han],[i.ɾʌt̚.ke.sim.kak̚.han]
우리 둘 뿐이야,19,[u.ɾi.tul.p͈un.i.ja],[u.ɾi.dul.p͈un.i.ja]
늘 모든,19,[nɯl.mo.tɯn],[nɯl.mo.dɯn]
후 스트레스 장애를,19,[hu.sɯ.tʰɯ.ɾe.sɯ.tʃaŋ.ɛ.ɾɯl],[hu.sɯ.tʰɯ.ɾe.sɯ.dʒaŋ.ɛ.ɾɯl]
대한 새,19,[tɛ.han.sɛ],[dɛ.han.sɛ]
우리 둘밖에,19,[u.ɾi.tul.pak̚.e],[u.ɾi.dul.pak̚.e]
얼굴에 난,19,[ʌl.kul.e.nan],[ʌl.kul.e.nan]
나는 괜찮아요,19,[na.nɯŋ.kwɛn.tʃʰan.a.jo],[na.nɯn.gwɛn.tʃʰan.a.jo]
아 그렇지,19,[a.kɯ.ɾʌt̚.tʃi],[a.gɯ.ɾʌt̚.tʃi]
더 구할 수,19,[tʌ.ku.hal.su],[dʌ.gu.hal.su]
건 쉽지 않아,19,[kʌn.swip̚.tʃi.an.a],[gʌn.swip̚.tʃi.an.a]
네가 사라진,19,[ne.ka.sa.ɾa.tʃin],[ne.ga.sa.ɾa.dʒin]
그렇다 쳐,19,[kɯ.ɾʌt̚.ta.tʃʰjʌ],[gɯ.ɾʌt̚.ta.tʃʰjʌ]
될 줄 알았다,19,[twel.tʃul.al.at̚.ta],[dwel.dʒul.al.at̚.ta]
여전히 우리의,19,[jʌ.tʃʌn.hi.u.ɾi.ɯi],[jʌ.dʒʌn.hi.u.ɾi.ɯi]
괜찮아 방금,19,[kwɛn.tʃʰan.a.paŋ.kɯm],[gwɛn.tʃʰan.a.baŋ.gɯm]
못 한다는 거야,19,[mot̚.han.ta.nɯŋ.kʌ.ja],[mot̚.han.ta.nɯn.gʌ.ja]
말이야 내가 널,19,[mal.i.ja.nɛ.ka.nʌl],[mal.i.ja.nɛ.ga.nʌl]
