Item,Frequency,Formal_IPA,Casual_IPA
그는 그럴 자격이,9,[kɯ.nɯŋ.kɯ.ɾʌl.tʃa.kjʌk̚.i],[gɯ.nɯn.gɯ.ɾʌl.dʒa.gjʌk̚.i]
달걀 껍데기,9,[tal.kjal.k͈ʌp̚.te.ki],[dal.kjal.k͈ʌp̚.te.gi]
달걀 찾기,9,[tal.kjal.tʃʰat̚.ki],[dal.kjal.tʃʰat̚.ki]
안녕하세요 아직,9,[an.njʌŋ.ha.se.jo.a.tʃik̚],[an.njʌŋ.ha.se.jo.a.dʒik̚]
안녕하세요 어떤,9,[an.njʌŋ.ha.se.jo.ʌ.t͈ʌn],[an.njʌŋ.ha.se.jo.ʌ.t͈ʌn]
안녕하세요 어떻게 지내요,9,[an.njʌŋ.ha.se.jo.ʌ.t͈ʌt̚.ke.tʃi.nɛ.jo],[an.njʌŋ.ha.se.jo.ʌ.t͈ʌt̚.ke.dʒi.nɛ.jo]
안녕하세요 어머니,9,[an.njʌŋ.ha.se.jo.ʌ.mʌ.ni],[an.njʌŋ.ha.se.jo.ʌ.mʌ.ni]
안녕하세요 예,9,[an.njʌŋ.ha.se.jo.je],[an.njʌŋ.ha.se.jo.je]
그는 그리스,9,[kɯ.nɯŋ.kɯ.ɾi.sɯ],[gɯ.nɯn.gɯ.ɾi.sɯ]
안녕하세요 음,9,[an.njʌŋ.ha.se.jo.ɯm],[an.njʌŋ.ha.se.jo.ɯm]
안녕하세요 이것,9,[an.njʌŋ.ha.se.jo.i.kʌt̚],[an.njʌŋ.ha.se.jo.i.gʌt̚]
달그락 소리가 들린다,9,[tal.kɯ.ɾak̚.so.ɾi.ka.tɯl.ɾin.ta],[dal.kɯ.ɾak̚.so.ɾi.ga.dɯl.ɾin.ta]
달그락 연다,9,[tal.kɯ.ɾak̚.jʌn.ta],[dal.kɯ.ɾak̚.jʌn.ta]
달그락 집어 든다,9,[tal.kɯ.ɾak̚.tʃip̚.ʌ.tɯn.ta],[dal.kɯ.ɾak̚.dʒip̚.ʌ.dɯn.ta]
안녕하세요 저도,9,[an.njʌŋ.ha.se.jo.tʃʌ.to],[an.njʌŋ.ha.se.jo.dʒʌ.do]
달그락거리는 소리가 난다,9,[tal.kɯ.ɾak̚.kʌ.ɾi.nɯn.so.ɾi.ka.nan.ta],[dal.kɯ.ɾak̚.kʌ.ɾi.nɯn.so.ɾi.ga.nan.ta]
안녕하세요 전 닥터,9,[an.njʌŋ.ha.se.jo.tʃʌn.tak̚.tʰʌ],[an.njʌŋ.ha.se.jo.dʒʌn.dak̚.tʰʌ]
안녕하세요 전화,9,[an.njʌŋ.ha.se.jo.tʃʌn.hwa],[an.njʌŋ.ha.se.jo.dʒʌn.hwa]
