Item,Frequency,Formal_IPA,Casual_IPA
가지 마음에 걸리는,7,[ka.tʃi.ma.ɯm.e.kʌl.ɾi.nɯn],[ga.dʒi.ma.ɯm.e.gʌl.ɾi.nɯn]
좋은 뜻은,7,[tʃot̚.ɯn.t͈ɯt̚.ɯn],[dʒot̚.ɯn.t͈ɯt̚.ɯn]
좋은 리뷰,7,[tʃot̚.ɯl.li.pju],[dʒot̚.ɯl.li.bju]
못 봐서 아쉽네,7,[mot̚.pwa.sʌ.a.swip̚.ne],[mot̚.bwa.sʌ.a.swip̚.ne]
moment to,7,,
좋은 말씀을,7,[tʃot̚.ɯn.mal.s͈ɯm.ɯl],[dʒot̚.ɯn.mal.s͈ɯm.ɯl]
나이가 많다,7,[na.i.ka.man.ta],[na.i.ga.man.ta]
못 봐줘요,7,[mot̚.pwa.tʃwʌ.jo],[mot̚.bwa.dʒwʌ.jo]
나이가 많다고,7,[na.i.ka.man.ta.ko],[na.i.ga.man.ta.go]
좋은 머리를,7,[tʃot̚.ɯn.mʌ.ɾi.ɾɯl],[dʒot̚.ɯn.mʌ.ɾi.ɾɯl]
가지 말거라,7,[ka.tʃi.mal.kʌ.ɾa],[ga.dʒi.mal.kʌ.ɾa]
좋은 모습,7,[tʃot̚.ɯn.mo.sɯp̚],[dʒot̚.ɯn.mo.sɯp̚]
나이가 많으니까,7,[na.i.ka.man.ɯ.ni.k͈a],[na.i.ga.man.ɯ.ni.k͈a]
좋은 밤 되게,7,[tʃot̚.ɯm.pan.twe.ke],[dʒot̚.ɯn.bam.dwe.ge]
좋은 밤이네요,7,[tʃot̚.ɯm.pam.i.ne.jo],[dʒot̚.ɯn.bam.i.ne.jo]
나이가 많은데,7,[na.i.ka.man.ɯn.te],[na.i.ga.man.ɯn.te]
게이 아니잖아,7,[ke.i.a.ni.tʃan.a],[ge.i.a.ni.dʒan.a]
좋은 방법이 있는데,7,[tʃot̚.ɯm.pam.pʌp̚.i.it̚.nɯn.te],[dʒot̚.ɯn.baŋ.bʌp̚.i.it̚.nɯn.te]
나이가 무슨,7,[na.i.ka.mu.sɯn],[na.i.ga.mu.sɯn]
못 봤단,7,[mot̚.pwat̚.tan],[mot̚.bwat̚.tan]
좋은 방법인 것,7,[tʃot̚.ɯm.pam.pʌp̚.iŋ.kʌt̚],[dʒot̚.ɯn.baŋ.bʌp̚.in.gʌt̚]
좋은 방법일까,7,[tʃot̚.ɯm.pam.pʌp̚.il.k͈a],[dʒot̚.ɯn.baŋ.bʌp̚.il.k͈a]
못 봤습니까,7,[mot̚.pwat̚.sɯp̚.ni.k͈a],[mot̚.bwat̚.sɯp̚.ni.k͈a]
게이 암,7,[ke.i.am],[ge.i.am]
나이가 어떻게 되죠,7,[na.i.ka.ʌ.t͈ʌt̚.ke.twe.tʃjo],[na.i.ga.ʌ.t͈ʌt̚.ke.dwe.dʒjo]
money back,7,,
운명은 네,7,[un.mjʌŋ.ɯn.ne],[un.mjʌŋ.ɯn.ne]
했다 이게,7,[hɛt̚.ta.i.ke],[hɛt̚.ta.i.ge]
못 봤어 내가,7,[mot̚.pwat̚.ʌ.nɛ.ka],[mot̚.bwat̚.ʌ.nɛ.ga]
피터 워드,7,[pʰi.tʰʌ.wʌ.tɯ],[pʰi.tʰʌ.wʌ.dɯ]
좋은 분들과,7,[tʃot̚.ɯm.pun.tɯl.kwa],[dʒot̚.ɯn.bun.tɯl.kwa]
배심원 선정,7,[pɛ.sim.wʌn.sʌn.tʃʌŋ],[bɛ.sim.wʌn.sʌn.tʃʌŋ]
나이가 차면,7,[na.i.ka.tʃʰa.mjʌn],[na.i.ga.tʃʰa.mjʌn]
좋은 분이긴,7,[tʃot̚.ɯm.pun.i.kin],[dʒot̚.ɯn.bun.i.gin]
