Item,Frequency,Formal_IPA,Casual_IPA
물건 주인,5,[mul.kʌn.tʃu.in],[mul.kʌn.dʒu.in]
물건 좀 가지고,5,[mul.kʌn.tʃom.ka.tʃi.ko],[mul.kʌn.dʒom.ga.dʒi.go]
물건 정말,5,[mul.kʌn.tʃʌŋ.mal],[mul.kʌn.dʒʌŋ.mal]
난 못 갈 거,5,[nan.mot̚.kal.kʌ],[nan.mot̚.gal.gʌ]
지금도 고통을,5,[tʃi.kɯn.to.ko.tʰoŋ.ɯl],[dʒi.gɯn.to.go.tʰoŋ.ɯl]
물건 챙겼어,5,[mul.kʌn.tʃʰɛŋ.kjʌt̚.ʌ],[mul.kʌn.tʃʰɛŋ.gjʌt̚.ʌ]
난 못 가겠어,5,[nan.mot̚.ka.ket̚.ʌ],[nan.mot̚.ga.get̚.ʌ]
난 몸이 안,5,[nan.mom.i.an],[nan.mom.i.an]
지금도 그럴 수 있어,5,[tʃi.kɯn.to.kɯ.ɾʌl.su.it̚.ʌ],[dʒi.gɯn.to.gɯ.ɾʌl.su.it̚.ʌ]
지금도 너랑,5,[tʃi.kɯn.to.nʌ.ɾaŋ],[dʒi.gɯn.to.nʌ.ɾaŋ]
물건 팔,5,[mul.kʌm.pʰal],[mul.kʌm.pʰal]
물건 챙기는,5,[mul.kʌn.tʃʰɛŋ.ki.nɯn],[mul.kʌn.tʃʰɛŋ.gi.nɯn]
지금도 마찬가지고,5,[tʃi.kɯn.to.ma.tʃʰaŋ.ka.tʃi.ko],[dʒi.gɯn.to.ma.tʃʰaŋ.ka.dʒi.go]
지금도 다음,5,[tʃi.kɯn.to.ta.ɯm],[dʒi.gɯn.to.da.ɯm]
지금도 늦지 않았어,5,[tʃi.kɯn.to.nɯt̚.tʃi.an.at̚.ʌ],[dʒi.gɯn.to.nɯt̚.tʃi.an.at̚.ʌ]
지금도 많아요,5,[tʃi.kɯn.to.man.a.jo],[dʒi.gɯn.to.man.a.jo]
지금도 마찬가지예요,5,[tʃi.kɯn.to.ma.tʃʰaŋ.ka.tʃi.je.jo],[dʒi.gɯn.to.ma.tʃʰaŋ.ka.dʒi.je.jo]
지금도 모여있는,5,[tʃi.kɯn.to.mo.jʌ.it̚.nɯn],[dʒi.gɯn.to.mo.jʌ.it̚.nɯn]
지금도 모여있는 건데요,5,[tʃi.kɯn.to.mo.jʌ.it̚.nɯŋ.kʌn.te.jo],[dʒi.gɯn.to.mo.jʌ.it̚.nɯn.gʌn.te.jo]
물건도 얼마나 큰지,5,[mul.kʌn.to.ʌl.ma.na.kʰɯn.tʃi],[mul.kʌn.to.ʌl.ma.na.kʰɯn.tʃi]
물건도 얼마나,5,[mul.kʌn.to.ʌl.ma.na],[mul.kʌn.to.ʌl.ma.na]
물건도 아니고,5,[mul.kʌn.to.a.ni.ko],[mul.kʌn.to.a.ni.go]
난 못 떠나,5,[nan.mot̚.t͈ʌ.na],[nan.mot̚.t͈ʌ.na]
경력 초기에,5,[kjʌŋ.ɾjʌk̚.tʃʰo.ki.e],[gjʌŋ.ɾjʌk̚.tʃʰo.gi.e]
지금도 여기 있지,5,[tʃi.kɯn.to.jʌ.ki.it̚.tʃi],[dʒi.gɯn.to.jʌ.gi.it̚.tʃi]
물건들 안 다치게,5,[mul.kʌn.tɯl.an.ta.tʃʰi.ke],[mul.kʌn.tɯl.an.da.tʃʰi.ge]
물건도 얼마나 큰지 아무튼,5,[mul.kʌn.to.ʌl.ma.na.kʰɯn.tʃi.a.mu.tʰɯn],[mul.kʌn.to.ʌl.ma.na.kʰɯn.tʃi.a.mu.tʰɯn]
지금도 전 세금을 내는데요,5,[tʃi.kɯn.to.tʃʌn.se.kɯm.ɯl.lɛ.nɯn.te.jo],[dʒi.gɯn.to.dʒʌn.se.gɯm.ɯl.lɛ.nɯn.te.jo]
지금도 전 세금을,5,[tʃi.kɯn.to.tʃʌn.se.kɯm.ɯl],[dʒi.gɯn.to.dʒʌn.se.gɯm.ɯl]
지금도 좋아,5,[tʃi.kɯn.to.tʃot̚.a],[dʒi.gɯn.to.dʒot̚.a]
물건들 안 다치게 해,5,[mul.kʌn.tɯl.an.ta.tʃʰi.ke.hɛ],[mul.kʌn.tɯl.an.da.tʃʰi.ge.hɛ]
지금보다 나빠질,5,[tʃi.kɯm.po.ta.na.p͈a.tʃil],[dʒi.gɯm.po.da.na.p͈a.dʒil]
지금도 할 수 있어,5,[tʃi.kɯn.to.hal.su.it̚.ʌ],[dʒi.gɯn.to.hal.su.it̚.ʌ]
물건들로 가득,5,[mul.kʌn.tɯl.ɾo.ka.tɯk̚],[mul.kʌn.tɯl.ɾo.ga.dɯk̚]
물건들 중에,5,[mul.kʌn.tɯl.tʃuŋ.e],[mul.kʌn.tɯl.dʒuŋ.e]
경력에 대해,5,[kjʌŋ.ɾjʌk̚.e.tɛ.hɛ],[gjʌŋ.ɾjʌk̚.e.dɛ.hɛ]
경력에 대한,5,[kjʌŋ.ɾjʌk̚.e.tɛ.han],[gjʌŋ.ɾjʌk̚.e.dɛ.han]
경력 중에,5,[kjʌŋ.ɾjʌk̚.tʃuŋ.e],[gjʌŋ.ɾjʌk̚.dʒuŋ.e]
경력 있어요,5,[kjʌŋ.ɾjʌk̚.it̚.ʌ.jo],[gjʌŋ.ɾjʌk̚.it̚.ʌ.jo]
가진 세,5,[ka.tʃin.se],[ga.dʒin.se]
지금보다 좀,5,[tʃi.kɯm.po.ta.tʃom],[dʒi.gɯm.po.da.dʒom]
물건들은 니가,5,[mul.kʌn.tɯl.ɯn.ni.ka],[mul.kʌn.tɯl.ɯn.ni.ga]
물건들에 대한,5,[mul.kʌn.tɯl.e.tɛ.han],[mul.kʌn.tɯl.e.dɛ.han]
지금보다 좀 더,5,[tʃi.kɯm.po.ta.tʃon.tʌ],[dʒi.gɯm.po.da.dʒom.dʌ]
지금부터 그,5,[tʃi.kɯm.pu.tʰʌ.kɯ],[dʒi.gɯm.pu.tʰʌ.gɯ]
물건들은 니가 가져 그만해,5,[mul.kʌn.tɯl.ɯn.ni.ka.ka.tʃjʌ.kɯ.man.hɛ],[mul.kʌn.tɯl.ɯn.ni.ga.ga.dʒjʌ.gɯ.man.hɛ]
