Item,Frequency,Formal_IPA,Casual_IPA
위험해지는 건,8,[wi.hʌm.hɛ.tʃi.nɯŋ.kʌn],[wi.hʌm.hɛ.dʒi.nɯn.gʌn]
위험해질 것,8,[wi.hʌm.hɛ.tʃil.kʌt̚],[wi.hʌm.hɛ.dʒil.gʌt̚]
위험해질 겁니다,8,[wi.hʌm.hɛ.tʃil.kʌp̚.ni.ta],[wi.hʌm.hɛ.dʒil.gʌp̚.ni.da]
위협도 안,8,[wi.hjʌp̚.to.an],[wi.hjʌp̚.to.an]
위협을 느끼지,8,[wi.hjʌp̚.ɯl.lɯ.k͈i.tʃi],[wi.hjʌp̚.ɯl.lɯ.k͈i.dʒi]
그런데 절,8,[kɯ.ɾʌn.te.tʃʌl],[gɯ.ɾʌn.te.dʒʌl]
위협이 될만한,8,[wi.hjʌp̚.i.twel.man.han],[wi.hjʌp̚.i.dwel.man.han]
You lost,8,,
등을 돌릴 순,8,[tɯŋ.ɯl.tol.ɾil.sun],[dɯŋ.ɯl.dol.ɾil.sun]
하나님께서 제게,8,[ha.na.nim.k͈e.sʌ.tʃe.ke],[ha.na.nim.k͈e.sʌ.dʒe.ge]
줄 알았는데 갑자기,8,[tʃul.al.at̚.nɯn.te.kap̚.tʃa.ki],[dʒul.al.at̚.nɯn.te.gap̚.tʃa.gi]
등을 보고,8,[tɯŋ.ɯl.po.ko],[dɯŋ.ɯl.bo.go]
그리고 헨리,8,[kɯ.ɾi.ko.hel.li],[gɯ.ɾi.go.hel.li]
위협한 게,8,[wi.hjʌp̚.haŋ.ke],[wi.hjʌp̚.han.ge]
가까이 왔다,8,[ka.k͈a.i.wat̚.ta],[ga.k͈a.i.wat̚.ta]
그리고 화장실,8,[kɯ.ɾi.ko.hwa.tʃaŋ.sil],[gɯ.ɾi.go.hwa.dʒaŋ.sil]
그리고 화학약품들은,8,[kɯ.ɾi.ko.hwa.hak̚.jak̚.pʰun.tɯl.ɯn],[gɯ.ɾi.go.hwa.hak̚.jak̚.pʰun.tɯl.ɯn]
그리고 화학약품들은 허가,8,[kɯ.ɾi.ko.hwa.hak̚.jak̚.pʰun.tɯl.ɯn.hʌ.ka],[gɯ.ɾi.go.hwa.hak̚.jak̚.pʰun.tɯl.ɯn.hʌ.ga]
가까이 왔을,8,[ka.k͈a.i.wat̚.ɯl],[ga.k͈a.i.wat̚.ɯl]
그리고 화학약품들은 허가 되지,8,[kɯ.ɾi.ko.hwa.hak̚.jak̚.pʰun.tɯl.ɯn.hʌ.ka.twe.tʃi],[gɯ.ɾi.go.hwa.hak̚.jak̚.pʰun.tɯl.ɯn.hʌ.ga.dwe.dʒi]
디 엔드,8,[ti.en.tɯ],[di.en.tɯ]
윈닉 롤로 클라이브,8,[win.nik̚.ɾol.ɾo.kʰɯl.ɾa.i.pɯ],[win.nik̚.ɾol.ɾo.kʰɯl.ɾa.i.bɯ]
줄 알았는데 너희,8,[tʃul.al.at̚.nɯn.te.nʌ.hɯi],[dʒul.al.at̚.nɯn.te.nʌ.hɯi]
그리고 회사는,8,[kɯ.ɾi.ko.hwe.sa.nɯn],[gɯ.ɾi.go.hwe.sa.nɯn]
그리고 회사의,8,[kɯ.ɾi.ko.hwe.sa.ɯi],[gɯ.ɾi.go.hwe.sa.ɯi]
디노 브루스터,8,[ti.no.pɯ.ɾu.sɯ.tʰʌ],[di.no.bɯ.ɾu.sɯ.tʰʌ]
윈스턴 처칠이,8,[win.sɯ.tʰʌn.tʃʰʌ.tʃʰil.i],[win.sɯ.tʰʌn.tʃʰʌ.tʃʰil.i]
여자한테 가서,8,[jʌ.tʃa.han.tʰe.ka.sʌ],[jʌ.dʒa.han.tʰe.ga.sʌ]
윈터스 양은,8,[win.tʰʌ.sɯ.jaŋ.ɯn],[win.tʰʌ.sɯ.jaŋ.ɯn]
줄 알았는데 빨리,8,[tʃul.al.at̚.nɯn.te.p͈al.ɾi],[dʒul.al.at̚.nɯn.te.p͈al.ɾi]
디스커버리는 배수,8,[ti.sɯ.kʰʌ.pʌ.ɾi.nɯm.pɛ.su],[di.sɯ.kʰʌ.bʌ.ɾi.nɯn.bɛ.su]
윌 그레이엄에게,8,[wil.kɯ.ɾe.i.ʌm.e.ke],[wil.gɯ.ɾe.i.ʌm.e.ge]
디스커버리의 정식,8,[ti.sɯ.kʰʌ.pʌ.ɾi.ɯi.tʃʌŋ.sik̚],[di.sɯ.kʰʌ.bʌ.ɾi.ɯi.dʒʌŋ.sik̚]
그리고는 내,8,[kɯ.ɾi.ko.nɯn.nɛ],[gɯ.ɾi.go.nɯn.nɛ]
윌 내가,8,[wil.lɛ.ka],[wil.lɛ.ga]
디스코 음악은,8,[ti.sɯ.kʰo.ɯm.ak̚.ɯn],[di.sɯ.kʰo.ɯm.ak̚.ɯn]
윌과 함께,8,[wil.kwa.ham.k͈e],[wil.kwa.ham.k͈e]
윌라 언니를,8,[wil.ɾa.ʌn.ni.ɾɯl],[wil.ɾa.ʌn.ni.ɾɯl]
윌리암 박사,8,[wil.ɾi.am.pak̚.sa],[wil.ɾi.am.bak̚.sa]
여자한테 한,8,[jʌ.tʃa.han.tʰe.han],[jʌ.dʒa.han.tʰe.han]
가까이 있는 게,8,[ka.k͈a.i.it̚.nɯŋ.ke],[ga.k͈a.i.it̚.nɯn.ge]
디에고가 바로,8,[ti.e.ko.ka.pa.ɾo],[di.e.go.ga.ba.ɾo]
디에고가 바로 아드리안,8,[ti.e.ko.ka.pa.ɾo.a.tɯ.ɾi.an],[di.e.go.ga.ba.ɾo.a.dɯ.ɾi.an]
디에고가 바로 아드리안 베라,8,[ti.e.ko.ka.pa.ɾo.a.tɯ.ɾi.am.pe.ɾa],[di.e.go.ga.ba.ɾo.a.dɯ.ɾi.an.be.ɾa]
윌리엄 씨,8,[wil.ɾi.ʌm.s͈i],[wil.ɾi.ʌm.s͈i]
그리곤 내가,8,[kɯ.ɾi.kon.nɛ.ka],[gɯ.ɾi.gon.nɛ.ga]
무슨 일이 있어도 우리가,8,[mu.sɯn.il.i.it̚.ʌ.to.u.ɾi.ka],[mu.sɯn.il.i.it̚.ʌ.do.u.ɾi.ga]
윌리엄 컴튼,8,[wil.ɾi.ʌm.kʰʌn.tʰɯn],[wil.ɾi.ʌm.kʰʌn.tʰɯn]
윌리엄 케이지 소령입니다,8,[wil.ɾi.ʌm.kʰe.i.tʃi.so.ɾjʌŋ.ip̚.ni.ta],[wil.ɾi.ʌm.kʰe.i.dʒi.so.ɾjʌŋ.ip̚.ni.da]
윌리엄 코코란,8,[wil.ɾi.ʌm.kʰo.kʰo.ɾan],[wil.ɾi.ʌm.kʰo.kʰo.ɾan]
여잔 내가,8,[jʌ.tʃan.nɛ.ka],[jʌ.dʒan.nɛ.ga]
디자인 된,8,[ti.tʃa.in.twen],[di.dʒa.in.dwen]
줄 알았는데 저,8,[tʃul.al.at̚.nɯn.te.tʃʌ],[dʒul.al.at̚.nɯn.te.dʒʌ]
줄 알았는데 진짜,8,[tʃul.al.at̚.nɯn.te.tʃin.tʃ͈a],[dʒul.al.at̚.nɯn.te.dʒin.tʃ͈a]
난 그냥 할 수,8,[naŋ.kɯ.njaŋ.hal.su],[nan.gɯ.njaŋ.hal.su]
디저트 먹을래,8,[ti.tʃʌ.tʰɯ.mʌk̚.ɯl.ɾɛ],[di.dʒʌ.tʰɯ.mʌk̚.ɯl.ɾɛ]
디저트 안,8,[ti.tʃʌ.tʰɯ.an],[di.dʒʌ.tʰɯ.an]
윌은 그,8,[wil.ɯŋ.kɯ],[wil.ɯn.gɯ]
그리기 전에,8,[kɯ.ɾi.ki.tʃʌn.e],[gɯ.ɾi.gi.dʒʌn.e]
건지 알겠어요,8,[kʌn.tʃi.al.ket̚.ʌ.jo],[gʌn.tʃi.al.ket̚.ʌ.jo]
윌은 어떻게,8,[wil.ɯn.ʌ.t͈ʌt̚.ke],[wil.ɯn.ʌ.t͈ʌt̚.ke]
줄 알았다 그래서,8,[tʃul.al.at̚.ta.kɯ.ɾɛ.sʌ],[dʒul.al.at̚.ta.gɯ.ɾɛ.sʌ]
윌을 잘,8,[wil.ɯl.tʃal],[wil.ɯl.dʒal]
윌이 아니야,8,[wil.i.a.ni.ja],[wil.i.a.ni.ja]
윗층에 있어요,8,[wit̚.tʃʰɯŋ.e.it̚.ʌ.jo],[wit̚.tʃʰɯŋ.e.it̚.ʌ.jo]
윙거 교수님,8,[wiŋ.kʌ.kjo.su.nim],[wiŋ.gʌ.gjo.su.nim]
I''ve been trying to,8,,
줄 알았더냐,8,[tʃul.al.at̚.tʌ.nja],[dʒul.al.at̚.tʌ.nja]
유 경감,8,[ju.kjʌŋ.kam],[ju.gjʌŋ.gam]
디트리크 씨,8,[ti.tʰɯ.ɾi.kʰɯ.s͈i],[di.tʰɯ.ɾi.kʰɯ.s͈i]
유 스탑,8,[ju.sɯ.tʰap̚],[ju.sɯ.tʰap̚]
