Item,Frequency,Formal_IPA,Casual_IPA
건 복잡한,10,[kʌm.pok̚.tʃap̚.han],[gʌn.bok̚.tʃap̚.han]
Let me guess,10,,
될 거야 당신의,10,[twel.kʌ.ja.taŋ.sin.ɯi],[dwel.gʌ.ja.daŋ.sin.ɯi]
용기를 갖고,10,[joŋ.ki.ɾɯl.kat̚.ko],[joŋ.gi.ɾɯl.gat̚.ko]
용기를 내라 진실을,10,[joŋ.ki.ɾɯl.lɛ.ɾa.tʃin.sil.ɯl],[joŋ.gi.ɾɯl.lɛ.ɾa.dʒin.sil.ɯl]
용기를 내라 진실을 말해라,10,[joŋ.ki.ɾɯl.lɛ.ɾa.tʃin.sil.ɯl.mal.hɛ.ɾa],[joŋ.gi.ɾɯl.lɛ.ɾa.dʒin.sil.ɯl.mal.hɛ.ɾa]
좋지 않으니까,10,[tʃot̚.tʃi.an.ɯ.ni.k͈a],[dʒot̚.tʃi.an.ɯ.ni.k͈a]
그렇겠죠 그리고,10,[kɯ.ɾʌt̚.ket̚.tʃjo.kɯ.ɾi.ko],[gɯ.ɾʌt̚.ket̚.tʃjo.gɯ.ɾi.go]
용납이 안 돼요,10,[joŋ.nap̚.i.an.twɛ.jo],[joŋ.nap̚.i.an.dwɛ.jo]
용납하지 않는,10,[joŋ.nap̚.ha.tʃi.an.nɯn],[joŋ.nap̚.ha.dʒi.an.nɯn]
도대체 무슨 말이야,10,[to.tɛ.tʃʰe.mu.sɯn.mal.i.ja],[do.dɛ.tʃʰe.mu.sɯn.mal.i.ja]
용납할 수 없지,10,[joŋ.nap̚.hal.su.ʌp̚.tʃi],[joŋ.nap̚.hal.su.ʌp̚.tʃi]
용무가 있어서,10,[joŋ.mu.ka.it̚.ʌ.sʌ],[joŋ.mu.ga.it̚.ʌ.sʌ]
못 치워,10,[mot̚.tʃʰi.wʌ],[mot̚.tʃʰi.wʌ]
될 거야 왜냐하면,10,[twel.kʌ.ja.wɛ.nja.ha.mjʌn],[dwel.gʌ.ja.wɛ.nja.ha.mjʌn]
용서 받을 수,10,[joŋ.sʌ.pat̚.ɯl.su],[joŋ.sʌ.bat̚.ɯl.su]
나중에 제,10,[na.tʃuŋ.e.tʃe],[na.dʒuŋ.e.dʒe]
그렇겠지 그런데,10,[kɯ.ɾʌt̚.ket̚.tʃi.kɯ.ɾʌn.te],[gɯ.ɾʌt̚.ket̚.tʃi.gɯ.ɾʌn.te]
여기 있다네,10,[jʌ.ki.it̚.ta.ne],[jʌ.gi.it̚.ta.ne]
될 거야 좀,10,[twel.kʌ.ja.tʃom],[dwel.gʌ.ja.dʒom]
용서할 수 있는,10,[joŋ.sʌ.hal.su.it̚.nɯn],[joŋ.sʌ.hal.su.it̚.nɯn]
될 거예요 고마워요,10,[twel.kʌ.je.jo.ko.ma.wʌ.jo],[dwel.gʌ.je.jo.go.ma.wʌ.jo]
그렇겠지 이건,10,[kɯ.ɾʌt̚.ket̚.tʃi.i.kʌn],[gɯ.ɾʌt̚.ket̚.tʃi.i.gʌn]
용서해주실 거야,10,[joŋ.sʌ.hɛ.tʃu.sil.kʌ.ja],[joŋ.sʌ.hɛ.dʒu.sil.gʌ.ja]
건 불가능,10,[kʌm.pul.ka.nɯŋ],[gʌn.bul.ka.nɯŋ]
건 불가능하다,10,[kʌm.pul.ka.nɯŋ.ha.ta],[gʌn.bul.ka.nɯŋ.ha.da]
here with you,10,,
제일 좋아하는 곳이야,10,[tʃe.il.tʃot̚.a.ha.nɯŋ.kot̚.i.ja],[dʒe.il.dʒot̚.a.ha.nɯn.got̚.i.ja]
건 불가능하다고,10,[kʌm.pul.ka.nɯŋ.ha.ta.ko],[gʌn.bul.ka.nɯŋ.ha.da.go]
여기 있습니다 네,10,[jʌ.ki.it̚.sɯp̚.ni.ta.ne],[jʌ.gi.it̚.sɯp̚.ni.da.ne]
좌회전 두 번,10,[tʃwa.hwe.tʃʌn.tu.pʌn],[dʒwa.hwe.dʒʌn.du.bʌn]
속옷 차림으로,10,[sok̚.ot̚.tʃʰa.ɾim.ɯ.ɾo],[sok̚.ot̚.tʃʰa.ɾim.ɯ.ɾo]
용의자 한 명,10,[joŋ.ɯi.tʃa.han.mjʌŋ],[joŋ.ɯi.dʒa.han.mjʌŋ]
용의자가 한,10,[joŋ.ɯi.tʃa.ka.han],[joŋ.ɯi.dʒa.ga.han]
죄가 많이,10,[tʃwe.ka.man.i],[dʒwe.ga.man.i]
죄가 많이 없다면,10,[tʃwe.ka.man.i.ʌp̚.ta.mjʌn],[dʒwe.ga.man.i.ʌp̚.ta.mjʌn]
죄가 아니야,10,[tʃwe.ka.a.ni.ja],[dʒwe.ga.a.ni.ja]
그렇고 나,10,[kɯ.ɾʌt̚.ko.na],[gɯ.ɾʌt̚.ko.na]
Let me help you,10,,
될 거지,10,[twel.kʌ.tʃi],[dwel.gʌ.dʒi]
용의자를 체포했다,10,[joŋ.ɯi.tʃa.ɾɯl.tʃʰe.pʰo.hɛt̚.ta],[joŋ.ɯi.dʒa.ɾɯl.tʃʰe.pʰo.hɛt̚.ta]
용의자의 신원은,10,[joŋ.ɯi.tʃa.ɯi.sin.wʌn.ɯn],[joŋ.ɯi.dʒa.ɯi.sin.wʌn.ɯn]
가족과 함께하고,10,[ka.tʃok̚.kwa.ham.k͈e.ha.ko],[ga.dʒok̚.kwa.ham.k͈e.ha.go]
그렇고 다들,10,[kɯ.ɾʌt̚.ko.ta.tɯl],[gɯ.ɾʌt̚.ko.da.dɯl]
우는 것도,10,[u.nɯŋ.kʌt̚.to],[u.nɯn.gʌt̚.to]
못 하겠나,10,[mot̚.ha.ket̚.na],[mot̚.ha.get̚.na]
그렇고 뭐,10,[kɯ.ɾʌt̚.ko.mwʌ],[gɯ.ɾʌt̚.ko.mwʌ]
될 겁니다 우리,10,[twel.kʌp̚.ni.ta.u.ɾi],[dwel.gʌp̚.ni.da.u.ɾi]
