Item,Frequency,Formal_IPA,Casual_IPA
할 수있습니다,9,[hal.su.it̚.sɯp̚.ni.ta],[hal.su.it̚.sɯp̚.ni.da]
라니스터 가의,9,[ɾa.ni.sɯ.tʰʌ.ka.ɯi],[ɾa.ni.sɯ.tʰʌ.ga.ɯi]
할 순 없다고,9,[hal.sun.ʌp̚.ta.ko],[hal.sun.ʌp̚.ta.go]
보면 도움이,9,[po.mjʌn.to.um.i],[bo.mjʌn.do.um.i]
회사 최고의,9,[hwe.sa.tʃʰwe.ko.ɯi],[hwe.sa.tʃʰwe.go.ɯi]
분 지났습니다,9,[pun.tʃi.nat̚.sɯp̚.ni.ta],[bun.dʒi.nat̚.sɯp̚.ni.da]
할 시간이 없습니다,9,[hal.si.kan.i.ʌp̚.sɯp̚.ni.ta],[hal.si.gan.i.ʌp̚.sɯp̚.ni.da]
할 시간이네요,9,[hal.si.kan.i.ne.jo],[hal.si.gan.i.ne.jo]
할 얘기가 뭐야,9,[hal.jɛ.ki.ka.mwʌ.ja],[hal.jɛ.gi.ga.mwʌ.ja]
회사가 있어요,9,[hwe.sa.ka.it̚.ʌ.jo],[hwe.sa.ga.it̚.ʌ.jo]
할 얘기가 있는데요,9,[hal.jɛ.ki.ka.it̚.nɯn.te.jo],[hal.jɛ.gi.ga.it̚.nɯn.te.jo]
회사가 큰,9,[hwe.sa.ka.kʰɯn],[hwe.sa.ga.kʰɯn]
분 후 도착 예정,9,[pun.hu.to.tʃʰak̚.je.tʃʌŋ],[bun.hu.do.tʃʰak̚.je.dʒʌŋ]
분 후 출발,9,[pun.hu.tʃʰul.pal],[bun.hu.tʃʰul.pal]
내가 처음 왔을,9,[nɛ.ka.tʃʰʌ.ɯm.wat̚.ɯl],[nɛ.ga.tʃʰʌ.ɯm.wat̚.ɯl]
이미 그런 것,9,[i.mi.kɯ.ɾʌŋ.kʌt̚],[i.mi.gɯ.ɾʌn.gʌt̚]
이미 그럴,9,[i.mi.kɯ.ɾʌl],[i.mi.gɯ.ɾʌl]
하자 뭐라고,9,[ha.tʃa.mwʌ.ɾa.ko],[ha.dʒa.mwʌ.ɾa.go]
기능을 하지,9,[ki.nɯŋ.ɯl.ha.tʃi],[gi.nɯŋ.ɯl.ha.dʒi]
할 유일한 방법은,9,[hal.ju.il.ham.pam.pʌp̚.ɯn],[hal.ju.il.han.baŋ.bʌp̚.ɯn]
회사로 돌아가야,9,[hwe.sa.ɾo.tol.a.ka.ja],[hwe.sa.ɾo.dol.a.ga.ja]
지었으면 벌을,9,[tʃi.ʌt̚.ɯ.mjʌm.pʌl.ɯl],[dʒi.ʌt̚.ɯ.mjʌn.bʌl.ɯl]
아시잖아요 그럼,9,[a.si.tʃan.a.jo.kɯ.ɾʌm],[a.si.dʒan.a.jo.gɯ.ɾʌm]
보면 아무래도,9,[po.mjʌn.a.mu.ɾɛ.to],[bo.mjʌn.a.mu.ɾɛ.do]
라디오 방송을,9,[ɾa.ti.o.paŋ.soŋ.ɯl],[ɾa.di.o.baŋ.soŋ.ɯl]
회사를 사고,9,[hwe.sa.ɾɯl.sa.ko],[hwe.sa.ɾɯl.sa.go]
see something,9,,
보면 아실 거예요,9,[po.mjʌn.a.sil.kʌ.je.jo],[bo.mjʌn.a.sil.gʌ.je.jo]
할 일 하는,9,[hal.il.ha.nɯn],[hal.il.ha.nɯn]
회사를 지키고,9,[hwe.sa.ɾɯl.tʃi.kʰi.ko],[hwe.sa.ɾɯl.dʒi.kʰi.go]
분 후에 만나요,9,[pun.hu.e.man.na.jo],[bun.hu.e.man.na.jo]
회사를 차릴,9,[hwe.sa.ɾɯl.tʃʰa.ɾil],[hwe.sa.ɾɯl.tʃʰa.ɾil]
보면 안 된다고,9,[po.mjʌn.an.twen.ta.ko],[bo.mjʌn.an.dwen.ta.go]
할 일부터,9,[hal.il.pu.tʰʌ],[hal.il.pu.tʰʌ]
할 일에 대해,9,[hal.il.e.tɛ.hɛ],[hal.il.e.dɛ.hɛ]
내가 오늘은,9,[nɛ.ka.o.nɯl.ɯn],[nɛ.ga.o.nɯl.ɯn]
분 후에 올,9,[pun.hu.e.ol],[bun.hu.e.ol]
분 후예요,9,[pun.hu.je.jo],[bun.hu.je.jo]
할 일을 하는 거죠,9,[hal.il.ɯl.ha.nɯŋ.kʌ.tʃjo],[hal.il.ɯl.ha.nɯn.gʌ.dʒjo]
아신 겁니다,9,[a.siŋ.kʌp̚.ni.ta],[a.sin.gʌp̚.ni.da]
공간은 없어요,9,[koŋ.kan.ɯn.ʌp̚.ʌ.jo],[goŋ.gan.ɯn.ʌp̚.ʌ.jo]
갑자기 움직이면,9,[kap̚.tʃa.ki.un.tʃik̚.i.mjʌn],[gap̚.tʃa.gi.un.tʃik̚.i.mjʌn]
회사에서 돈을,9,[hwe.sa.e.sʌ.ton.ɯl],[hwe.sa.e.sʌ.don.ɯl]
보면 어떡해요,9,[po.mjʌn.ʌ.t͈ʌk̚.hɛ.jo],[bo.mjʌn.ʌ.t͈ʌk̚.hɛ.jo]
회사에서 무슨,9,[hwe.sa.e.sʌ.mu.sɯn],[hwe.sa.e.sʌ.mu.sɯn]
