Item,Frequency,Formal_IPA,Casual_IPA
칼이 쨍그랑,6,[kʰal.i.tʃ͈ɛŋ.kɯ.ɾaŋ],[kʰal.i.tʃ͈ɛŋ.gɯ.ɾaŋ]
칼이 쨍그랑 떨어진다,6,[kʰal.i.tʃ͈ɛŋ.kɯ.ɾaŋ.t͈ʌl.ʌ.tʃin.ta],[kʰal.i.tʃ͈ɛŋ.gɯ.ɾaŋ.t͈ʌl.ʌ.dʒin.ta]
칼이 죽으면,6,[kʰal.i.tʃuk̚.ɯ.mjʌn],[kʰal.i.dʒuk̚.ɯ.mjʌn]
바즈 삼촌이,6,[pa.tʃɯ.san.tʃʰon.i],[ba.dʒɯ.san.tʃʰon.i]
칼이 필요합니다,6,[kʰal.i.pʰil.jo.hap̚.ni.ta],[kʰal.i.pʰil.jo.hap̚.ni.da]
바지 내려,6,[pa.tʃi.nɛ.ɾjʌ],[ba.dʒi.nɛ.ɾjʌ]
칼이지 이름이,6,[kʰal.i.tʃi.i.ɾɯm.i],[kʰal.i.dʒi.i.ɾɯm.i]
칼이 한,6,[kʰal.i.han],[kʰal.i.han]
칼이지 이름이 뭐요,6,[kʰal.i.tʃi.i.ɾɯm.i.mwʌ.jo],[kʰal.i.dʒi.i.ɾɯm.i.mwʌ.jo]
칼판 씨,6,[kʰal.pʰan.s͈i],[kʰal.pʰan.s͈i]
캄포 발데스,6,[kʰam.pʰo.pal.te.sɯ],[kʰam.pʰo.bal.te.sɯ]
날짜 알려,6,[nal.tʃ͈a.al.ɾjʌ],[nal.tʃ͈a.al.ɾjʌ]
캐게 하십시오 만약,6,[kʰɛ.ke.ha.sip̚.si.o.man.jak̚],[kʰɛ.ge.ha.sip̚.si.o.man.jak̚]
캐게 하십시오 만약 그가,6,[kʰɛ.ke.ha.sip̚.si.o.man.jak̚.kɯ.ka],[kʰɛ.ge.ha.sip̚.si.o.man.jak̚.gɯ.ga]
캐게 하십시오,6,[kʰɛ.ke.ha.sip̚.si.o],[kʰɛ.ge.ha.sip̚.si.o]
캐나다 뉴브런즈윅,6,[kʰɛ.na.ta.nju.pɯ.ɾʌn.tʃɯ.wik̚],[kʰɛ.na.da.nju.bɯ.ɾʌn.tʃɯ.wik̚]
계획하고 있었어,6,[kje.hwek̚.ha.ko.it̚.ʌt̚.ʌ],[gje.hwek̚.ha.go.it̚.ʌt̚.ʌ]
캐나다로 가서,6,[kʰɛ.na.ta.ɾo.ka.sʌ],[kʰɛ.na.da.ɾo.ga.sʌ]
캐나다를 통해,6,[kʰɛ.na.ta.ɾɯl.tʰoŋ.hɛ],[kʰɛ.na.da.ɾɯl.tʰoŋ.hɛ]
캐내려고 하는,6,[kʰɛ.nɛ.ɾjʌ.ko.ha.nɯn],[kʰɛ.nɛ.ɾjʌ.go.ha.nɯn]
날짜가 적혀,6,[nal.tʃ͈a.ka.tʃʌk̚.hjʌ],[nal.tʃ͈a.ga.dʒʌk̚.hjʌ]
날짜가 있니,6,[nal.tʃ͈a.ka.it̚.ni],[nal.tʃ͈a.ga.it̚.ni]
날짜를 봐,6,[nal.tʃ͈a.ɾɯl.pwa],[nal.tʃ͈a.ɾɯl.bwa]
캐너츠 박사의,6,[kʰɛ.nʌ.tʃʰɯ.pak̚.sa.ɯi],[kʰɛ.nʌ.tʃʰɯ.bak̚.sa.ɯi]
캐는 건,6,[kʰɛ.nɯŋ.kʌn],[kʰɛ.nɯn.gʌn]
캐는 거야,6,[kʰɛ.nɯŋ.kʌ.ja],[kʰɛ.nɯn.gʌ.ja]
바지 안 입고,6,[pa.tʃi.an.ip̚.ko],[ba.dʒi.an.ip̚.ko]
캐는 걸,6,[kʰɛ.nɯŋ.kʌl],[kʰɛ.nɯn.gʌl]
캐딜락 한,6,[kʰɛ.til.ɾak̚.han],[kʰɛ.dil.ɾak̚.han]
날짜를 안,6,[nal.tʃ͈a.ɾɯl.an],[nal.tʃ͈a.ɾɯl.an]
캐런 집에,6,[kʰɛ.ɾʌn.tʃip̚.e],[kʰɛ.ɾʌn.dʒip̚.e]
캐런은 어디,6,[kʰɛ.ɾʌn.ɯn.ʌ.ti],[kʰɛ.ɾʌn.ɯn.ʌ.di]
캐런 셋맨이,6,[kʰɛ.ɾʌn.set̚.mɛn.i],[kʰɛ.ɾʌn.set̚.mɛn.i]
계획하고 있지,6,[kje.hwek̚.ha.ko.it̚.tʃi],[gje.hwek̚.ha.go.it̚.tʃi]
of this stuff,6,,
캐럴 캐럴,6,[kʰɛ.ɾʌl.kʰɛ.ɾʌl],[kʰɛ.ɾʌl.kʰɛ.ɾʌl]
캐럴은 날,6,[kʰɛ.ɾʌl.ɯn.nal],[kʰɛ.ɾʌl.ɯn.nal]
바지 입을,6,[pa.tʃi.ip̚.ɯl],[ba.dʒi.ip̚.ɯl]
캐럿 금,6,[kʰɛ.ɾʌt̚.kɯm],[kʰɛ.ɾʌt̚.gɯm]
바지 잘,6,[pa.tʃi.tʃal],[ba.dʒi.dʒal]
