Item,Frequency,Formal_IPA,Casual_IPA
씨는 어디 있어,7,[s͈i.nɯn.ʌ.ti.it̚.ʌ],[s͈i.nɯn.ʌ.di.it̚.ʌ]
거겠죠 이,7,[kʌ.ket̚.tʃjo.i],[gʌ.get̚.tʃjo.i]
씨는 언제,7,[s͈i.nɯn.ʌn.tʃe],[s͈i.nɯn.ʌn.tʃe]
to find a way,7,,
는 여기,7,[nɯn.jʌ.ki],[nɯn.jʌ.gi]
씨는 자신의,7,[s͈i.nɯn.tʃa.sin.ɯi],[s͈i.nɯn.dʒa.sin.ɯi]
말할 때 날,7,[mal.hal.t͈ɛ.nal],[mal.hal.t͈ɛ.nal]
거겠지 그건,7,[kʌ.ket̚.tʃi.kɯ.kʌn],[gʌ.get̚.tʃi.gɯ.gʌn]
씨도 안,7,[s͈i.to.an],[s͈i.do.an]
는 지,7,[nɯn.tʃi],[nɯn.dʒi]
씨도 잘,7,[s͈i.to.tʃal],[s͈i.do.dʒal]
는게 무슨,7,[nɯŋ.ke.mu.sɯn],[nɯŋ.ke.mu.sɯn]
씨도 함께,7,[s͈i.to.ham.k͈e],[s͈i.do.ham.k͈e]
거겠지 그래,7,[kʌ.ket̚.tʃi.kɯ.ɾɛ],[gʌ.get̚.tʃi.gɯ.ɾɛ]
씨라고 해,7,[s͈i.ɾa.ko.hɛ],[s͈i.ɾa.go.hɛ]
씨를 대신해,7,[s͈i.ɾɯl.tɛ.sin.hɛ],[s͈i.ɾɯl.dɛ.sin.hɛ]
씨를 두고,7,[s͈i.ɾɯl.tu.ko],[s͈i.ɾɯl.du.go]
씨를 만날,7,[s͈i.ɾɯl.man.nal],[s͈i.ɾɯl.man.nal]
거겠지 그런,7,[kʌ.ket̚.tʃi.kɯ.ɾʌn],[gʌ.get̚.tʃi.gɯ.ɾʌn]
씨를 모시겠습니다,7,[s͈i.ɾɯl.mo.si.ket̚.sɯp̚.ni.ta],[s͈i.ɾɯl.mo.si.get̚.sɯp̚.ni.da]
씨를 모십니다,7,[s͈i.ɾɯl.mo.sip̚.ni.ta],[s͈i.ɾɯl.mo.sip̚.ni.da]
