Item,Frequency,Formal_IPA,Casual_IPA
여기 있을 이유가 없어요,5,[jʌ.ki.it̚.ɯl.i.ju.ka.ʌp̚.ʌ.jo],[jʌ.gi.it̚.ɯl.i.ju.ga.ʌp̚.ʌ.jo]
도둑인 걸,5,[to.tuk̚.iŋ.kʌl],[do.duk̚.in.gʌl]
도둑이 이,5,[to.tuk̚.i.i],[do.duk̚.i.i]
도둑이 어떻게,5,[to.tuk̚.i.ʌ.t͈ʌt̚.ke],[do.duk̚.i.ʌ.t͈ʌt̚.ke]
도둑이 아닙니다,5,[to.tuk̚.i.a.nip̚.ni.ta],[do.duk̚.i.a.nip̚.ni.da]
여기 있을거니까,5,[jʌ.ki.it̚.ɯl.kʌ.ni.k͈a],[jʌ.gi.it̚.ɯl.kʌ.ni.k͈a]
여기 있을 필요도,5,[jʌ.ki.it̚.ɯl.pʰil.jo.to],[jʌ.gi.it̚.ɯl.pʰil.jo.do]
여기 있을게요 안,5,[jʌ.ki.it̚.ɯl.ke.jo.an],[jʌ.gi.it̚.ɯl.ke.jo.an]
도둑질 한,5,[to.tuk̚.tʃil.han],[do.duk̚.tʃil.han]
도둑질 하고,5,[to.tuk̚.tʃil.ha.ko],[do.duk̚.tʃil.ha.go]
도둑질 같은,5,[to.tuk̚.tʃil.kat̚.ɯn],[do.duk̚.tʃil.gat̚.ɯn]
그런 생각은 절대,5,[kɯ.ɾʌn.sɛŋ.kak̚.ɯn.tʃʌl.tɛ],[gɯ.ɾʌn.sɛŋ.gak̚.ɯn.dʒʌl.tɛ]
had them,5,,
여기 있잖아 그래,5,[jʌ.ki.it̚.tʃan.a.kɯ.ɾɛ],[jʌ.gi.it̚.tʃan.a.gɯ.ɾɛ]
여기 있음 안 돼,5,[jʌ.ki.it̚.ɯm.an.twɛ],[jʌ.gi.it̚.ɯm.an.dwɛ]
도둑질할 때,5,[to.tuk̚.tʃil.hal.t͈ɛ],[do.duk̚.tʃil.hal.t͈ɛ]
여기 있잖아 그러니까,5,[jʌ.ki.it̚.tʃan.a.kɯ.ɾʌ.ni.k͈a],[jʌ.gi.it̚.tʃan.a.gɯ.ɾʌ.ni.k͈a]
도로 CCTV,5,[to.ɾo],[do.ɾo]
도려내지 않으면,5,[to.ɾjʌ.nɛ.tʃi.an.ɯ.mjʌn],[do.ɾjʌ.nɛ.dʒi.an.ɯ.mjʌn]
