Item,Frequency,Formal_IPA,Casual_IPA
제가 착각했어요,5,[tʃe.ka.tʃʰak̚.kak̚.hɛt̚.ʌ.jo],[dʒe.ga.tʃʰak̚.kak̚.hɛt̚.ʌ.jo]
제가 착륙한 곳이고 물은,5,[tʃe.ka.tʃʰak̚.ɾjuk̚.haŋ.kot̚.i.ko.mul.ɯn],[dʒe.ga.tʃʰak̚.ɾjuk̚.han.got̚.i.go.mul.ɯn]
제가 착륙한 곳이고,5,[tʃe.ka.tʃʰak̚.ɾjuk̚.haŋ.kot̚.i.ko],[dʒe.ga.tʃʰak̚.ɾjuk̚.han.got̚.i.go]
제가 착한,5,[tʃe.ka.tʃʰak̚.han],[dʒe.ga.tʃʰak̚.han]
모든 형제들에게,5,[mo.tɯn.hjʌŋ.tʃe.tɯl.e.ke],[mo.dɯn.hjʌŋ.dʒe.dɯl.e.ge]
모든 혐의에서,5,[mo.tɯn.hjʌm.ɯi.e.sʌ],[mo.dɯn.hjʌm.ɯi.e.sʌ]
모든 혐의에 대한,5,[mo.tɯn.hjʌm.ɯi.e.tɛ.han],[mo.dɯn.hjʌm.ɯi.e.dɛ.han]
제가 창문,5,[tʃe.ka.tʃʰaŋ.mun],[dʒe.ga.tʃʰaŋ.mun]
제가 찾던 여자라고,5,[tʃe.ka.tʃʰat̚.tʌn.jʌ.tʃa.ɾa.ko],[dʒe.ga.tʃʰat̚.tʌn.jʌ.dʒa.ɾa.go]
모든 혼란은,5,[mo.tɯn.hol.lan.ɯn],[mo.dɯn.hol.lan.ɯn]
나만큼은 아니지만,5,[na.maŋ.kʰɯm.ɯn.a.ni.tʃi.man],[na.maŋ.kʰɯm.ɯn.a.ni.dʒi.man]
나만큼 시험에 든 적,5,[na.maŋ.kʰɯm.si.hʌm.e.tɯn.tʃʌk̚],[na.maŋ.kʰɯm.si.hʌm.e.dɯn.dʒʌk̚]
제가 찾던 여자라고 생각해요,5,[tʃe.ka.tʃʰat̚.tʌn.jʌ.tʃa.ɾa.ko.sɛŋ.kak̚.hɛ.jo],[dʒe.ga.tʃʰat̚.tʌn.jʌ.dʒa.ɾa.go.sɛŋ.gak̚.hɛ.jo]
제가 찾았습니다,5,[tʃe.ka.tʃʰat̚.at̚.sɯp̚.ni.ta],[dʒe.ga.tʃʰat̚.at̚.sɯp̚.ni.da]
제가 찾아서,5,[tʃe.ka.tʃʰat̚.a.sʌ],[dʒe.ga.tʃʰat̚.a.sʌ]
모든 환경을,5,[mo.tɯn.hwaŋ.kjʌŋ.ɯl],[mo.dɯn.hwaŋ.kjʌŋ.ɯl]
모든 환자에게,5,[mo.tɯn.hwan.tʃa.e.ke],[mo.dɯn.hwan.tʃa.e.ge]
모든 회원은,5,[mo.tɯn.hwe.wʌn.ɯn],[mo.dɯn.hwe.wʌn.ɯn]
