Item,Frequency,Formal_IPA,Casual_IPA
고객을 데리고,5,[ko.kɛk̚.ɯl.te.ɾi.ko],[go.gɛk̚.ɯl.de.ɾi.go]
코르 가문의,5,[kʰo.ɾɯ.ka.mun.ɯi],[kʰo.ɾɯ.ga.mun.ɯi]
코로 숨을 내쉰다,5,[kʰo.ɾo.sum.ɯl.lɛ.swin.ta],[kʰo.ɾo.sum.ɯl.lɛ.swin.ta]
코르티손 주사를,5,[kʰo.ɾɯ.tʰi.son.tʃu.sa.ɾɯl],[kʰo.ɾɯ.tʰi.son.dʒu.sa.ɾɯl]
코르토 말테제에서,5,[kʰo.ɾɯ.tʰo.mal.tʰe.tʃe.e.sʌ],[kʰo.ɾɯ.tʰo.mal.tʰe.dʒe.e.sʌ]
박혀 있을,5,[pak̚.hjʌ.it̚.ɯl],[bak̚.hjʌ.it̚.ɯl]
박혀 있었어요,5,[pak̚.hjʌ.it̚.ʌt̚.ʌ.jo],[bak̚.hjʌ.it̚.ʌt̚.ʌ.jo]
코를 고는,5,[kʰo.ɾɯl.ko.nɯn],[kʰo.ɾɯl.go.nɯn]
코를 골지,5,[kʰo.ɾɯl.kol.tʃi],[kʰo.ɾɯl.gol.tʃi]
박혔을 수도,5,[pak̚.hjʌt̚.ɯl.su.to],[bak̚.hjʌt̚.ɯl.su.do]
박혔네 셋,5,[pak̚.hjʌt̚.ne.set̚],[bak̚.hjʌt̚.ne.set̚]
남들은 모르겠지만 난 감동했어,5,[nan.tɯl.ɯn.mo.ɾɯ.ket̚.tʃi.man.naŋ.kan.toŋ.hɛt̚.ʌ],[nan.tɯl.ɯn.mo.ɾɯ.get̚.tʃi.man.nan.gan.toŋ.hɛt̚.ʌ]
코를 너무,5,[kʰo.ɾɯl.lʌ.mu],[kʰo.ɾɯl.lʌ.mu]
박혔을 수도 있어,5,[pak̚.hjʌt̚.ɯl.su.to.it̚.ʌ],[bak̚.hjʌt̚.ɯl.su.do.it̚.ʌ]
코를 안,5,[kʰo.ɾɯl.an],[kʰo.ɾɯl.an]
고객을 찾고,5,[ko.kɛk̚.ɯl.tʃʰat̚.ko],[go.gɛk̚.ɯl.tʃʰat̚.ko]
고객을 잃고,5,[ko.kɛk̚.ɯl.il.ko],[go.gɛk̚.ɯl.il.ko]
갈게 세상에,5,[kal.ke.se.saŋ.e],[gal.ke.se.saŋ.e]
갈게 미안해요,5,[kal.ke.mi.an.hɛ.jo],[gal.ke.mi.an.hɛ.jo]
of your family,5,,
are you a doctor,5,,
Move your,5,,
박힌 그는,5,[pak̚.hiŋ.kɯ.nɯn],[bak̚.hin.gɯ.nɯn]
코마 상태에,5,[kʰo.ma.saŋ.tʰɛ.e],[kʰo.ma.saŋ.tʰɛ.e]
박힌 돌을,5,[pak̚.hin.tol.ɯl],[bak̚.hin.dol.ɯl]
남들이 듣고,5,[nan.tɯl.i.tɯt̚.ko],[nan.tɯl.i.dɯt̚.ko]
코메타 씨,5,[kʰo.me.tʰa.s͈i],[kʰo.me.tʰa.s͈i]
코미디 공연,5,[kʰo.mi.ti.koŋ.jʌn],[kʰo.mi.di.goŋ.jʌn]
코미디 같은,5,[kʰo.mi.ti.kat̚.ɯn],[kʰo.mi.di.gat̚.ɯn]
코무라 씨,5,[kʰo.mu.ɾa.s͈i],[kʰo.mu.ɾa.s͈i]
박힐 줄 알아,5,[pak̚.hil.tʃul.al.a],[bak̚.hil.dʒul.al.a]
코미디 로스트,5,[kʰo.mi.ti.ɾo.sɯ.tʰɯ],[kʰo.mi.di.ɾo.sɯ.tʰɯ]
코미디 공연을,5,[kʰo.mi.ti.koŋ.jʌn.ɯl],[kʰo.mi.di.goŋ.jʌn.ɯl]
코미디 스페셜,5,[kʰo.mi.ti.sɯ.pʰe.sjʌl],[kʰo.mi.di.sɯ.pʰe.sjʌl]
남들이 못 보는,5,[nan.tɯl.i.mot̚.po.nɯn],[nan.tɯl.i.mot̚.bo.nɯn]
고객의 보험에 가입된,5,[ko.kɛk̚.ɯi.po.hʌm.e.ka.ip̚.twen],[go.gɛk̚.ɯi.bo.hʌm.e.ga.ip̚.twen]
고객의 보험에,5,[ko.kɛk̚.ɯi.po.hʌm.e],[go.gɛk̚.ɯi.bo.hʌm.e]
고객을 한,5,[ko.kɛk̚.ɯl.han],[go.gɛk̚.ɯl.han]
코미디가 따로 없네,5,[kʰo.mi.ti.ka.t͈a.ɾo.ʌp̚.ne],[kʰo.mi.di.ga.t͈a.ɾo.ʌp̚.ne]
코박 부인,5,[kʰo.pak̚.pu.in],[kʰo.bak̚.bu.in]
코믹한 효과음,5,[kʰo.mik̚.han.hjo.kwa.ɯm],[kʰo.mik̚.han.hjo.gwa.ɯm]
밖에 가족이,5,[pak̚.e.ka.tʃok̚.i],[bak̚.e.ga.dʒok̚.i]
코브라 팀이다,5,[kʰo.pɯ.ɾa.tʰim.i.ta],[kʰo.bɯ.ɾa.tʰim.i.da]
밖에 계셔,5,[pak̚.e.kje.sjʌ],[bak̚.e.gje.sjʌ]
남들이 뭐래도,5,[nan.tɯl.i.mwʌ.ɾɛ.to],[nan.tɯl.i.mwʌ.ɾɛ.do]
고객의 위치가,5,[ko.kɛk̚.ɯi.wi.tʃʰi.ka],[go.gɛk̚.ɯi.wi.tʃʰi.ga]
코빼기도 안 보이다가,5,[kʰo.p͈ɛ.ki.to.am.po.i.ta.ka],[kʰo.p͈ɛ.gi.do.an.bo.i.da.ga]
밖에 기자들,5,[pak̚.e.ki.tʃa.tɯl],[bak̚.e.gi.dʒa.dɯl]
밖에 그리고,5,[pak̚.e.kɯ.ɾi.ko],[bak̚.e.gɯ.ɾi.go]
밖에 그,5,[pak̚.e.kɯ],[bak̚.e.gɯ]
코뿔소 사부님,5,[kʰo.p͈ul.so.sa.pu.nim],[kʰo.p͈ul.so.sa.bu.nim]
코스카 마피아가,5,[kʰo.sɯ.kʰa.ma.pʰi.a.ka],[kʰo.sɯ.kʰa.ma.pʰi.a.ga]
고객의 위치가 확인되지 않아,5,[ko.kɛk̚.ɯi.wi.tʃʰi.ka.hwak̚.in.twe.tʃi.an.a],[go.gɛk̚.ɯi.wi.tʃʰi.ga.hwak̚.in.twe.dʒi.an.a]
고객의 위치가 확인되지,5,[ko.kɛk̚.ɯi.wi.tʃʰi.ka.hwak̚.in.twe.tʃi],[go.gɛk̚.ɯi.wi.tʃʰi.ga.hwak̚.in.twe.dʒi]
고객의 요구를,5,[ko.kɛk̚.ɯi.jo.ku.ɾɯl],[go.gɛk̚.ɯi.jo.gu.ɾɯl]
갈게 수고했어,5,[kal.ke.su.ko.hɛt̚.ʌ],[gal.ke.su.go.hɛt̚.ʌ]
