Item,Frequency,Formal_IPA,Casual_IPA
가서 자렴 추락하는 꿈,5,[ka.sʌ.tʃa.ɾjʌn.tʃʰu.ɾak̚.ha.nɯŋ.k͈um],[ga.sʌ.dʒa.ɾjʌn.tʃʰu.ɾak̚.ha.nɯŋ.k͈um]
a light-shield aura when,5,,
있어 옛,5,[it̚.ʌ.jet̚],[it̚.ʌ.jet̚]
있어 예전엔,5,[it̚.ʌ.je.tʃʌn.en],[it̚.ʌ.je.dʒʌn.en]
있어 예를 들어,5,[it̚.ʌ.je.ɾɯl.tɯl.ʌ],[it̚.ʌ.je.ɾɯl.dɯl.ʌ]
있어 오늘도,5,[it̚.ʌ.o.nɯl.to],[it̚.ʌ.o.nɯl.to]
있어 오늘 아침,5,[it̚.ʌ.o.nɯl.a.tʃʰim],[it̚.ʌ.o.nɯl.a.tʃʰim]
있어 오른쪽,5,[it̚.ʌ.o.ɾɯn.tʃ͈ok̚],[it̚.ʌ.o.ɾɯn.tʃ͈ok̚]
말 무시하지,5,[mal.mu.si.ha.tʃi],[mal.mu.si.ha.dʒi]
있어 오웬,5,[it̚.ʌ.o.wen],[it̚.ʌ.o.wen]
말 무슨 말인지 알지,5,[mal.mu.sɯn.mal.in.tʃi.al.tʃi],[mal.mu.sɯn.mal.in.tʃi.al.tʃi]
말 무슨 뜻인지 알잖아,5,[mal.mu.sɯn.t͈ɯt̚.in.tʃi.al.tʃan.a],[mal.mu.sɯn.t͈ɯt̚.in.tʃi.al.tʃan.a]
꼴 나고 싶어,5,[k͈ol.la.ko.sip̚.ʌ],[k͈ol.la.go.sip̚.ʌ]
있어 올해,5,[it̚.ʌ.ol.hɛ],[it̚.ʌ.ol.hɛ]
있어 옷을,5,[it̚.ʌ.ot̚.ɯl],[it̚.ʌ.ot̚.ɯl]
말 뭘로,5,[mal.mwʌl.ɾo],[mal.mwʌl.ɾo]
있어 완벽하게,5,[it̚.ʌ.wam.pjʌk̚.ha.ke],[it̚.ʌ.wam.pjʌk̚.ha.ge]
있어 완벽하지,5,[it̚.ʌ.wam.pjʌk̚.ha.tʃi],[it̚.ʌ.wam.pjʌk̚.ha.dʒi]
말 미친 소리 같겠지만,5,[mal.mi.tʃʰin.so.ɾi.kat̚.ket̚.tʃi.man],[mal.mi.tʃʰin.so.ɾi.gat̚.ket̚.tʃi.man]
말 미친 소리,5,[mal.mi.tʃʰin.so.ɾi],[mal.mi.tʃʰin.so.ɾi]
말 믿겠어요,5,[mal.mit̚.ket̚.ʌ.jo],[mal.mit̚.ket̚.ʌ.jo]
꼴 날 거야,5,[k͈ol.lal.kʌ.ja],[k͈ol.lal.gʌ.ja]
꼴 난다,5,[k͈ol.lan.ta],[k͈ol.lan.ta]
있어 왔어요,5,[it̚.ʌ.wat̚.ʌ.jo],[it̚.ʌ.wat̚.ʌ.jo]
있어 왜 그러세요,5,[it̚.ʌ.wɛ.kɯ.ɾʌ.se.jo],[it̚.ʌ.wɛ.gɯ.ɾʌ.se.jo]
말 믿기,5,[mal.mit̚.ki],[mal.mit̚.ki]
말 믿어 나도,5,[mal.mit̚.ʌ.na.to],[mal.mit̚.ʌ.na.do]
꼴 된,5,[k͈ol.twen],[k͈ol.dwen]
것 같아요 결국,5,[kʌt̚.kat̚.a.jo.kjʌl.kuk̚],[gʌt̚.gat̚.a.jo.gjʌl.kuk̚]
것 같아요 걱정 말아요,5,[kʌt̚.kat̚.a.jo.kʌk̚.tʃʌŋ.mal.a.jo],[gʌt̚.gat̚.a.jo.gʌk̚.tʃʌŋ.mal.a.jo]
있어 왠지,5,[it̚.ʌ.wɛn.tʃi],[it̚.ʌ.wɛn.tʃi]
말 믿어 하지만,5,[mal.mit̚.ʌ.ha.tʃi.man],[mal.mit̚.ʌ.ha.dʒi.man]
있어 우,5,[it̚.ʌ.u],[it̚.ʌ.u]
있어 우리 둘이,5,[it̚.ʌ.u.ɾi.tul.i],[it̚.ʌ.u.ɾi.dul.i]
있어 우리 다시,5,[it̚.ʌ.u.ɾi.ta.si],[it̚.ʌ.u.ɾi.da.si]
말 믿어줘,5,[mal.mit̚.ʌ.tʃwʌ],[mal.mit̚.ʌ.dʒwʌ]
말 믿어 넌,5,[mal.mit̚.ʌ.nʌn],[mal.mit̚.ʌ.nʌn]
있어 우리 아빠,5,[it̚.ʌ.u.ɾi.a.p͈a],[it̚.ʌ.u.ɾi.a.p͈a]
있어 우리 모두에게,5,[it̚.ʌ.u.ɾi.mo.tu.e.ke],[it̚.ʌ.u.ɾi.mo.du.e.ge]
있어 우리 집에서,5,[it̚.ʌ.u.ɾi.tʃip̚.e.sʌ],[it̚.ʌ.u.ɾi.dʒip̚.e.sʌ]
있어 우리 아빠가,5,[it̚.ʌ.u.ɾi.a.p͈a.ka],[it̚.ʌ.u.ɾi.a.p͈a.ga]
있어 우리 모두를,5,[it̚.ʌ.u.ɾi.mo.tu.ɾɯl],[it̚.ʌ.u.ɾi.mo.du.ɾɯl]
있어 우리가 가진,5,[it̚.ʌ.u.ɾi.ka.ka.tʃin],[it̚.ʌ.u.ɾi.ga.ga.dʒin]
있어 우리가 먼저,5,[it̚.ʌ.u.ɾi.ka.mʌn.tʃʌ],[it̚.ʌ.u.ɾi.ga.mʌn.tʃʌ]
있어 우리가 말하는,5,[it̚.ʌ.u.ɾi.ka.mal.ha.nɯn],[it̚.ʌ.u.ɾi.ga.mal.ha.nɯn]
있어 우리가 아는,5,[it̚.ʌ.u.ɾi.ka.a.nɯn],[it̚.ʌ.u.ɾi.ga.a.nɯn]
말 믿지 마세요,5,[mal.mit̚.tʃi.ma.se.jo],[mal.mit̚.tʃi.ma.se.jo]
말 믿죠,5,[mal.mit̚.tʃjo],[mal.mit̚.tʃjo]
말 믿을게요,5,[mal.mit̚.ɯl.ke.jo],[mal.mit̚.ɯl.ke.jo]
말 믿어 내가,5,[mal.mit̚.ʌ.nɛ.ka],[mal.mit̚.ʌ.nɛ.ga]
있어 우리는 이,5,[it̚.ʌ.u.ɾi.nɯn.i],[it̚.ʌ.u.ɾi.nɯn.i]
있어 우리끼리,5,[it̚.ʌ.u.ɾi.k͈i.ɾi],[it̚.ʌ.u.ɾi.k͈i.ɾi]
있어 우리가 여기,5,[it̚.ʌ.u.ɾi.ka.jʌ.ki],[it̚.ʌ.u.ɾi.ga.jʌ.gi]
있어 우리들,5,[it̚.ʌ.u.ɾi.tɯl],[it̚.ʌ.u.ɾi.dɯl]
있어 우리에,5,[it̚.ʌ.u.ɾi.e],[it̚.ʌ.u.ɾi.e]
있어 우리만의,5,[it̚.ʌ.u.ɾi.man.ɯi],[it̚.ʌ.u.ɾi.man.ɯi]
말 사실,5,[mal.sa.sil],[mal.sa.sil]
말 빼고,5,[mal.p͈ɛ.ko],[mal.p͈ɛ.go]
말 바꾸고,5,[mal.pa.k͈u.ko],[mal.ba.k͈u.go]
있어 우리와 함께,5,[it̚.ʌ.u.ɾi.wa.ham.k͈e],[it̚.ʌ.u.ɾi.wa.ham.k͈e]
있어 우린 네,5,[it̚.ʌ.u.ɾin.ne],[it̚.ʌ.u.ɾin.ne]
꼴 보기 싫으니,5,[k͈ol.po.ki.sil.ɯ.ni],[k͈ol.bo.gi.sil.ɯ.ni]
꼴 보기 싫다고,5,[k͈ol.po.ki.sil.ta.ko],[k͈ol.bo.gi.sil.ta.go]
것 같아요 그 말이,5,[kʌt̚.kat̚.a.jo.kɯ.mal.i],[gʌt̚.gat̚.a.jo.gɯ.mal.i]
것 같아요 굉장히,5,[kʌt̚.kat̚.a.jo.kweŋ.tʃaŋ.hi],[gʌt̚.gat̚.a.jo.gweŋ.dʒaŋ.hi]
가서 자야겠어,5,[ka.sʌ.tʃa.ja.ket̚.ʌ],[ga.sʌ.dʒa.ja.get̚.ʌ]
a light-shield aura,5,,
a lifetime supply,5,,
있어 운,5,[it̚.ʌ.un],[it̚.ʌ.un]
있어 워싱턴,5,[it̚.ʌ.wʌ.siŋ.tʰʌn],[it̚.ʌ.wʌ.siŋ.tʰʌn]
있어 우주,5,[it̚.ʌ.u.tʃu],[it̚.ʌ.u.dʒu]
있어 웨스,5,[it̚.ʌ.we.sɯ],[it̚.ʌ.we.sɯ]
있어 원하는 대로,5,[it̚.ʌ.wʌn.ha.nɯn.tɛ.ɾo],[it̚.ʌ.wʌn.ha.nɯn.dɛ.ɾo]
있어 원하는 건,5,[it̚.ʌ.wʌn.ha.nɯŋ.kʌn],[it̚.ʌ.wʌn.ha.nɯn.gʌn]
있어 위성,5,[it̚.ʌ.wi.sʌŋ],[it̚.ʌ.wi.sʌŋ]
있어 윈스턴,5,[it̚.ʌ.win.sɯ.tʰʌn],[it̚.ʌ.win.sɯ.tʰʌn]
말 수 있는,5,[mal.su.it̚.nɯn],[mal.su.it̚.nɯn]
말 소리,5,[mal.so.ɾi],[mal.so.ɾi]
말 섞으면,5,[mal.sʌk̚.ɯ.mjʌn],[mal.sʌk̚.ɯ.mjʌn]
있어 윌리엄,5,[it̚.ʌ.wil.ɾi.ʌm],[it̚.ʌ.wil.ɾi.ʌm]
말 시키면,5,[mal.si.kʰi.mjʌn],[mal.si.kʰi.mjʌn]
있어 으응,5,[it̚.ʌ.ɯ.ɯŋ],[it̚.ʌ.ɯ.ɯŋ]
있어 으악,5,[it̚.ʌ.ɯ.ak̚],[it̚.ʌ.ɯ.ak̚]
있어 을,5,[it̚.ʌ.ɯl],[it̚.ʌ.ɯl]
말 시키지 말고,5,[mal.si.kʰi.tʃi.mal.ko],[mal.si.kʰi.dʒi.mal.ko]
말 시켜요,5,[mal.si.kʰjʌ.jo],[mal.si.kʰjʌ.jo]
있어 음식,5,[it̚.ʌ.ɯm.sik̚],[it̚.ʌ.ɯm.sik̚]
말 싫어하는,5,[mal.sil.ʌ.ha.nɯn],[mal.sil.ʌ.ha.nɯn]
