Item,Frequency,Formal_IPA,Casual_IPA
당기는 거,14,[taŋ.ki.nɯŋ.kʌ],[daŋ.gi.nɯn.gʌ]
그는 좋은 사람이었다,14,[kɯ.nɯn.tʃot̚.ɯn.sa.ɾam.i.ʌt̚.ta],[gɯ.nɯn.dʒot̚.ɯn.sa.ɾam.i.ʌt̚.ta]
않는데 말이죠,14,[an.nɯn.te.mal.i.tʃjo],[an.nɯn.te.mal.i.dʒjo]
않다 그가,14,[an.ta.kɯ.ka],[an.ta.gɯ.ga]
당분간 조용히,14,[tam.puŋ.kan.tʃo.joŋ.hi],[daŋ.buŋ.kan.dʒo.joŋ.hi]
색깔 좀,14,[sɛk̚.k͈al.tʃom],[sɛk̚.k͈al.dʒom]
한 말이 맞았어,14,[han.mal.i.mat̚.at̚.ʌ],[han.mal.i.mat̚.at̚.ʌ]
we run,14,,
당시 제,14,[taŋ.si.tʃe],[daŋ.si.dʒe]
않다는 건가요,14,[an.ta.nɯŋ.kʌŋ.ka.jo],[an.ta.nɯn.gʌŋ.ka.jo]
They''ve been,14,,
언젠가 너는,14,[ʌn.tʃeŋ.ka.nʌ.nɯn],[ʌn.tʃeŋ.ka.nʌ.nɯn]
차를 두고,14,[tʃʰa.ɾɯl.tu.ko],[tʃʰa.ɾɯl.du.go]
않습니다 다시,14,[an.sɯp̚.ni.ta.ta.si],[an.sɯp̚.ni.da.da.si]
당신 거에요,14,[taŋ.siŋ.kʌ.e.jo],[daŋ.sin.gʌ.e.jo]
그거 하지 마,14,[kɯ.kʌ.ha.tʃi.ma],[gɯ.gʌ.ha.dʒi.ma]
함정일지도 몰라,14,[han.tʃʌŋ.il.tʃi.to.mol.ɾa],[han.tʃʌŋ.il.tʃi.do.mol.ɾa]
먹을 수 있고,14,[mʌk̚.ɯl.su.it̚.ko],[mʌk̚.ɯl.su.it̚.ko]
않아 나랑,14,[an.a.na.ɾaŋ],[an.a.na.ɾaŋ]
we stop,14,,
않아 내게,14,[an.a.nɛ.ke],[an.a.nɛ.ge]
걸 구할,14,[kʌl.ku.hal],[gʌl.gu.hal]
않아 너희,14,[an.a.nʌ.hɯi],[an.a.nʌ.hɯi]
깨우고 싶지 않았어,14,[k͈ɛ.u.ko.sip̚.tʃi.an.at̚.ʌ],[k͈ɛ.u.go.sip̚.tʃi.an.at̚.ʌ]
나는 본 적이 없다,14,[na.nɯm.pon.tʃʌk̚.i.ʌp̚.ta],[na.nɯn.bon.dʒʌk̚.i.ʌp̚.ta]
의견이 있는,14,[ɯi.kjʌn.i.it̚.nɯn],[ɯi.gjʌn.i.it̚.nɯn]
