Item,Frequency,Formal_IPA,Casual_IPA
전기를 끊어,5,[tʃʌŋ.ki.ɾɯl.k͈ɯn.ʌ],[dʒʌŋ.ki.ɾɯl.k͈ɯn.ʌ]
먼저 생각할,5,[mʌn.tʃʌ.sɛŋ.kak̚.hal],[mʌn.tʃʌ.sɛŋ.gak̚.hal]
전기세를 안,5,[tʃʌŋ.ki.se.ɾɯl.an],[dʒʌŋ.ki.se.ɾɯl.an]
전기를 이용했다는,5,[tʃʌŋ.ki.ɾɯl.i.joŋ.hɛt̚.ta.nɯn],[dʒʌŋ.ki.ɾɯl.i.joŋ.hɛt̚.ta.nɯn]
전까지 거기서,5,[tʃʌŋ.k͈a.tʃi.kʌ.ki.sʌ],[dʒʌŋ.k͈a.dʒi.gʌ.gi.sʌ]
먼저 생각했어,5,[mʌn.tʃʌ.sɛŋ.kak̚.hɛt̚.ʌ],[mʌn.tʃʌ.sɛŋ.gak̚.hɛt̚.ʌ]
먼저 생각한,5,[mʌn.tʃʌ.sɛŋ.kak̚.han],[mʌn.tʃʌ.sɛŋ.gak̚.han]
전까지 네,5,[tʃʌŋ.k͈a.tʃi.ne],[dʒʌŋ.k͈a.dʒi.ne]
전까지 내가,5,[tʃʌŋ.k͈a.tʃi.nɛ.ka],[dʒʌŋ.k͈a.dʒi.nɛ.ga]
먼저 선수를 쳐야,5,[mʌn.tʃʌ.sʌn.su.ɾɯl.tʃʰjʌ.ja],[mʌn.tʃʌ.sʌn.su.ɾɯl.tʃʰjʌ.ja]
전까지 다,5,[tʃʌŋ.k͈a.tʃi.ta],[dʒʌŋ.k͈a.dʒi.da]
나는 아빠에게,5,[na.nɯn.a.p͈a.e.ke],[na.nɯn.a.p͈a.e.ge]
나는 아빠를,5,[na.nɯn.a.p͈a.ɾɯl],[na.nɯn.a.p͈a.ɾɯl]
나는 아버지와,5,[na.nɯn.a.pʌ.tʃi.wa],[na.nɯn.a.bʌ.dʒi.wa]
가장 유명한 사람,5,[ka.tʃaŋ.ju.mjʌŋ.han.sa.ɾam],[ga.dʒaŋ.ju.mjʌŋ.han.sa.ɾam]
about mini-breaks,5,,
전까지 무슨,5,[tʃʌŋ.k͈a.tʃi.mu.sɯn],[dʒʌŋ.k͈a.dʒi.mu.sɯn]
전까지 멈추지 않을 겁니다,5,[tʃʌŋ.k͈a.tʃi.mʌn.tʃʰu.tʃi.an.ɯl.kʌp̚.ni.ta],[dʒʌŋ.k͈a.dʒi.mʌn.tʃʰu.dʒi.an.ɯl.gʌp̚.ni.da]
전까지 여기 있었는데,5,[tʃʌŋ.k͈a.tʃi.jʌ.ki.it̚.ʌt̚.nɯn.te],[dʒʌŋ.k͈a.dʒi.jʌ.gi.it̚.ʌt̚.nɯn.te]
