Item,Frequency,Formal_IPA,Casual_IPA
듣고 있었니,11,[tɯt̚.ko.it̚.ʌt̚.ni],[dɯt̚.ko.it̚.ʌt̚.ni]
우울해 보여요,11,[u.ul.hɛ.po.jʌ.jo],[u.ul.hɛ.bo.jʌ.jo]
하고 이건,11,[ha.ko.i.kʌn],[ha.go.i.gʌn]
듣고 제가,11,[tɯt̚.ko.tʃe.ka],[dɯt̚.ko.dʒe.ga]
우정 때문에,11,[u.tʃʌŋ.t͈ɛ.mun.e],[u.dʒʌŋ.t͈ɛ.mun.e]
내 무릎 위에,11,[nɛ.mu.ɾɯp̚.wi.e],[nɛ.mu.ɾɯp̚.wi.e]
그리고 난 이걸,11,[kɯ.ɾi.ko.nan.i.kʌl],[gɯ.ɾi.go.nan.i.gʌl]
건 특히,11,[kʌn.tʰɯk̚.hi],[gʌn.tʰɯk̚.hi]
듣기 전에는,11,[tɯt̚.ki.tʃʌn.e.nɯn],[dɯt̚.ki.dʒʌn.e.nɯn]
여동생에 대해,11,[jʌ.toŋ.sɛŋ.e.tɛ.hɛ],[jʌ.doŋ.sɛŋ.e.dɛ.hɛ]
건 평범한,11,[kʌm.pʰjʌm.pʌm.han],[gʌm.pʰjʌŋ.bʌm.han]
우주 비행사로서 이론가들이 제안하니,11,[u.tʃu.pi.hɛŋ.sa.ɾo.sʌ.i.ɾoŋ.ka.tɯl.i.tʃe.an.ha.ni],[u.dʒu.bi.hɛŋ.sa.ɾo.sʌ.i.ɾoŋ.ka.dɯl.i.dʒe.an.ha.ni]
수 없는 사람은,11,[su.ʌp̚.nɯn.sa.ɾam.ɯn],[su.ʌp̚.nɯn.sa.ɾam.ɯn]
여동생이 있어요,11,[jʌ.toŋ.sɛŋ.i.it̚.ʌ.jo],[jʌ.doŋ.sɛŋ.i.it̚.ʌ.jo]
우주 임무 그룹,11,[u.tʃu.im.mu.kɯ.ɾup̚],[u.dʒu.im.mu.gɯ.ɾup̚]
우주 전체를,11,[u.tʃu.tʃʌn.tʃʰe.ɾɯl],[u.dʒu.dʒʌn.tʃʰe.ɾɯl]
우주 정거장에서,11,[u.tʃu.tʃʌŋ.kʌ.tʃaŋ.e.sʌ],[u.dʒu.dʒʌŋ.gʌ.dʒaŋ.e.sʌ]
죽은 놈을,11,[tʃuk̚.ɯn.nom.ɯl],[dʒuk̚.ɯn.nom.ɯl]
우주 프로그램의,11,[u.tʃu.pʰɯ.ɾo.kɯ.ɾɛm.ɯi],[u.dʒu.pʰɯ.ɾo.gɯ.ɾɛm.ɯi]
