Item,Frequency,Formal_IPA,Casual_IPA
살아 있을,193,[sal.a.it̚.ɯl],[sal.a.it̚.ɯl]
그 둘이,193,[kɯ.tul.i],[gɯ.dul.i]
지금 제가,193,[tʃi.kɯn.tʃe.ka],[dʒi.gɯm.dʒe.ga]
꽤 좋은,193,[k͈wɛ.tʃot̚.ɯn],[k͈wɛ.dʒot̚.ɯn]
가야 한다,193,[ka.ja.han.ta],[ga.ja.han.ta]
무슨 상관이에요,193,[mu.sɯn.saŋ.kwan.i.e.jo],[mu.sɯn.saŋ.gwan.i.e.jo]
마음이 안,193,[ma.ɯm.i.an],[ma.ɯm.i.an]
정말 자랑스러워,193,[tʃʌŋ.mal.tʃa.ɾaŋ.sɯ.ɾʌ.wʌ],[dʒʌŋ.mal.dʒa.ɾaŋ.sɯ.ɾʌ.wʌ]
we were,193,,
그의 이름을,193,[kɯ.ɯi.i.ɾɯm.ɯl],[gɯ.ɯi.i.ɾɯm.ɯl]
내 뒤를,193,[nɛ.twi.ɾɯl],[nɛ.dwi.ɾɯl]
괴로운 신음,193,[kwe.ɾo.un.sin.ɯm],[gwe.ɾo.un.sin.ɯm]
윅 씨,193,[wik̚.s͈i],[wik̚.s͈i]
Previously on,193,,
죄송해요 제가,193,[tʃwe.soŋ.hɛ.jo.tʃe.ka],[dʒwe.soŋ.hɛ.jo.dʒe.ga]
게 좋지,193,[ke.tʃot̚.tʃi],[ge.dʒot̚.tʃi]
그 녀석을,193,[kɯ.njʌ.sʌk̚.ɯl],[gɯ.njʌ.sʌk̚.ɯl]
나중에 또,193,[na.tʃuŋ.e.t͈o],[na.dʒuŋ.e.t͈o]
어떻게 할래,193,[ʌ.t͈ʌt̚.ke.hal.ɾɛ],[ʌ.t͈ʌt̚.ke.hal.ɾɛ]
아 그래,193,[a.kɯ.ɾɛ],[a.gɯ.ɾɛ]
우리 둘은,193,[u.ɾi.tul.ɯn],[u.ɾi.dul.ɯn]
무슨 말씀 하시는,193,[mu.sɯn.mal.s͈ɯm.ha.si.nɯn],[mu.sɯn.mal.s͈ɯm.ha.si.nɯn]
알게 되겠죠,193,[al.ke.twe.ket̚.tʃjo],[al.ke.dwe.get̚.tʃjo]
안 줄,193,[an.tʃul],[an.dʒul]
거라고 했어,193,[kʌ.ɾa.ko.hɛt̚.ʌ],[gʌ.ɾa.go.hɛt̚.ʌ]
발견했을 때,193,[pal.kjʌn.hɛt̚.ɯl.t͈ɛ],[bal.kjʌn.hɛt̚.ɯl.t͈ɛ]
제일 친한,193,[tʃe.il.tʃʰin.han],[dʒe.il.tʃʰin.han]
널 찾고,193,[nʌl.tʃʰat̚.ko],[nʌl.tʃʰat̚.ko]
하지만 누가,193,[ha.tʃi.man.nu.ka],[ha.dʒi.man.nu.ga]
한 명이야,193,[han.mjʌŋ.i.ja],[han.mjʌŋ.i.ja]
도움이 필요합니다,193,[to.um.i.pʰil.jo.hap̚.ni.ta],[do.um.i.pʰil.jo.hap̚.ni.da]
분 뒤,193,[pun.twi],[bun.dwi]
소리 하는 거야,193,[so.ɾi.ha.nɯŋ.kʌ.ja],[so.ɾi.ha.nɯn.gʌ.ja]
거 같군요,193,[kʌ.kat̚.kun.jo],[gʌ.gat̚.kun.jo]
같아 이,193,[kat̚.a.i],[gat̚.a.i]
있는 게 아니야,193,[it̚.nɯŋ.ke.a.ni.ja],[it̚.nɯn.ge.a.ni.ja]
가진 것,193,[ka.tʃiŋ.kʌt̚],[ga.dʒin.gʌt̚]
신호가 안,193,[sin.ho.ka.an],[sin.ho.ga.an]
줄 알았거든요,193,[tʃul.al.at̚.kʌ.tɯn.jo],[dʒul.al.at̚.kʌ.dɯn.jo]
도와줘서 고마워요,193,[to.wa.tʃwʌ.sʌ.ko.ma.wʌ.jo],[do.wa.dʒwʌ.sʌ.go.ma.wʌ.jo]
잘 어울려요,193,[tʃal.ʌ.ul.ɾjʌ.jo],[dʒal.ʌ.ul.ɾjʌ.jo]
센트럴 시티,193,[sen.tʰɯ.ɾʌl.si.tʰi],[sen.tʰɯ.ɾʌl.si.tʰi]
내 자리를,193,[nɛ.tʃa.ɾi.ɾɯl],[nɛ.dʒa.ɾi.ɾɯl]
좀 봐도,193,[tʃom.pwa.to],[dʒom.bwa.do]
안 어울려,193,[an.ʌ.ul.ɾjʌ],[an.ʌ.ul.ɾjʌ]
메시지를 남겨주세요,193,[me.si.tʃi.ɾɯl.lam.kjʌ.tʃu.se.jo],[me.si.dʒi.ɾɯl.lam.kjʌ.dʒu.se.jo]
그럴 가능성이,193,[kɯ.ɾʌl.ka.nɯŋ.sʌŋ.i],[gɯ.ɾʌl.ga.nɯŋ.sʌŋ.i]
생길 수,193,[sɛŋ.kil.su],[sɛŋ.gil.su]
보내는 게,193,[po.nɛ.nɯŋ.ke],[bo.nɛ.nɯn.ge]
너무 무서워,193,[nʌ.mu.mu.sʌ.wʌ],[nʌ.mu.mu.sʌ.wʌ]
전 아무,193,[tʃʌn.a.mu],[dʒʌn.a.mu]
줄 누가,193,[tʃul.lu.ka],[dʒul.lu.ga]
내 것도,193,[nɛ.kʌt̚.to],[nɛ.gʌt̚.to]
수 있었을까,193,[su.it̚.ʌt̚.ɯl.k͈a],[su.it̚.ʌt̚.ɯl.k͈a]
내 일이,193,[nɛ.il.i],[nɛ.il.i]
만한 이유가,193,[man.han.i.ju.ka],[man.han.i.ju.ga]
분 남았어요,193,[pun.nam.at̚.ʌ.jo],[bun.nam.at̚.ʌ.jo]
없어 다른,193,[ʌp̚.ʌ.ta.ɾɯn],[ʌp̚.ʌ.da.ɾɯn]
날 여기로,193,[nal.jʌ.ki.ɾo],[nal.jʌ.gi.ɾo]
이게 제,193,[i.ke.tʃe],[i.ge.dʒe]
모든 면에서,193,[mo.tɯn.mjʌn.e.sʌ],[mo.dɯn.mjʌn.e.sʌ]
건 제가,193,[kʌn.tʃe.ka],[gʌn.dʒe.ga]
우린 절대,193,[u.ɾin.tʃʌl.tɛ],[u.ɾin.dʒʌl.tɛ]
