Item,Frequency,Formal_IPA,Casual_IPA
오고 있대,36,[o.ko.it̚.tɛ],[o.go.it̚.tɛ]
다 보는,36,[ta.po.nɯn],[da.bo.nɯn]
그런 바보 같은,36,[kɯ.ɾʌm.pa.po.kat̚.ɯn],[gɯ.ɾʌn.ba.bo.gat̚.ɯn]
거지 그러니,36,[kʌ.tʃi.kɯ.ɾʌ.ni],[gʌ.dʒi.gɯ.ɾʌ.ni]
할수 있지,36,[hal.su.it̚.tʃi],[hal.su.it̚.tʃi]
다시는 그러지 마,36,[ta.si.nɯŋ.kɯ.ɾʌ.tʃi.ma],[da.si.nɯn.gɯ.ɾʌ.dʒi.ma]
대해서 뭐라고,36,[tɛ.hɛ.sʌ.mwʌ.ɾa.ko],[dɛ.hɛ.sʌ.mwʌ.ɾa.go]
특별한 선물을,36,[tʰɯk̚.pjʌl.han.sʌn.mul.ɯl],[tʰɯk̚.pjʌl.han.sʌn.mul.ɯl]
부모님 댁에,36,[pu.mo.nin.tɛk̚.e],[bu.mo.nim.dɛk̚.e]
이게 누군지,36,[i.ke.nu.kun.tʃi],[i.ge.nu.gun.tʃi]
명 정도는,36,[mjʌŋ.tʃʌŋ.to.nɯn],[mjʌŋ.dʒʌŋ.do.nɯn]
다른 이를,36,[ta.ɾɯn.i.ɾɯl],[da.ɾɯn.i.ɾɯl]
하게 하려고,36,[ha.ke.ha.ɾjʌ.ko],[ha.ge.ha.ɾjʌ.go]
알아야 하죠,36,[al.a.ja.ha.tʃjo],[al.a.ja.ha.dʒjo]
본 척,36,[pon.tʃʰʌk̚],[bon.tʃʰʌk̚]
대해 생각하지,36,[tɛ.hɛ.sɛŋ.kak̚.ha.tʃi],[dɛ.hɛ.sɛŋ.gak̚.ha.dʒi]
하고 있어서,36,[ha.ko.it̚.ʌ.sʌ],[ha.go.it̚.ʌ.sʌ]
건 위험해,36,[kʌn.wi.hʌm.hɛ],[gʌn.wi.hʌm.hɛ]
잘 어울린다고,36,[tʃal.ʌ.ul.ɾin.ta.ko],[dʒal.ʌ.ul.ɾin.ta.go]
잘못 고른,36,[tʃal.mot̚.ko.ɾɯn],[dʒal.mot̚.go.ɾɯn]
진짜 몰라요,36,[tʃin.tʃ͈a.mol.ɾa.jo],[dʒin.tʃ͈a.mol.ɾa.jo]
진짜 무서운,36,[tʃin.tʃ͈a.mu.sʌ.un],[dʒin.tʃ͈a.mu.sʌ.un]
말씀이신지 모르겠네요,36,[mal.s͈ɯm.i.sin.tʃi.mo.ɾɯ.ket̚.ne.jo],[mal.s͈ɯm.i.sin.tʃi.mo.ɾɯ.get̚.ne.jo]
가져가야 해요,36,[ka.tʃjʌ.ka.ja.hɛ.jo],[ga.dʒjʌ.ga.ja.hɛ.jo]
일을 말이야,36,[il.ɯl.mal.i.ja],[il.ɯl.mal.i.ja]
지금이 가장,36,[tʃi.kɯm.i.ka.tʃaŋ],[dʒi.gɯm.i.ga.dʒaŋ]
생각만 하는,36,[sɛŋ.kak̚.man.ha.nɯn],[sɛŋ.gak̚.man.ha.nɯn]
수 있는지 말이야,36,[su.it̚.nɯn.tʃi.mal.i.ja],[su.it̚.nɯn.tʃi.mal.i.ja]
진짜 미쳤어,36,[tʃin.tʃ͈a.mi.tʃʰjʌt̚.ʌ],[dʒin.tʃ͈a.mi.tʃʰjʌt̚.ʌ]
개소리하지 마,36,[kɛ.so.ɾi.ha.tʃi.ma],[gɛ.so.ɾi.ha.dʒi.ma]
내가 왔잖아,36,[nɛ.ka.wat̚.tʃan.a],[nɛ.ga.wat̚.tʃan.a]
텐데 잘,36,[tʰen.te.tʃal],[tʰen.te.dʒal]
없다고 난,36,[ʌp̚.ta.ko.nan],[ʌp̚.ta.go.nan]
내가 그러길,36,[nɛ.ka.kɯ.ɾʌ.kil],[nɛ.ga.gɯ.ɾʌ.gil]
직접 볼 수,36,[tʃik̚.tʃʌp̚.pol.su],[dʒik̚.tʃʌp̚.bol.su]
하고 있는 일이,36,[ha.ko.it̚.nɯn.il.i],[ha.go.it̚.nɯn.il.i]
안 되겠는데요,36,[an.twe.ket̚.nɯn.te.jo],[an.dwe.get̚.nɯn.te.jo]
이 네,36,[i.ne],[i.ne]
좀 빌려줘요,36,[tʃom.pil.ɾjʌ.tʃwʌ.jo],[dʒom.bil.ɾjʌ.dʒwʌ.jo]
빠진 적이,36,[p͈a.tʃin.tʃʌk̚.i],[p͈a.dʒin.dʒʌk̚.i]
그건 나의,36,[kɯ.kʌn.na.ɯi],[gɯ.gʌn.na.ɯi]
고마워 이게,36,[ko.ma.wʌ.i.ke],[go.ma.wʌ.i.ge]
죽을 죄를,36,[tʃuk̚.ɯl.tʃwe.ɾɯl],[dʒuk̚.ɯl.dʒwe.ɾɯl]
무슨 뜻이오,36,[mu.sɯn.t͈ɯt̚.i.o],[mu.sɯn.t͈ɯt̚.i.o]
it can,36,,
빨리 우리,36,[p͈al.ɾi.u.ɾi],[p͈al.ɾi.u.ɾi]
이루 말할,36,[i.ɾu.mal.hal],[i.ɾu.mal.hal]
말이 있대요,36,[mal.i.it̚.tɛ.jo],[mal.i.it̚.tɛ.jo]
내가 뭘 보고,36,[nɛ.ka.mwʌl.po.ko],[nɛ.ga.mwʌl.bo.go]
다가오고 있다,36,[ta.ka.o.ko.it̚.ta],[da.ga.o.go.it̚.ta]
내 의뢰인은,36,[nɛ.ɯi.ɾwe.in.ɯn],[nɛ.ɯi.ɾwe.in.ɯn]
잠시만요 제가,36,[tʃam.si.man.jo.tʃe.ka],[dʒam.si.man.jo.dʒe.ga]
뭐가 있는지 알아,36,[mwʌ.ka.it̚.nɯn.tʃi.al.a],[mwʌ.ga.it̚.nɯn.tʃi.al.a]
무슨 뜻인지 모르겠어,36,[mu.sɯn.t͈ɯt̚.in.tʃi.mo.ɾɯ.ket̚.ʌ],[mu.sɯn.t͈ɯt̚.in.tʃi.mo.ɾɯ.get̚.ʌ]
들를 수,36,[tɯl.ɾɯl.su],[dɯl.ɾɯl.su]
아직 내게 남은,36,[a.tʃik̚.nɛ.ke.nam.ɯn],[a.dʒik̚.nɛ.ge.nam.ɯn]
몰라 한,36,[mol.ɾa.han],[mol.ɾa.han]
돈에 관한,36,[ton.e.kwan.han],[don.e.gwan.han]
거라 했어요,36,[kʌ.ɾa.hɛt̚.ʌ.jo],[gʌ.ɾa.hɛt̚.ʌ.jo]
끝났어 우린,36,[k͈ɯt̚.nat̚.ʌ.u.ɾin],[k͈ɯt̚.nat̚.ʌ.u.ɾin]
됐어 안,36,[twɛt̚.ʌ.an],[dwɛt̚.ʌ.an]
무슨 소리 하는지,36,[mu.sɯn.so.ɾi.ha.nɯn.tʃi],[mu.sɯn.so.ɾi.ha.nɯn.tʃi]
밤 당신이,36,[pan.taŋ.sin.i],[bam.daŋ.sin.i]
뭐 좀 찾았어요,36,[mwʌ.tʃon.tʃʰat̚.at̚.ʌ.jo],[mwʌ.dʒon.tʃʰat̚.at̚.ʌ.jo]
가 봐라,36,[ka.pwa.ɾa],[ga.bwa.ɾa]
그렇게 간단하지 않아요,36,[kɯ.ɾʌt̚.ke.kan.tan.ha.tʃi.an.a.jo],[gɯ.ɾʌt̚.ke.gan.tan.ha.dʒi.an.a.jo]
가서 놀아야지 여기저기,36,[ka.sʌ.nol.a.ja.tʃi.jʌ.ki.tʃʌ.ki],[ga.sʌ.nol.a.ja.dʒi.jʌ.gi.dʒʌ.gi]
꼭 이런,36,[k͈ok̚.i.ɾʌn],[k͈ok̚.i.ɾʌn]
무슨 뜻인진,36,[mu.sɯn.t͈ɯt̚.in.tʃin],[mu.sɯn.t͈ɯt̚.in.tʃin]
다들 좋아할,36,[ta.tɯl.tʃot̚.a.hal],[da.dɯl.dʒot̚.a.hal]
아무도 할 수,36,[a.mu.to.hal.su],[a.mu.do.hal.su]
당신이 필요로,36,[taŋ.sin.i.pʰil.jo.ɾo],[daŋ.sin.i.pʰil.jo.ɾo]
뜨는 게,36,[t͈ɯ.nɯŋ.ke],[t͈ɯ.nɯn.ge]
있을 수 없는 일이야,36,[it̚.ɯl.su.ʌp̚.nɯn.il.i.ja],[it̚.ɯl.su.ʌp̚.nɯn.il.i.ja]
떠드는 소리,36,[t͈ʌ.tɯ.nɯn.so.ɾi],[t͈ʌ.dɯ.nɯn.so.ɾi]
진짜 예뻐,36,[tʃin.tʃ͈a.je.p͈ʌ],[dʒin.tʃ͈a.je.p͈ʌ]
전화 받았어,36,[tʃʌn.hwa.pat̚.at̚.ʌ],[dʒʌn.hwa.bat̚.at̚.ʌ]
수가 없고,36,[su.ka.ʌp̚.ko],[su.ga.ʌp̚.ko]
기사 때문에,36,[ki.sa.t͈ɛ.mun.e],[gi.sa.t͈ɛ.mun.e]
지시가 있을,36,[tʃi.si.ka.it̚.ɯl],[dʒi.si.ga.it̚.ɯl]
지켜 줄 거야,36,[tʃi.kʰjʌ.tʃul.kʌ.ja],[dʒi.kʰjʌ.dʒul.gʌ.ja]
사건 조사,36,[sa.kʌn.tʃo.sa],[sa.gʌn.dʒo.sa]
건강이 안,36,[kʌŋ.kaŋ.i.an],[gʌŋ.kaŋ.i.an]
