Item,Frequency,Formal_IPA,Casual_IPA
그 포털,5,[kɯ.pʰo.tʰʌl],[gɯ.pʰo.tʰʌl]
그 포커판 문제라면 이미,5,[kɯ.pʰo.kʰʌ.pʰan.mun.tʃe.ɾa.mjʌn.i.mi],[gɯ.pʰo.kʰʌ.pʰan.mun.tʃe.ɾa.mjʌn.i.mi]
개와 고양이를,5,[kɛ.wa.ko.jaŋ.i.ɾɯl],[gɛ.wa.go.jaŋ.i.ɾɯl]
개연성 있는,5,[kɛ.jʌn.sʌŋ.it̚.nɯn],[gɛ.jʌn.sʌŋ.it̚.nɯn]
수가 없었어 정말,5,[su.ka.ʌp̚.ʌt̚.ʌ.tʃʌŋ.mal],[su.ga.ʌp̚.ʌt̚.ʌ.dʒʌŋ.mal]
수가 없었어 알아,5,[su.ka.ʌp̚.ʌt̚.ʌ.al.a],[su.ga.ʌp̚.ʌt̚.ʌ.al.a]
수가 없었어 무슨,5,[su.ka.ʌp̚.ʌt̚.ʌ.mu.sɯn],[su.ga.ʌp̚.ʌt̚.ʌ.mu.sɯn]
수가 없었어요 이,5,[su.ka.ʌp̚.ʌt̚.ʌ.jo.i],[su.ga.ʌp̚.ʌt̚.ʌ.jo.i]
네가 짱이야,5,[ne.ka.tʃ͈aŋ.i.ja],[ne.ga.tʃ͈aŋ.i.ja]
네가 착하게,5,[ne.ka.tʃʰak̚.ha.ke],[ne.ga.tʃʰak̚.ha.ge]
수가 없잖아 난,5,[su.ka.ʌp̚.tʃan.a.nan],[su.ga.ʌp̚.tʃan.a.nan]
네가 차에서,5,[ne.ka.tʃʰa.e.sʌ],[ne.ga.tʃʰa.e.sʌ]
그 폭탄에,5,[kɯ.pʰok̚.tʰan.e],[gɯ.pʰok̚.tʰan.e]
개요 좋아,5,[kɛ.jo.tʃot̚.a],[gɛ.jo.dʒot̚.a]
the toilet,5,,
the timing,5,,
the time you need,5,,
수가 없죠 밀러 행성이,5,[su.ka.ʌp̚.tʃjo.mil.ɾʌ.hɛŋ.sʌŋ.i],[su.ga.ʌp̚.tʃjo.mil.ɾʌ.hɛŋ.sʌŋ.i]
수가 없죠 밀러,5,[su.ka.ʌp̚.tʃjo.mil.ɾʌ],[su.ga.ʌp̚.tʃjo.mil.ɾʌ]
수가 없지 그렇게,5,[su.ka.ʌp̚.tʃi.kɯ.ɾʌt̚.ke],[su.ga.ʌp̚.tʃi.gɯ.ɾʌt̚.ke]
네가 참견할 일이 아니다,5,[ne.ka.tʃʰam.kjʌn.hal.il.i.a.ni.ta],[ne.ga.tʃʰam.kjʌn.hal.il.i.a.ni.da]
네가 창조한,5,[ne.ka.tʃʰaŋ.tʃo.han],[ne.ga.tʃʰaŋ.dʒo.han]
그 폴더를,5,[kɯ.pʰol.tʌ.ɾɯl],[gɯ.pʰol.tʌ.ɾɯl]
수가 있게,5,[su.ka.it̚.ke],[su.ga.it̚.ke]
수가 있네요,5,[su.ka.it̚.ne.jo],[su.ga.it̚.ne.jo]
수가 있네,5,[su.ka.it̚.ne],[su.ga.it̚.ne]
네가 찾는 사람이,5,[ne.ka.tʃʰat̚.nɯn.sa.ɾam.i],[ne.ga.tʃʰat̚.nɯn.sa.ɾam.i]
네가 찾는 사람은,5,[ne.ka.tʃʰat̚.nɯn.sa.ɾam.ɯn],[ne.ga.tʃʰat̚.nɯn.sa.ɾam.ɯn]
개울 옆에서,5,[kɛ.ul.jʌp̚.e.sʌ],[gɛ.ul.jʌp̚.e.sʌ]
수가 있대,5,[su.ka.it̚.tɛ],[su.ga.it̚.tɛ]
수가 있어 난,5,[su.ka.it̚.ʌ.nan],[su.ga.it̚.ʌ.nan]
수가 있어 저 크롬,5,[su.ka.it̚.ʌ.tʃʌ.kʰɯ.ɾom],[su.ga.it̚.ʌ.dʒʌ.kʰɯ.ɾom]
수가 있어 무슨 소리야,5,[su.ka.it̚.ʌ.mu.sɯn.so.ɾi.ja],[su.ga.it̚.ʌ.mu.sɯn.so.ɾi.ja]
네가 찾은 모든,5,[ne.ka.tʃʰat̚.ɯn.mo.tɯn],[ne.ga.tʃʰat̚.ɯn.mo.dɯn]
그 표정 뭔지 알아요,5,[kɯ.pʰjo.tʃʌŋ.mwʌn.tʃi.al.a.jo],[gɯ.pʰjo.dʒʌŋ.mwʌn.tʃi.al.a.jo]
수가 있었어,5,[su.ka.it̚.ʌt̚.ʌ],[su.ga.it̚.ʌt̚.ʌ]
수가 있을 겁니다,5,[su.ka.it̚.ɯl.kʌp̚.ni.ta],[su.ga.it̚.ɯl.gʌp̚.ni.da]
