Item,Frequency,Formal_IPA,Casual_IPA
게 뭐니,46,[ke.mwʌ.ni],[ge.mwʌ.ni]
그 말은 네가,46,[kɯ.mal.ɯn.ne.ka],[gɯ.mal.ɯn.ne.ga]
가야 하고,46,[ka.ja.ha.ko],[ga.ja.ha.go]
더 무서워,46,[tʌ.mu.sʌ.wʌ],[dʌ.mu.sʌ.wʌ]
포기 안 해요,46,[pʰo.ki.an.hɛ.jo],[pʰo.gi.an.hɛ.jo]
가자 엄마,46,[ka.tʃa.ʌm.ma],[ga.dʒa.ʌm.ma]
그래서 우리가 여기,46,[kɯ.ɾɛ.sʌ.u.ɾi.ka.jʌ.ki],[gɯ.ɾɛ.sʌ.u.ɾi.ga.jʌ.gi]
자네의 그,46,[tʃa.ne.ɯi.kɯ],[dʒa.ne.ɯi.gɯ]
거예요 뭐라고,46,[kʌ.je.jo.mwʌ.ɾa.ko],[gʌ.je.jo.mwʌ.ɾa.go]
잘못이 아닙니다,46,[tʃal.mot̚.i.a.nip̚.ni.ta],[dʒal.mot̚.i.a.nip̚.ni.da]
출동해 줘,46,[tʃʰul.toŋ.hɛ.tʃwʌ],[tʃʰul.toŋ.hɛ.dʒwʌ]
사건이 발생했습니다,46,[sa.kʌn.i.pal.sɛŋ.hɛt̚.sɯp̚.ni.ta],[sa.gʌn.i.bal.sɛŋ.hɛt̚.sɯp̚.ni.da]
Americans 지난 이야기,46,[tʃi.nan.i.ja.ki],[dʒi.nan.i.ja.gi]
좀 제발,46,[tʃon.tʃe.pal],[dʒom.dʒe.bal]
하게 해줘요,46,[ha.ke.hɛ.tʃwʌ.jo],[ha.ge.hɛ.dʒwʌ.jo]
이건 살인,46,[i.kʌn.sal.in],[i.gʌn.sal.in]
왜 왔는데,46,[wɛ.wat̚.nɯn.te],[wɛ.wat̚.nɯn.te]
worry가 한국어로,46,[ka.haŋ.kuk̚.ʌ.ɾo],[ga.haŋ.kuk̚.ʌ.ɾo]
내 친구니까,46,[nɛ.tʃʰiŋ.ku.ni.k͈a],[nɛ.tʃʰiŋ.ku.ni.k͈a]
다 했고,46,[ta.hɛt̚.ko],[da.hɛt̚.ko]
쟤 진짜,46,[tʃjɛ.tʃin.tʃ͈a],[dʒjɛ.dʒin.tʃ͈a]
해줘서 정말,46,[hɛ.tʃwʌ.sʌ.tʃʌŋ.mal],[hɛ.dʒwʌ.sʌ.dʒʌŋ.mal]
아니었어 그냥,46,[a.ni.ʌt̚.ʌ.kɯ.njaŋ],[a.ni.ʌt̚.ʌ.gɯ.njaŋ]
나비야 미라큘러스,46,[na.pi.ja.mi.ɾa.kʰjul.ɾʌ.sɯ],[na.bi.ja.mi.ɾa.kʰjul.ɾʌ.sɯ]
나를 너무,46,[na.ɾɯl.lʌ.mu],[na.ɾɯl.lʌ.mu]
그 기계를 디자인했다 테러,46,[kɯ.ki.kje.ɾɯl.ti.tʃa.in.hɛt̚.ta.tʰe.ɾʌ],[gɯ.gi.gje.ɾɯl.di.dʒa.in.hɛt̚.ta.tʰe.ɾʌ]
멍청한 짓은,46,[mʌŋ.tʃʰʌŋ.han.tʃit̚.ɯn],[mʌŋ.tʃʰʌŋ.han.dʒit̚.ɯn]
그러려고 온,46,[kɯ.ɾʌ.ɾjʌ.ko.on],[gɯ.ɾʌ.ɾjʌ.go.on]
오늘이 내,46,[o.nɯl.i.nɛ],[o.nɯl.i.nɛ]
어떤 결과를,46,[ʌ.t͈ʌŋ.kjʌl.kwa.ɾɯl],[ʌ.t͈ʌn.gjʌl.kwa.ɾɯl]
보기 전엔,46,[po.ki.tʃʌn.en],[bo.gi.dʒʌn.en]
야 근데,46,[ja.kɯn.te],[ja.gɯn.te]
당신 맘대로,46,[taŋ.sin.man.tɛ.ɾo],[daŋ.sin.man.tɛ.ɾo]
다 나았어요,46,[ta.na.at̚.ʌ.jo],[da.na.at̚.ʌ.jo]
자네 아버지,46,[tʃa.ne.a.pʌ.tʃi],[dʒa.ne.a.bʌ.dʒi]
당신이 늘,46,[taŋ.sin.i.nɯl],[daŋ.sin.i.nɯl]
건데 내,46,[kʌn.te.nɛ],[gʌn.te.nɛ]
자기 자리를,46,[tʃa.ki.tʃa.ɾi.ɾɯl],[dʒa.gi.dʒa.ɾi.ɾɯl]
상상했던 것보다,46,[saŋ.saŋ.hɛt̚.tʌŋ.kʌt̚.po.ta],[saŋ.saŋ.hɛt̚.tʌn.gʌt̚.po.da]
안에 뭐가 들었는지,46,[an.e.mwʌ.ka.tɯl.ʌt̚.nɯn.tʃi],[an.e.mwʌ.ga.dɯl.ʌt̚.nɯn.tʃi]
이혼 서류,46,[i.hon.sʌ.ɾju],[i.hon.sʌ.ɾju]
생명을 구하기,46,[sɛŋ.mjʌŋ.ɯl.ku.ha.ki],[sɛŋ.mjʌŋ.ɯl.gu.ha.gi]
네 그가,46,[ne.kɯ.ka],[ne.gɯ.ga]
좀 걸릴 것,46,[tʃom.kʌl.ɾil.kʌt̚],[dʒom.gʌl.ɾil.gʌt̚]
했어 그러니,46,[hɛt̚.ʌ.kɯ.ɾʌ.ni],[hɛt̚.ʌ.gɯ.ɾʌ.ni]
거니까 하지만,46,[kʌ.ni.k͈a.ha.tʃi.man],[gʌ.ni.k͈a.ha.dʒi.man]
싸는 거,46,[s͈a.nɯŋ.kʌ],[s͈a.nɯn.gʌ]
법은 없어,46,[pʌp̚.ɯn.ʌp̚.ʌ],[bʌp̚.ɯn.ʌp̚.ʌ]
정말 마음에 들어요,46,[tʃʌŋ.mal.ma.ɯm.e.tɯl.ʌ.jo],[dʒʌŋ.mal.ma.ɯm.e.dɯl.ʌ.jo]
재판 때,46,[tʃɛ.pʰan.t͈ɛ],[dʒɛ.pʰan.t͈ɛ]
사람들은 나를,46,[sa.ɾan.tɯl.ɯn.na.ɾɯl],[sa.ɾan.tɯl.ɯn.na.ɾɯl]
아니잖아 그냥,46,[a.ni.tʃan.a.kɯ.njaŋ],[a.ni.dʒan.a.gɯ.njaŋ]
우리는 이렇게,46,[u.ɾi.nɯn.i.ɾʌt̚.ke],[u.ɾi.nɯn.i.ɾʌt̚.ke]
안녕하세요 내,46,[an.njʌŋ.ha.se.jo.nɛ],[an.njʌŋ.ha.se.jo.nɛ]
별일 없을 거예요,46,[pjʌl.il.ʌp̚.ɯl.kʌ.je.jo],[bjʌl.il.ʌp̚.ɯl.gʌ.je.jo]
돌아온 후,46,[tol.a.on.hu],[dol.a.on.hu]
잘못은 아니야,46,[tʃal.mot̚.ɯn.a.ni.ja],[dʒal.mot̚.ɯn.a.ni.ja]
계속할 거야,46,[kje.sok̚.hal.kʌ.ja],[gje.sok̚.hal.gʌ.ja]
간 다음,46,[kan.ta.ɯm],[gan.da.ɯm]
좋은 곳이죠,46,[tʃot̚.ɯŋ.kot̚.i.tʃjo],[dʒot̚.ɯn.got̚.i.dʒjo]
못되게 굴어서,46,[mot̚.twe.ke.kul.ʌ.sʌ],[mot̚.twe.ge.gul.ʌ.sʌ]
널 도와주러,46,[nʌl.to.wa.tʃu.ɾʌ],[nʌl.do.wa.dʒu.ɾʌ]
내 동생에게,46,[nɛ.toŋ.sɛŋ.e.ke],[nɛ.doŋ.sɛŋ.e.ge]
그럴 기분 아니야,46,[kɯ.ɾʌl.ki.pun.a.ni.ja],[gɯ.ɾʌl.gi.bun.a.ni.ja]
읽어 봐요,46,[ik̚.ʌ.pwa.jo],[ik̚.ʌ.bwa.jo]
만 불,46,[mam.pul],[man.bul]
집중하는 게,46,[tʃip̚.tʃuŋ.ha.nɯŋ.ke],[dʒip̚.tʃuŋ.ha.nɯn.ge]
니 친구,46,[ni.tʃʰiŋ.ku],[ni.tʃʰiŋ.ku]
하는 얘기야,46,[ha.nɯn.jɛ.ki.ja],[ha.nɯn.jɛ.gi.ja]
떠올릴 수,46,[t͈ʌ.ol.ɾil.su],[t͈ʌ.ol.ɾil.su]
신발 좀,46,[sim.pal.tʃom],[sim.pal.dʒom]
뭘 안다고 그래,46,[mwʌl.an.ta.ko.kɯ.ɾɛ],[mwʌl.an.ta.go.gɯ.ɾɛ]
꼭 와,46,[k͈ok̚.wa],[k͈ok̚.wa]
할 텐가,46,[hal.tʰeŋ.ka],[hal.tʰeŋ.ka]
유니폼을 입고,46,[ju.ni.pʰom.ɯl.ip̚.ko],[ju.ni.pʰom.ɯl.ip̚.ko]
알 건,46,[al.kʌn],[al.gʌn]
하라고 했어,46,[ha.ɾa.ko.hɛt̚.ʌ],[ha.ɾa.go.hɛt̚.ʌ]
싸울 수도,46,[s͈a.ul.su.to],[s͈a.ul.su.do]
와 무슨,46,[wa.mu.sɯn],[wa.mu.sɯn]
네 잘못은,46,[ne.tʃal.mot̚.ɯn],[ne.dʒal.mot̚.ɯn]
그게 다입니다,46,[kɯ.ke.ta.ip̚.ni.ta],[gɯ.ge.da.ip̚.ni.da]
돌아 왔습니다,46,[tol.a.wat̚.sɯp̚.ni.ta],[dol.a.wat̚.sɯp̚.ni.da]
틀릴 수도,46,[tʰɯl.ɾil.su.to],[tʰɯl.ɾil.su.do]
문제가 있죠,46,[mun.tʃe.ka.it̚.tʃjo],[mun.tʃe.ga.it̚.tʃjo]
일 때문이야,46,[il.t͈ɛ.mun.i.ja],[il.t͈ɛ.mun.i.ja]
있는 말이야,46,[it̚.nɯn.mal.i.ja],[it̚.nɯn.mal.i.ja]
내 시간은,46,[nɛ.si.kan.ɯn],[nɛ.si.gan.ɯn]
번 돈으로,46,[pʌn.ton.ɯ.ɾo],[bʌn.don.ɯ.ɾo]
씨가 그,46,[s͈i.ka.kɯ],[s͈i.ga.gɯ]
안 울어,46,[an.ul.ʌ],[an.ul.ʌ]
뭔지 알 것,46,[mwʌn.tʃi.al.kʌt̚],[mwʌn.tʃi.al.gʌt̚]
정말 흥미로운,46,[tʃʌŋ.mal.hɯŋ.mi.ɾo.un],[dʒʌŋ.mal.hɯŋ.mi.ɾo.un]
다 죽고,46,[ta.tʃuk̚.ko],[da.dʒuk̚.ko]
가만 보면,46,[ka.mam.po.mjʌn],[ga.man.bo.mjʌn]
땐 그냥,46,[t͈ɛŋ.kɯ.njaŋ],[t͈ɛn.gɯ.njaŋ]
나이스 리시브,46,[na.i.sɯ.ɾi.si.pɯ],[na.i.sɯ.ɾi.si.bɯ]
것 중 하나야,46,[kʌt̚.tʃuŋ.ha.na.ja],[gʌt̚.dʒuŋ.ha.na.ja]
내 영혼,46,[nɛ.jʌŋ.hon],[nɛ.jʌŋ.hon]
질문은 내가,46,[tʃil.mun.ɯn.nɛ.ka],[dʒil.mun.ɯn.nɛ.ga]
해 미안,46,[hɛ.mi.an],[hɛ.mi.an]
일을 망치면,46,[il.ɯl.maŋ.tʃʰi.mjʌn],[il.ɯl.maŋ.tʃʰi.mjʌn]
걸리지 않을 겁니다,46,[kʌl.ɾi.tʃi.an.ɯl.kʌp̚.ni.ta],[gʌl.ɾi.dʒi.an.ɯl.gʌp̚.ni.da]
있어서 이만,46,[it̚.ʌ.sʌ.i.man],[it̚.ʌ.sʌ.i.man]
있소 하지만,46,[it̚.so.ha.tʃi.man],[it̚.so.ha.dʒi.man]
아직도 그래,46,[a.tʃik̚.to.kɯ.ɾɛ],[a.dʒik̚.to.gɯ.ɾɛ]
온 건데요,46,[oŋ.kʌn.te.jo],[on.gʌn.te.jo]
일부 고대 우주 비행사,46,[il.pu.ko.tɛ.u.tʃu.pi.hɛŋ.sa],[il.pu.go.dɛ.u.dʒu.bi.hɛŋ.sa]
전화 한 통만,46,[tʃʌn.hwa.han.tʰoŋ.man],[dʒʌn.hwa.han.tʰoŋ.man]
