Item,Frequency,Formal_IPA,Casual_IPA
도와줄 수 있잖아요,7,[to.wa.tʃul.su.it̚.tʃan.a.jo],[do.wa.dʒul.su.it̚.tʃan.a.jo]
여기에 데리고,7,[jʌ.ki.e.te.ɾi.ko],[jʌ.gi.e.de.ɾi.go]
도와줄 수가 없네,7,[to.wa.tʃul.su.ka.ʌp̚.ne],[do.wa.dʒul.su.ga.ʌp̚.ne]
여기에 두,7,[jʌ.ki.e.tu],[jʌ.gi.e.du]
여기에 두고 가지 않을,7,[jʌ.ki.e.tu.ko.ka.tʃi.an.ɯl],[jʌ.gi.e.du.go.ga.dʒi.an.ɯl]
도와줄 수도 있고,7,[to.wa.tʃul.su.to.it̚.ko],[do.wa.dʒul.su.do.it̚.ko]
여기에 둘게,7,[jʌ.ki.e.tul.ke],[jʌ.gi.e.dul.ke]
그런 자들은,7,[kɯ.ɾʌn.tʃa.tɯl.ɯn],[gɯ.ɾʌn.dʒa.dɯl.ɯn]
여기에 들어,7,[jʌ.ki.e.tɯl.ʌ],[jʌ.gi.e.dɯl.ʌ]
여기에 맞지,7,[jʌ.ki.e.mat̚.tʃi],[jʌ.gi.e.mat̚.tʃi]
거의 할 수 없다,7,[kʌ.ɯi.hal.su.ʌp̚.ta],[gʌ.ɯi.hal.su.ʌp̚.ta]
그런 자세,7,[kɯ.ɾʌn.tʃa.se],[gɯ.ɾʌn.dʒa.se]
여기에 몇 가지,7,[jʌ.ki.e.mjʌt̚.ka.tʃi],[jʌ.gi.e.mjʌt̚.ga.dʒi]
여기에 묶어,7,[jʌ.ki.e.muk̚.ʌ],[jʌ.gi.e.muk̚.ʌ]
그런 자의,7,[kɯ.ɾʌn.tʃa.ɯi],[gɯ.ɾʌn.dʒa.ɯi]
조금만 먹어,7,[tʃo.kɯm.man.mʌk̚.ʌ],[dʒo.gɯm.man.mʌk̚.ʌ]
여기에 산다,7,[jʌ.ki.e.san.ta],[jʌ.gi.e.san.ta]
없애 버리는,7,[ʌp̚.ɛ.pʌ.ɾi.nɯn],[ʌp̚.ɛ.bʌ.ɾi.nɯn]
없애 버리면,7,[ʌp̚.ɛ.pʌ.ɾi.mjʌn],[ʌp̚.ɛ.bʌ.ɾi.mjʌn]
도와줄게 그,7,[to.wa.tʃul.ke.kɯ],[do.wa.dʒul.ke.gɯ]
여기에 서명해 주세요,7,[jʌ.ki.e.sʌ.mjʌŋ.hɛ.tʃu.se.jo],[jʌ.gi.e.sʌ.mjʌŋ.hɛ.dʒu.se.jo]
그런 장면,7,[kɯ.ɾʌn.tʃaŋ.mjʌn],[gɯ.ɾʌn.dʒaŋ.mjʌn]
도와줄게 나,7,[to.wa.tʃul.ke.na],[do.wa.dʒul.ke.na]
도와줄게 그럼,7,[to.wa.tʃul.ke.kɯ.ɾʌm],[do.wa.dʒul.ke.gɯ.ɾʌm]
your moon,7,,
여기에 약간의,7,[jʌ.ki.e.jak̚.kan.ɯi],[jʌ.gi.e.jak̚.kan.ɯi]
여기에 어떻게 왔는지,7,[jʌ.ki.e.ʌ.t͈ʌt̚.ke.wat̚.nɯn.tʃi],[jʌ.gi.e.ʌ.t͈ʌt̚.ke.wat̚.nɯn.tʃi]
여기에 없었다,7,[jʌ.ki.e.ʌp̚.ʌt̚.ta],[jʌ.gi.e.ʌp̚.ʌt̚.ta]
여기에 오고,7,[jʌ.ki.e.o.ko],[jʌ.gi.e.o.go]
도와줄게 우리,7,[to.wa.tʃul.ke.u.ɾi],[do.wa.dʒul.ke.u.ɾi]
도와줄게 정말,7,[to.wa.tʃul.ke.tʃʌŋ.mal],[do.wa.dʒul.ke.dʒʌŋ.mal]
여기에 온 거예요,7,[jʌ.ki.e.oŋ.kʌ.je.jo],[jʌ.gi.e.on.gʌ.je.jo]
그런 적 없네,7,[kɯ.ɾʌn.tʃʌk̚.ʌp̚.ne],[gɯ.ɾʌn.dʒʌk̚.ʌp̚.ne]
그런 적 없는,7,[kɯ.ɾʌn.tʃʌk̚.ʌp̚.nɯn],[gɯ.ɾʌn.dʒʌk̚.ʌp̚.nɯn]
도와줘 괜찮아,7,[to.wa.tʃwʌ.kwɛn.tʃʰan.a],[do.wa.dʒwʌ.gwɛn.tʃʰan.a]
여기에 왔던,7,[jʌ.ki.e.wat̚.tʌn],[jʌ.gi.e.wat̚.tʌn]
여기에 왔었어요,7,[jʌ.ki.e.wat̚.ʌt̚.ʌ.jo],[jʌ.gi.e.wat̚.ʌt̚.ʌ.jo]
I''m beginning,7,,
거인과 갑옷 거인의,7,[kʌ.iŋ.kwa.kap̚.ot̚.kʌ.in.ɯi],[gʌ.iŋ.kwa.gap̚.ot̚.gʌ.in.ɯi]
여기에 있나요,7,[jʌ.ki.e.it̚.na.jo],[jʌ.gi.e.it̚.na.jo]
도와줘 넌,7,[to.wa.tʃwʌ.nʌn],[do.wa.dʒwʌ.nʌn]
그런 적 없으니까,7,[kɯ.ɾʌn.tʃʌk̚.ʌp̚.ɯ.ni.k͈a],[gɯ.ɾʌn.dʒʌk̚.ʌp̚.ɯ.ni.k͈a]
도와줘 다,7,[to.wa.tʃwʌ.ta],[do.wa.dʒwʌ.da]
여기에 있는거,7,[jʌ.ki.e.it̚.nɯŋ.kʌ],[jʌ.gi.e.it̚.nɯŋ.kʌ]
조금씩 독창성이,7,[tʃo.kɯm.s͈ik̚.tok̚.tʃʰaŋ.sʌŋ.i],[dʒo.gɯm.s͈ik̚.dok̚.tʃʰaŋ.sʌŋ.i]
여기에 있었,7,[jʌ.ki.e.it̚.ʌt̚],[jʌ.gi.e.it̚.ʌt̚]
조금씩 독창성이 숨어,7,[tʃo.kɯm.s͈ik̚.tok̚.tʃʰaŋ.sʌŋ.i.sum.ʌ],[dʒo.gɯm.s͈ik̚.dok̚.tʃʰaŋ.sʌŋ.i.sum.ʌ]
여기에 있었 니,7,[jʌ.ki.e.it̚.ʌt̚.ni],[jʌ.gi.e.it̚.ʌt̚.ni]
거인에 대해,7,[kʌ.in.e.tɛ.hɛ],[gʌ.in.e.dɛ.hɛ]
여기에 있었는데,7,[jʌ.ki.e.it̚.ʌt̚.nɯn.te],[jʌ.gi.e.it̚.ʌt̚.nɯn.te]
여기에 있었을,7,[jʌ.ki.e.it̚.ʌt̚.ɯl],[jʌ.gi.e.it̚.ʌt̚.ɯl]
여기에 있으니,7,[jʌ.ki.e.it̚.ɯ.ni],[jʌ.gi.e.it̚.ɯ.ni]
도와줘 안돼,7,[to.wa.tʃwʌ.an.twɛ],[do.wa.dʒwʌ.an.twɛ]
여기에 있지 않습니다,7,[jʌ.ki.e.it̚.tʃi.an.sɯp̚.ni.ta],[jʌ.gi.e.it̚.tʃi.an.sɯp̚.ni.da]
여기에 전부,7,[jʌ.ki.e.tʃʌm.pu],[jʌ.gi.e.dʒʌm.pu]
여기에 차를,7,[jʌ.ki.e.tʃʰa.ɾɯl],[jʌ.gi.e.tʃʰa.ɾɯl]
조금이라도 관련이,7,[tʃo.kɯm.i.ɾa.to.kwal.ljʌn.i],[dʒo.gɯm.i.ɾa.do.gwal.ljʌn.i]
여기에는 그런,7,[jʌ.ki.e.nɯŋ.kɯ.ɾʌn],[jʌ.gi.e.nɯn.gɯ.ɾʌn]
도와줘 자,7,[to.wa.tʃwʌ.tʃa],[do.wa.dʒwʌ.dʒa]
여기에도 있어,7,[jʌ.ki.e.to.it̚.ʌ],[jʌ.gi.e.do.it̚.ʌ]
거인의 몸을,7,[kʌ.in.ɯi.mom.ɯl],[gʌ.in.ɯi.mom.ɯl]
여기에서 나갈,7,[jʌ.ki.e.sʌ.na.kal],[jʌ.gi.e.sʌ.na.gal]
여기에서 멀리,7,[jʌ.ki.e.sʌ.mʌl.ɾi],[jʌ.gi.e.sʌ.mʌl.ɾi]
여기에서 무슨 일이,7,[jʌ.ki.e.sʌ.mu.sɯn.il.i],[jʌ.gi.e.sʌ.mu.sɯn.il.i]
your number,7,,
여기엔 어떻게,7,[jʌ.ki.en.ʌ.t͈ʌt̚.ke],[jʌ.gi.en.ʌ.t͈ʌt̚.ke]
