Item,Frequency,Formal_IPA,Casual_IPA
This is love,12,,
내가 원했던 거야,12,[nɛ.ka.wʌn.hɛt̚.tʌŋ.kʌ.ja],[nɛ.ga.wʌn.hɛt̚.tʌn.gʌ.ja]
알 것 같구나,12,[al.kʌt̚.kat̚.ku.na],[al.gʌt̚.gat̚.ku.na]
This is love story,12,,
알 권리는,12,[al.kwʌl.li.nɯn],[al.gwʌl.li.nɯn]
알 길은,12,[al.kil.ɯn],[al.gil.ɯn]
큰 가치가,12,[kʰɯŋ.ka.tʃʰi.ka],[kʰɯn.ga.tʃʰi.ga]
당신 휴대,12,[taŋ.sin.hju.tɛ],[daŋ.sin.hju.dɛ]
알 때도,12,[al.t͈ɛ.to],[al.t͈ɛ.do]
그들에겐 다른 계획이 있었다,12,[kɯ.tɯl.e.ken.ta.ɾɯŋ.kje.hwek̚.i.it̚.ʌt̚.ta],[gɯ.dɯl.e.gen.da.ɾɯn.gje.hwek̚.i.it̚.ʌt̚.ta]
넌 성공했어,12,[nʌn.sʌŋ.koŋ.hɛt̚.ʌ],[nʌn.sʌŋ.goŋ.hɛt̚.ʌ]
알 리가 없죠,12,[al.ɾi.ka.ʌp̚.tʃjo],[al.ɾi.ga.ʌp̚.tʃjo]
걸렸을 거야,12,[kʌl.ɾjʌt̚.ɯl.kʌ.ja],[gʌl.ɾjʌt̚.ɯl.gʌ.ja]
참 고마운,12,[tʃʰam.ko.ma.un],[tʃʰam.go.ma.un]
나는 어디,12,[na.nɯn.ʌ.ti],[na.nɯn.ʌ.di]
알 수 없을 거야,12,[al.su.ʌp̚.ɯl.kʌ.ja],[al.su.ʌp̚.ɯl.gʌ.ja]
알 수 없을까요,12,[al.su.ʌp̚.ɯl.k͈a.jo],[al.su.ʌp̚.ɯl.k͈a.jo]
알 수 있거든요,12,[al.su.it̚.kʌ.tɯn.jo],[al.su.it̚.kʌ.dɯn.jo]
가장 인상적인,12,[ka.tʃaŋ.in.saŋ.tʃʌk̚.in],[ga.dʒaŋ.in.saŋ.dʒʌk̚.in]
밖의 일을,12,[pak̚.ɯi.il.ɯl],[bak̚.ɯi.il.ɯl]
당신과 마찬가지로,12,[taŋ.siŋ.kwa.ma.tʃʰaŋ.ka.tʃi.ɾo],[daŋ.siŋ.kwa.ma.tʃʰaŋ.ka.dʒi.ɾo]
것 같네요 저,12,[kʌt̚.kat̚.ne.jo.tʃʌ],[gʌt̚.gat̚.ne.jo.dʒʌ]
당신과 만날,12,[taŋ.siŋ.kwa.man.nal],[daŋ.siŋ.kwa.man.nal]
많아요 나도,12,[man.a.jo.na.to],[man.a.jo.na.do]
먼저 찾는,12,[mʌn.tʃʌ.tʃʰat̚.nɯn],[mʌn.tʃʌ.tʃʰat̚.nɯn]
다 걸고,12,[ta.kʌl.ko],[da.gʌl.ko]
당신과 상관없는,12,[taŋ.siŋ.kwa.saŋ.kwan.ʌp̚.nɯn],[daŋ.siŋ.kwa.saŋ.gwan.ʌp̚.nɯn]
큰 결심을,12,[kʰɯŋ.kjʌl.sim.ɯl],[kʰɯn.gjʌl.sim.ɯl]
were meant to,12,,
생각보다 상황이,12,[sɛŋ.kak̚.po.ta.saŋ.hwaŋ.i],[sɛŋ.gak̚.po.da.saŋ.hwaŋ.i]
알 수가 없었죠,12,[al.su.ka.ʌp̚.ʌt̚.tʃjo],[al.su.ga.ʌp̚.ʌt̚.tʃjo]
당신과 애들을,12,[taŋ.siŋ.kwa.ɛ.tɯl.ɯl],[daŋ.siŋ.kwa.ɛ.dɯl.ɯl]
