Item,Frequency,Formal_IPA,Casual_IPA
하는 거라구,15,[ha.nɯŋ.kʌ.ɾa.ku],[ha.nɯn.gʌ.ɾa.gu]
준 이유가,15,[tʃun.i.ju.ka],[dʒun.i.ju.ga]
그때처럼 널,15,[kɯ.t͈ɛ.tʃʰʌ.ɾʌm.nʌl],[gɯ.t͈ɛ.tʃʰʌ.ɾʌm.nʌl]
하는 거야 왜,15,[ha.nɯŋ.kʌ.ja.wɛ],[ha.nɯn.gʌ.ja.wɛ]
그리고 여기선,15,[kɯ.ɾi.ko.jʌ.ki.sʌn],[gɯ.ɾi.go.jʌ.gi.sʌn]
중심이 될,15,[tʃuŋ.sim.i.twel],[dʒuŋ.sim.i.dwel]
그때처럼 널 눈빛 속에,15,[kɯ.t͈ɛ.tʃʰʌ.ɾʌm.nʌl.lum.pit̚.sok̚.e],[gɯ.t͈ɛ.tʃʰʌ.ɾʌm.nʌl.lum.pit̚.sok̚.e]
그냥 장난 좀 친,15,[kɯ.njaŋ.tʃaŋ.nan.tʃon.tʃʰin],[gɯ.njaŋ.dʒaŋ.nan.dʒon.tʃʰin]
들어올 때는,15,[tɯl.ʌ.ol.t͈ɛ.nɯn],[dɯl.ʌ.ol.t͈ɛ.nɯn]
중에 유일하게,15,[tʃuŋ.e.ju.il.ha.ke],[dʒuŋ.e.ju.il.ha.ge]
중에 있어요,15,[tʃuŋ.e.it̚.ʌ.jo],[dʒuŋ.e.it̚.ʌ.jo]
정보 기관,15,[tʃʌm.po.ki.kwan],[dʒʌŋ.bo.gi.gwan]
중에 혹시,15,[tʃuŋ.e.hok̚.si],[dʒuŋ.e.hok̚.si]
다른 행성에서 온,15,[ta.ɾɯn.hɛŋ.sʌŋ.e.sʌ.on],[da.ɾɯn.hɛŋ.sʌŋ.e.sʌ.on]
무엇이 될,15,[mu.ʌt̚.i.twel],[mu.ʌt̚.i.dwel]
중요하지 않아요 중요한 건,15,[tʃuŋ.jo.ha.tʃi.an.a.jo.tʃuŋ.jo.haŋ.kʌn],[dʒuŋ.jo.ha.dʒi.an.a.jo.dʒuŋ.jo.han.gʌn]
쓸모가 없네,15,[s͈ɯl.mo.ka.ʌp̚.ne],[s͈ɯl.mo.ga.ʌp̚.ne]
결심했다 하지만 난 파트너가,15,[kjʌl.sim.hɛt̚.ta.ha.tʃi.man.nam.pʰa.tʰɯ.nʌ.ka],[gjʌl.sim.hɛt̚.ta.ha.dʒi.man.nam.pʰa.tʰɯ.nʌ.ga]
중요한 건지,15,[tʃuŋ.jo.haŋ.kʌn.tʃi],[dʒuŋ.jo.han.gʌn.tʃi]
번 시도해,15,[pʌn.si.to.hɛ],[bʌn.si.do.hɛ]
가까운 곳이야,15,[ka.k͈a.uŋ.kot̚.i.ja],[ga.k͈a.un.got̚.i.ja]
don''t hear,15,,
무슨 소식 있어,15,[mu.sɯn.so.sik̚.it̚.ʌ],[mu.sɯn.so.sik̚.it̚.ʌ]
애들은 원래,15,[ɛ.tɯl.ɯn.wʌl.lɛ],[ɛ.dɯl.ɯn.wʌl.lɛ]
결혼 같은,15,[kjʌl.hoŋ.kat̚.ɯn],[gjʌl.hon.gat̚.ɯn]
하는 게 아니었는데,15,[ha.nɯŋ.ke.a.ni.ʌt̚.nɯn.te],[ha.nɯn.ge.a.ni.ʌt̚.nɯn.te]
무죄를 증명할,15,[mu.tʃwe.ɾɯl.tʃɯŋ.mjʌŋ.hal],[mu.dʒwe.ɾɯl.dʒɯŋ.mjʌŋ.hal]
