Item,Frequency,Formal_IPA,Casual_IPA
죄송해요 정말 죄송합니다,5,[tʃwe.soŋ.hɛ.jo.tʃʌŋ.mal.tʃwe.soŋ.hap̚.ni.ta],[dʒwe.soŋ.hɛ.jo.dʒʌŋ.mal.dʒwe.soŋ.hap̚.ni.da]
못 할 겁니다 거기,5,[mot̚.hal.kʌp̚.ni.ta.kʌ.ki],[mot̚.hal.gʌp̚.ni.da.gʌ.gi]
못 할 것 같거든요,5,[mot̚.hal.kʌt̚.kat̚.kʌ.tɯn.jo],[mot̚.hal.gʌt̚.gat̚.kʌ.dɯn.jo]
나타나 우릴,5,[na.tʰa.na.u.ɾil],[na.tʰa.na.u.ɾil]
죄송해요 제가 잘못했어요,5,[tʃwe.soŋ.hɛ.jo.tʃe.ka.tʃal.mot̚.hɛt̚.ʌ.jo],[dʒwe.soŋ.hɛ.jo.dʒe.ga.dʒal.mot̚.hɛt̚.ʌ.jo]
못 할 것 같나,5,[mot̚.hal.kʌt̚.kat̚.na],[mot̚.hal.gʌt̚.gat̚.na]
죄송해요 제시 일과,5,[tʃwe.soŋ.hɛ.jo.tʃe.si.il.kwa],[dʒwe.soŋ.hɛ.jo.dʒe.si.il.kwa]
못 할 것 같다,5,[mot̚.hal.kʌt̚.kat̚.ta],[mot̚.hal.gʌt̚.gat̚.ta]
나타나 이,5,[na.tʰa.na.i],[na.tʰa.na.i]
나타나 모든,5,[na.tʰa.na.mo.tɯn],[na.tʰa.na.mo.dɯn]
나카타니 씨와 타하라,5,[na.kʰa.tʰa.ni.s͈i.wa.tʰa.ha.ɾa],[na.kʰa.tʰa.ni.s͈i.wa.tʰa.ha.ɾa]
morning sun,5,,
morning in,5,,
an apartment,5,,
죄송해요 젠장,5,[tʃwe.soŋ.hɛ.jo.tʃen.tʃaŋ],[dʒwe.soŋ.hɛ.jo.dʒen.tʃaŋ]
죄송해요 제시 일과 모든,5,[tʃwe.soŋ.hɛ.jo.tʃe.si.il.kwa.mo.tɯn],[dʒwe.soŋ.hɛ.jo.dʒe.si.il.kwa.mo.dɯn]
못 할 것 같아서요,5,[mot̚.hal.kʌt̚.kat̚.a.sʌ.jo],[mot̚.hal.gʌt̚.gat̚.a.sʌ.jo]
죄송해요 차가 너무,5,[tʃwe.soŋ.hɛ.jo.tʃʰa.ka.nʌ.mu],[dʒwe.soŋ.hɛ.jo.tʃʰa.ga.nʌ.mu]
못 할 것 같아서,5,[mot̚.hal.kʌt̚.kat̚.a.sʌ],[mot̚.hal.gʌt̚.gat̚.a.sʌ]
죄송해요 최근,5,[tʃwe.soŋ.hɛ.jo.tʃʰwe.kɯn],[dʒwe.soŋ.hɛ.jo.tʃʰwe.gɯn]
죄송해요 차에서,5,[tʃwe.soŋ.hɛ.jo.tʃʰa.e.sʌ],[dʒwe.soŋ.hɛ.jo.tʃʰa.e.sʌ]
죄송해요 형사님,5,[tʃwe.soŋ.hɛ.jo.hjʌŋ.sa.nim],[dʒwe.soŋ.hɛ.jo.hjʌŋ.sa.nim]
못 할 게 없죠,5,[mot̚.hal.ke.ʌp̚.tʃjo],[mot̚.hal.ge.ʌp̚.tʃjo]
죄수 이송,5,[tʃwe.su.i.soŋ],[dʒwe.su.i.soŋ]
죄수 두,5,[tʃwe.su.tu],[dʒwe.su.du]
죄수가 돼,5,[tʃwe.su.ka.twɛ],[dʒwe.su.ga.dwɛ]
못 할 게 없지,5,[mot̚.hal.ke.ʌp̚.tʃi],[mot̚.hal.ge.ʌp̚.tʃi]
겠어요 지금,5,[ket̚.ʌ.jo.tʃi.kɯm],[get̚.ʌ.jo.dʒi.gɯm]
겠어요 그리고,5,[ket̚.ʌ.jo.kɯ.ɾi.ko],[get̚.ʌ.jo.gɯ.ɾi.go]
죄수를 데리고,5,[tʃwe.su.ɾɯl.te.ɾi.ko],[dʒwe.su.ɾɯl.de.ɾi.go]
못 할 문제는,5,[mot̚.hal.mun.tʃe.nɯn],[mot̚.hal.mun.tʃe.nɯn]
못 할 말,5,[mot̚.hal.mal],[mot̚.hal.mal]
죄야 난,5,[tʃwe.ja.nan],[dʒwe.ja.nan]
죄악이 탐지되어 유감입니다,5,[tʃwe.ak̚.i.tʰan.tʃi.twe.ʌ.ju.kam.ip̚.ni.ta],[dʒwe.ak̚.i.tʰan.tʃi.dwe.ʌ.ju.gam.ip̚.ni.da]
