Item,Frequency,Formal_IPA,Casual_IPA
수색하고 있습니다,13,[su.sɛk̚.ha.ko.it̚.sɯp̚.ni.ta],[su.sɛk̚.ha.go.it̚.sɯp̚.ni.da]
그럼 다 된,13,[kɯ.ɾʌn.ta.twen],[gɯ.ɾʌm.da.dwen]
물으면 안,13,[mul.ɯ.mjʌn.an],[mul.ɯ.mjʌn.an]
좀 슬퍼,13,[tʃom.sɯl.pʰʌ],[dʒom.sɯl.pʰʌ]
이번에 정말,13,[i.pʌn.e.tʃʌŋ.mal],[i.bʌn.e.dʒʌŋ.mal]
이번에 집에,13,[i.pʌn.e.tʃip̚.e],[i.bʌn.e.dʒip̚.e]
러스탈 님,13,[ɾʌ.sɯ.tʰal.lim],[ɾʌ.sɯ.tʰal.lim]
수색해야 해,13,[su.sɛk̚.hɛ.ja.hɛ],[su.sɛk̚.hɛ.ja.hɛ]
해결책을 찾았어,13,[hɛ.kjʌl.tʃʰɛk̚.ɯl.tʃʰat̚.at̚.ʌ],[hɛ.gjʌl.tʃʰɛk̚.ɯl.tʃʰat̚.at̚.ʌ]
수석 보좌관,13,[su.sʌk̚.po.tʃwa.kwan],[su.sʌk̚.bo.dʒwa.gwan]
If you have,13,,
오 좋은,13,[o.tʃot̚.ɯn],[o.dʒot̚.ɯn]
이번에는 제,13,[i.pʌn.e.nɯn.tʃe],[i.bʌn.e.nɯn.dʒe]
하죠 너무,13,[ha.tʃjo.nʌ.mu],[ha.dʒjo.nʌ.mu]
이번엔 내 차례야,13,[i.pʌn.en.nɛ.tʃʰa.ɾje.ja],[i.bʌn.en.nɛ.tʃʰa.ɾje.ja]
거기 어디예요,13,[kʌ.ki.ʌ.ti.je.jo],[gʌ.gi.ʌ.di.je.jo]
이번엔 너무,13,[i.pʌn.en.nʌ.mu],[i.bʌn.en.nʌ.mu]
하잖아 그리고,13,[ha.tʃan.a.kɯ.ɾi.ko],[ha.dʒan.a.gɯ.ɾi.go]
이게 꿈이야,13,[i.ke.k͈um.i.ja],[i.ge.k͈um.i.ja]
지인 중에,13,[tʃi.in.tʃuŋ.e],[dʒi.in.dʒuŋ.e]
이번이 네,13,[i.pʌn.i.ne],[i.bʌn.i.ne]
벗어날 수 있다고,13,[pʌt̚.ʌ.nal.su.it̚.ta.ko],[bʌt̚.ʌ.nal.su.it̚.ta.go]
폭발이 일어난,13,[pʰok̚.pal.i.il.ʌ.nan],[pʰok̚.pal.i.il.ʌ.nan]
하죠 아니,13,[ha.tʃjo.a.ni],[ha.dʒjo.a.ni]
가라앉는 음악,13,[ka.ɾa.an.nɯn.ɯm.ak̚],[ga.ɾa.an.nɯn.ɯm.ak̚]
지적 능력이,13,[tʃi.tʃʌk̚.nɯŋ.ɾjʌk̚.i],[dʒi.dʒʌk̚.nɯŋ.ɾjʌk̚.i]
이봐 내 말,13,[i.pwa.nɛ.mal],[i.bwa.nɛ.mal]
떠날 생각은,13,[t͈ʌ.nal.sɛŋ.kak̚.ɯn],[t͈ʌ.nal.sɛŋ.gak̚.ɯn]
이봐 어서,13,[i.pwa.ʌ.sʌ],[i.bwa.ʌ.sʌ]
좀 식혀,13,[tʃom.sik̚.hjʌ],[dʒom.sik̚.hjʌ]
지지 않아요,13,[tʃi.tʃi.an.a.jo],[dʒi.dʒi.an.a.jo]
돕기로 한,13,[top̚.ki.ɾo.han],[dop̚.ki.ɾo.han]
이분 말이,13,[i.pun.mal.i],[i.bun.mal.i]
레딩턴과 함께,13,[ɾe.tiŋ.tʰʌŋ.kwa.ham.k͈e],[ɾe.diŋ.tʰʌŋ.kwa.ham.k͈e]
이빨에 뭐,13,[i.p͈al.e.mwʌ],[i.p͈al.e.mwʌ]
기다리고 기다리던,13,[ki.ta.ɾi.ko.ki.ta.ɾi.tʌn],[gi.da.ɾi.go.gi.da.ɾi.dʌn]
기다리고 또,13,[ki.ta.ɾi.ko.t͈o],[gi.da.ɾi.go.t͈o]
이사 간다,13,[i.sa.kan.ta],[i.sa.gan.ta]
그들은 앞으로,13,[kɯ.tɯl.ɯn.ap̚.ɯ.ɾo],[gɯ.dɯl.ɯn.ap̚.ɯ.ɾo]
이사 갔어,13,[i.sa.kat̚.ʌ],[i.sa.gat̚.ʌ]
걸 참고,13,[kʌl.tʃʰam.ko],[gʌl.tʃʰam.ko]
이사 오면,13,[i.sa.o.mjʌn],[i.sa.o.mjʌn]
이사 와,13,[i.sa.wa],[i.sa.wa]
member of,13,,
피를 보게 될,13,[pʰi.ɾɯl.po.ke.twel],[pʰi.ɾɯl.bo.ge.dwel]
했을 거야 하지만,13,[hɛt̚.ɯl.kʌ.ja.ha.tʃi.man],[hɛt̚.ɯl.gʌ.ja.ha.dʒi.man]
