Item,Frequency,Formal_IPA,Casual_IPA
저녁이나 같이,21,[tʃʌ.njʌk̚.i.na.kat̚.i],[dʒʌ.njʌk̚.i.na.gat̚.i]
안 돼요 그러지,21,[an.twɛ.jo.kɯ.ɾʌ.tʃi],[an.dwɛ.jo.gɯ.ɾʌ.dʒi]
일어났던 모든,21,[il.ʌ.nat̚.tʌn.mo.tɯn],[il.ʌ.nat̚.tʌn.mo.dɯn]
오 네,21,[o.ne],[o.ne]
이유가 궁금해,21,[i.ju.ka.kuŋ.kɯm.hɛ],[i.ju.ga.guŋ.gɯm.hɛ]
직접 다,21,[tʃik̚.tʃʌp̚.ta],[dʒik̚.tʃʌp̚.da]
내가 말했나,21,[nɛ.ka.mal.hɛt̚.na],[nɛ.ga.mal.hɛt̚.na]
하지 않았지만,21,[ha.tʃi.an.at̚.tʃi.man],[ha.dʒi.an.at̚.tʃi.man]
to avoid,21,,
이유가 있을 텐데,21,[i.ju.ka.it̚.ɯl.tʰen.te],[i.ju.ga.it̚.ɯl.tʰen.te]
뭐 어,21,[mwʌ.ʌ],[mwʌ.ʌ]
이유는 뭐야,21,[i.ju.nɯn.mwʌ.ja],[i.ju.nɯn.mwʌ.ja]
이유는 아직,21,[i.ju.nɯn.a.tʃik̚],[i.ju.nɯn.a.dʒik̚]
그래도 난 널,21,[kɯ.ɾɛ.to.nan.nʌl],[gɯ.ɾɛ.do.nan.nʌl]
이유는 없잖아,21,[i.ju.nɯn.ʌp̚.tʃan.a],[i.ju.nɯn.ʌp̚.tʃan.a]
장소에 대해서,21,[tʃaŋ.so.e.tɛ.hɛ.sʌ],[dʒaŋ.so.e.dɛ.hɛ.sʌ]
이유를 말씀해,21,[i.ju.ɾɯl.mal.s͈ɯm.hɛ],[i.ju.ɾɯl.mal.s͈ɯm.hɛ]
정말 신나,21,[tʃʌŋ.mal.sin.na],[dʒʌŋ.mal.sin.na]
that about,21,,
내 얘기 하는,21,[nɛ.jɛ.ki.ha.nɯn],[nɛ.jɛ.gi.ha.nɯn]
직접 전해,21,[tʃik̚.tʃʌp̚.tʃʌn.hɛ],[dʒik̚.tʃʌp̚.dʒʌn.hɛ]
우주 비행사 이론가들 제안,21,[u.tʃu.pi.hɛŋ.sa.i.ɾoŋ.ka.tɯl.tʃe.an],[u.dʒu.bi.hɛŋ.sa.i.ɾoŋ.ka.dɯl.dʒe.an]
뭐 읽고,21,[mwʌ.ik̚.ko],[mwʌ.ik̚.ko]
기다려도 돼요,21,[ki.ta.ɾjʌ.to.twɛ.jo],[gi.da.ɾjʌ.do.dwɛ.jo]
리 없다는,21,[ɾi.ʌp̚.ta.nɯn],[ɾi.ʌp̚.ta.nɯn]
뭐 있겠어요,21,[mwʌ.it̚.ket̚.ʌ.jo],[mwʌ.it̚.ket̚.ʌ.jo]
봤어요 뭘,21,[pwat̚.ʌ.jo.mwʌl],[bwat̚.ʌ.jo.mwʌl]
했다는 거지,21,[hɛt̚.ta.nɯŋ.kʌ.tʃi],[hɛt̚.ta.nɯn.gʌ.dʒi]
괜찮으니까 걱정,21,[kwɛn.tʃʰan.ɯ.ni.k͈a.kʌk̚.tʃʌŋ],[gwɛn.tʃʰan.ɯ.ni.k͈a.gʌk̚.tʃʌŋ]
맥주 주세요,21,[mɛk̚.tʃu.tʃu.se.jo],[mɛk̚.tʃu.dʒu.se.jo]
특별한 것이,21,[tʰɯk̚.pjʌl.haŋ.kʌt̚.i],[tʰɯk̚.pjʌl.han.gʌt̚.i]
그런 더러운,21,[kɯ.ɾʌn.tʌ.ɾʌ.un],[gɯ.ɾʌn.dʌ.ɾʌ.un]
이제 가죠,21,[i.tʃe.ka.tʃjo],[i.dʒe.ga.dʒjo]
리가 있어,21,[ɾi.ka.it̚.ʌ],[ɾi.ga.it̚.ʌ]
with somebody,21,,
아직 확실치,21,[a.tʃik̚.hwak̚.sil.tʃʰi],[a.dʒik̚.hwak̚.sil.tʃʰi]
곧 아빠가,21,[kot̚.a.p͈a.ka],[got̚.a.p͈a.ga]
스스로 알아서,21,[sɯ.sɯ.ɾo.al.a.sʌ],[sɯ.sɯ.ɾo.al.a.sʌ]
이제 끝,21,[i.tʃe.k͈ɯt̚],[i.dʒe.k͈ɯt̚]
아직 무슨,21,[a.tʃik̚.mu.sɯn],[a.dʒik̚.mu.sɯn]
사람을 사랑해요,21,[sa.ɾam.ɯl.sa.ɾaŋ.hɛ.jo],[sa.ɾam.ɯl.sa.ɾaŋ.hɛ.jo]
기운 내라고,21,[ki.un.nɛ.ɾa.ko],[gi.un.nɛ.ɾa.go]
경찰 조사를,21,[kjʌŋ.tʃʰal.tʃo.sa.ɾɯl],[gjʌŋ.tʃʰal.dʒo.sa.ɾɯl]
리암 니슨,21,[ɾi.am.ni.sɯn],[ɾi.am.ni.sɯn]
놔두는 거야,21,[nwa.tu.nɯŋ.kʌ.ja],[nwa.du.nɯn.gʌ.ja]
기록이 필요해,21,[ki.ɾok̚.i.pʰil.jo.hɛ],[gi.ɾok̚.i.pʰil.jo.hɛ]
이제 내가 죽으면,21,[i.tʃe.nɛ.ka.tʃuk̚.ɯ.mjʌn],[i.dʒe.nɛ.ga.dʒuk̚.ɯ.mjʌn]
뭐 좋아요,21,[mwʌ.tʃot̚.a.jo],[mwʌ.dʒot̚.a.jo]
어느 순간엔가,21,[ʌ.nɯ.suŋ.kan.eŋ.ka],[ʌ.nɯ.suŋ.kan.eŋ.ka]
피로 맹세한,21,[pʰi.ɾo.mɛŋ.se.han],[pʰi.ɾo.mɛŋ.se.han]
말씀하실 수,21,[mal.s͈ɯm.ha.sil.su],[mal.s͈ɯm.ha.sil.su]
아직 살아 있을,21,[a.tʃik̚.sal.a.it̚.ɯl],[a.dʒik̚.sal.a.it̚.ɯl]
로건 씨,21,[ɾo.kʌn.s͈i],[ɾo.gʌn.s͈i]
없는 우리,21,[ʌp̚.nɯn.u.ɾi],[ʌp̚.nɯn.u.ɾi]
뭐 필요한거,21,[mwʌ.pʰil.jo.haŋ.kʌ],[mwʌ.pʰil.jo.haŋ.kʌ]
지금 지금,21,[tʃi.kɯn.tʃi.kɯm],[dʒi.gɯm.dʒi.gɯm]
부기맨이 필요해,21,[pu.ki.mɛn.i.pʰil.jo.hɛ],[bu.gi.mɛn.i.pʰil.jo.hɛ]
싸게 해,21,[s͈a.ke.hɛ],[s͈a.ge.hɛ]
부기맨이 필요해 존,21,[pu.ki.mɛn.i.pʰil.jo.hɛ.tʃon],[bu.gi.mɛn.i.pʰil.jo.hɛ.dʒon]
다들 다시,21,[ta.tɯl.ta.si],[da.dɯl.da.si]
아직 안 들어왔어,21,[a.tʃik̚.an.tɯl.ʌ.wat̚.ʌ],[a.dʒik̚.an.dɯl.ʌ.wat̚.ʌ]
벗어날 수 없다,21,[pʌt̚.ʌ.nal.su.ʌp̚.ta],[bʌt̚.ʌ.nal.su.ʌp̚.ta]
마 가,21,[ma.ka],[ma.ga]
거라고 정말,21,[kʌ.ɾa.ko.tʃʌŋ.mal],[gʌ.ɾa.go.dʒʌŋ.mal]
모든 단서를,21,[mo.tɯn.tan.sʌ.ɾɯl],[mo.dɯn.dan.sʌ.ɾɯl]
파트너가 되는,21,[pʰa.tʰɯ.nʌ.ka.twe.nɯn],[pʰa.tʰɯ.nʌ.ga.dwe.nɯn]
제발 젠장,21,[tʃe.pal.tʃen.tʃaŋ],[dʒe.bal.dʒen.tʃaŋ]
나누는 걸,21,[na.nu.nɯŋ.kʌl],[na.nu.nɯn.gʌl]
여기 갇혀 있는,21,[jʌ.ki.kat̚.hjʌ.it̚.nɯn],[jʌ.gi.gat̚.hjʌ.it̚.nɯn]
이제 사람들은,21,[i.tʃe.sa.ɾan.tɯl.ɯn],[i.dʒe.sa.ɾan.tɯl.ɯn]
괜찮은 남자,21,[kwɛn.tʃʰan.ɯn.nan.tʃa],[gwɛn.tʃʰan.ɯn.nan.tʃa]
이제 살인,21,[i.tʃe.sal.in],[i.dʒe.sal.in]
좋아한 거,21,[tʃot̚.a.haŋ.kʌ],[dʒot̚.a.han.gʌ]
it goes,21,,
이제 술,21,[i.tʃe.sul],[i.dʒe.sul]
마 그러다,21,[ma.kɯ.ɾʌ.ta],[ma.gɯ.ɾʌ.da]
집에 있어서,21,[tʃip̚.e.it̚.ʌ.sʌ],[dʒip̚.e.it̚.ʌ.sʌ]
빛나고 있어,21,[pit̚.na.ko.it̚.ʌ],[bit̚.na.go.it̚.ʌ]
삼촌 집에,21,[san.tʃʰon.tʃip̚.e],[san.tʃʰon.dʒip̚.e]
그래도 되고,21,[kɯ.ɾɛ.to.twe.ko],[gɯ.ɾɛ.do.dwe.go]
하지만 그게 무슨,21,[ha.tʃi.maŋ.kɯ.ke.mu.sɯn],[ha.dʒi.man.gɯ.ge.mu.sɯn]
마 너한테,21,[ma.nʌ.han.tʰe],[ma.nʌ.han.tʰe]
마 둘,21,[ma.tul],[ma.dul]
빛의 도시,21,[pit̚.ɯi.to.si],[bit̚.ɯi.do.si]
곧 여기로 올,21,[kot̚.jʌ.ki.ɾo.ol],[got̚.jʌ.gi.ɾo.ol]
난 알고 싶지,21,[nan.al.ko.sip̚.tʃi],[nan.al.ko.sip̚.tʃi]
일용할 양식을 주시고,21,[il.joŋ.hal.jaŋ.sik̚.ɯl.tʃu.si.ko],[il.joŋ.hal.jaŋ.sik̚.ɯl.dʒu.si.go]
모든 킬러가,21,[mo.tɯŋ.kʰil.ɾʌ.ka],[mo.dɯŋ.kʰil.ɾʌ.ga]
뭐 할 수,21,[mwʌ.hal.su],[mwʌ.hal.su]
네 눈에서,21,[ne.nun.e.sʌ],[ne.nun.e.sʌ]
같네요 당신이,21,[kat̚.ne.jo.taŋ.sin.i],[gat̚.ne.jo.daŋ.sin.i]
이제 준비가,21,[i.tʃe.tʃum.pi.ka],[i.dʒe.dʒum.pi.ga]
뭐가 가장,21,[mwʌ.ka.ka.tʃaŋ],[mwʌ.ga.ga.dʒaŋ]
이제 집,21,[i.tʃe.tʃip̚],[i.dʒe.dʒip̚]
다시 만나서 반갑습니다,21,[ta.si.man.na.sʌ.paŋ.kap̚.sɯp̚.ni.ta],[da.si.man.na.sʌ.baŋ.kap̚.sɯp̚.ni.da]
나보다 더 많이,21,[na.po.ta.tʌ.man.i],[na.bo.da.dʌ.man.i]
건 보고 싶지,21,[kʌm.po.ko.sip̚.tʃi],[gʌn.bo.go.sip̚.tʃi]
진정해요 난,21,[tʃin.tʃʌŋ.hɛ.jo.nan],[dʒin.tʃʌŋ.hɛ.jo.nan]
이제는 아니야,21,[i.tʃe.nɯn.a.ni.ja],[i.dʒe.nɯn.a.ni.ja]
이제는 제가,21,[i.tʃe.nɯn.tʃe.ka],[i.dʒe.nɯn.dʒe.ga]
아직도 그래요,21,[a.tʃik̚.to.kɯ.ɾɛ.jo],[a.dʒik̚.to.gɯ.ɾɛ.jo]
이제는 아니에요,21,[i.tʃe.nɯn.a.ni.e.jo],[i.dʒe.nɯn.a.ni.e.jo]
이제부터 이,21,[i.tʃe.pu.tʰʌ.i],[i.dʒe.bu.tʰʌ.i]
하지만 그렇지 않다,21,[ha.tʃi.maŋ.kɯ.ɾʌt̚.tʃi.an.ta],[ha.dʒi.man.gɯ.ɾʌt̚.tʃi.an.ta]
거라고 확신해요,21,[kʌ.ɾa.ko.hwak̚.sin.hɛ.jo],[gʌ.ɾa.go.hwak̚.sin.hɛ.jo]
저 여자 때문에,21,[tʃʌ.jʌ.tʃa.t͈ɛ.mun.e],[dʒʌ.jʌ.dʒa.t͈ɛ.mun.e]
진지한 관계는,21,[tʃin.tʃi.haŋ.kwaŋ.kje.nɯn],[dʒin.tʃi.han.gwaŋ.kje.nɯn]
남쪽으로 간다,21,[nan.tʃ͈ok̚.ɯ.ɾo.kan.ta],[nan.tʃ͈ok̚.ɯ.ɾo.gan.ta]
이젠 둘,21,[i.tʃen.tul],[i.dʒen.dul]
빠를 거야,21,[p͈a.ɾɯl.kʌ.ja],[p͈a.ɾɯl.gʌ.ja]
죽은 사람한테,21,[tʃuk̚.ɯn.sa.ɾam.han.tʰe],[dʒuk̚.ɯn.sa.ɾam.han.tʰe]
진짜 같지,21,[tʃin.tʃ͈a.kat̚.tʃi],[dʒin.tʃ͈a.gat̚.tʃi]
내가 모든걸,21,[nɛ.ka.mo.tɯŋ.kʌl],[nɛ.ga.mo.dɯŋ.kʌl]
기분이 들어서,21,[ki.pun.i.tɯl.ʌ.sʌ],[gi.bun.i.dɯl.ʌ.sʌ]
이쪽으로 가요,21,[i.tʃ͈ok̚.ɯ.ɾo.ka.jo],[i.tʃ͈ok̚.ɯ.ɾo.ga.jo]
오빠 안,21,[o.p͈a.an],[o.p͈a.an]
할까 했는데,21,[hal.k͈a.hɛt̚.nɯn.te],[hal.k͈a.hɛt̚.nɯn.te]
계획이 뭐든,21,[kje.hwek̚.i.mwʌ.tɯn],[gje.hwek̚.i.mwʌ.dɯn]
경고 했습니다,21,[kjʌŋ.ko.hɛt̚.sɯp̚.ni.ta],[gjʌŋ.go.hɛt̚.sɯp̚.ni.da]
부탁을 좀,21,[pu.tʰak̚.ɯl.tʃom],[bu.tʰak̚.ɯl.dʒom]
강한 인상을,21,[kaŋ.han.in.saŋ.ɯl],[gaŋ.han.in.saŋ.ɯl]
겉과 속이,21,[kʌt̚.kwa.sok̚.i],[gʌt̚.kwa.sok̚.i]
하죠 한,21,[ha.tʃjo.han],[ha.dʒjo.han]
갈 것도,21,[kal.kʌt̚.to],[gal.gʌt̚.to]
부모님은 어디 계셔,21,[pu.mo.nim.ɯn.ʌ.ti.kje.sjʌ],[bu.mo.nim.ɯn.ʌ.di.gje.sjʌ]
싸우고 있지,21,[s͈a.u.ko.it̚.tʃi],[s͈a.u.go.it̚.tʃi]
기분이 어떠신가요,21,[ki.pun.i.ʌ.t͈ʌ.siŋ.ka.jo],[gi.bun.i.ʌ.t͈ʌ.siŋ.ka.jo]
진짜 맛있겠다,21,[tʃin.tʃ͈a.mat̚.it̚.ket̚.ta],[dʒin.tʃ͈a.mat̚.it̚.ket̚.ta]
이해가 안 가는데,21,[i.hɛ.ka.aŋ.ka.nɯn.te],[i.hɛ.ga.an.ga.nɯn.te]
이해가 안 가는 게,21,[i.hɛ.ka.aŋ.ka.nɯŋ.ke],[i.hɛ.ga.an.ga.nɯn.ge]
내가 뭘요,21,[nɛ.ka.mwʌl.jo],[nɛ.ga.mwʌl.jo]
저 여자가 왜,21,[tʃʌ.jʌ.tʃa.ka.wɛ],[dʒʌ.jʌ.dʒa.ga.wɛ]
변하는 거,21,[pjʌn.ha.nɯŋ.kʌ],[bjʌn.ha.nɯn.gʌ]
나눠 먹을,21,[na.nwʌ.mʌk̚.ɯl],[na.nwʌ.mʌk̚.ɯl]
어디 갈 데,21,[ʌ.ti.kal.te],[ʌ.di.gal.de]
뭐가 어떻게 된 건지,21,[mwʌ.ka.ʌ.t͈ʌt̚.ke.tweŋ.kʌn.tʃi],[mwʌ.ga.ʌ.t͈ʌt̚.ke.dwen.gʌn.tʃi]
너한테 온 거야,21,[nʌ.han.tʰe.oŋ.kʌ.ja],[nʌ.han.tʰe.on.gʌ.ja]
기분이 참,21,[ki.pun.i.tʃʰam],[gi.bun.i.tʃʰam]
것 같아서 그,21,[kʌt̚.kat̚.a.sʌ.kɯ],[gʌt̚.gat̚.a.sʌ.gɯ]
마지막 기회일지도,21,[ma.tʃi.mak̚.ki.hwe.il.tʃi.to],[ma.dʒi.mak̚.gi.hwe.il.tʃi.do]
어디서 구하지,21,[ʌ.ti.sʌ.ku.ha.tʃi],[ʌ.di.sʌ.gu.ha.dʒi]
이해할 것이다,21,[i.hɛ.hal.kʌt̚.i.ta],[i.hɛ.hal.gʌt̚.i.da]
뭐가 옳은지,21,[mwʌ.ka.ol.ɯn.tʃi],[mwʌ.ga.ol.ɯn.tʃi]
저 좀 살려,21,[tʃʌ.tʃom.sal.ɾjʌ],[dʒʌ.dʒom.sal.ɾjʌ]
나는 가야 해,21,[na.nɯŋ.ka.ja.hɛ],[na.nɯn.ga.ja.hɛ]
곧 우리가,21,[kot̚.u.ɾi.ka],[got̚.u.ɾi.ga]
운동 열심히,21,[un.toŋ.jʌl.sim.hi],[un.toŋ.jʌl.sim.hi]
존재가 될 수,21,[tʃon.tʃɛ.ka.twel.su],[dʒon.tʃɛ.ga.dwel.su]
나는 가족을,21,[na.nɯŋ.ka.tʃok̚.ɯl],[na.nɯn.ga.dʒok̚.ɯl]
세금 내는,21,[se.kɯm.nɛ.nɯn],[se.gɯm.nɛ.nɯn]
이후로 모든,21,[i.hu.ɾo.mo.tɯn],[i.hu.ɾo.mo.dɯn]
놔두지 않을거야,21,[nwa.tu.tʃi.an.ɯl.kʌ.ja],[nwa.du.dʒi.an.ɯl.kʌ.ja]
내리는 소리,21,[nɛ.ɾi.nɯn.so.ɾi],[nɛ.ɾi.nɯn.so.ɾi]
어디 보자 이,21,[ʌ.ti.po.tʃa.i],[ʌ.di.bo.dʒa.i]
바보 취급하지,21,[pa.po.tʃʰwi.kɯp̚.ha.tʃi],[ba.bo.tʃʰwi.gɯp̚.ha.dʒi]
운동을 할,21,[un.toŋ.ɯl.hal],[un.toŋ.ɯl.hal]
것을 얻기,21,[kʌt̚.ɯl.ʌt̚.ki],[gʌt̚.ɯl.ʌt̚.ki]
남자 은퇴엔,21,[nan.tʃa.ɯn.tʰwe.en],[nan.tʃa.ɯn.tʰwe.en]
그러다 네가,21,[kɯ.ɾʌ.ta.ne.ka],[gɯ.ɾʌ.da.ne.ga]
일은 별로,21,[il.ɯm.pjʌl.ɾo],[il.ɯn.bjʌl.ɾo]
인간을 찾아내죠 어머니를 죽인,21,[iŋ.kan.ɯl.tʃʰat̚.a.nɛ.tʃjo.ʌ.mʌ.ni.ɾɯl.tʃuk̚.in],[iŋ.kan.ɯl.tʃʰat̚.a.nɛ.dʒjo.ʌ.mʌ.ni.ɾɯl.dʒuk̚.in]
인간을 찾아내죠 어머니를,21,[iŋ.kan.ɯl.tʃʰat̚.a.nɛ.tʃjo.ʌ.mʌ.ni.ɾɯl],[iŋ.kan.ɯl.tʃʰat̚.a.nɛ.dʒjo.ʌ.mʌ.ni.ɾɯl]
뻗을 수,21,[p͈ʌt̚.ɯl.su],[p͈ʌt̚.ɯl.su]
이번이 처음입니다,21,[i.pʌn.i.tʃʰʌ.ɯm.ip̚.ni.ta],[i.bʌn.i.tʃʰʌ.ɯm.ip̚.ni.da]
저거 내가,21,[tʃʌ.kʌ.nɛ.ka],[dʒʌ.gʌ.nɛ.ga]
인권 변호사,21,[iŋ.kwʌm.pjʌn.ho.sa],[iŋ.kwʌn.bjʌn.ho.sa]
