Item,Frequency,Formal_IPA,Casual_IPA
나타난 거지,30,[na.tʰa.naŋ.kʌ.tʃi],[na.tʰa.nan.gʌ.dʒi]
깨달은 거야,30,[k͈ɛ.tal.ɯŋ.kʌ.ja],[k͈ɛ.dal.ɯn.gʌ.ja]
problem with,30,,
내가 이겼어요,30,[nɛ.ka.i.kjʌt̚.ʌ.jo],[nɛ.ga.i.gjʌt̚.ʌ.jo]
나서 우리,30,[na.sʌ.u.ɾi],[na.sʌ.u.ɾi]
잘 할 수 있어,30,[tʃal.hal.su.it̚.ʌ],[dʒal.hal.su.it̚.ʌ]
새끼 고양이,30,[sɛ.k͈i.ko.jaŋ.i],[sɛ.k͈i.go.jaŋ.i]
추적 불가능한,30,[tʃʰu.tʃʌk̚.pul.ka.nɯŋ.han],[tʃʰu.dʒʌk̚.bul.ka.nɯŋ.han]
사 왔지,30,[sa.wat̚.tʃi],[sa.wat̚.tʃi]
것 좀 사,30,[kʌt̚.tʃom.sa],[gʌt̚.dʒom.sa]
간다고 했는데,30,[kan.ta.ko.hɛt̚.nɯn.te],[gan.ta.go.hɛt̚.nɯn.te]
거 아니겠습니까,30,[kʌ.a.ni.ket̚.sɯp̚.ni.k͈a],[gʌ.a.ni.get̚.sɯp̚.ni.k͈a]
수 있어 너,30,[su.it̚.ʌ.nʌ],[su.it̚.ʌ.nʌ]
않을 겁니다 하지만,30,[an.ɯl.kʌp̚.ni.ta.ha.tʃi.man],[an.ɯl.gʌp̚.ni.da.ha.dʒi.man]
어떤 인간이,30,[ʌ.t͈ʌn.iŋ.kan.i],[ʌ.t͈ʌn.iŋ.kan.i]
함께 춤을,30,[ham.k͈e.tʃʰum.ɯl],[ham.k͈e.tʃʰum.ɯl]
했어 그녀는,30,[hɛt̚.ʌ.kɯ.njʌ.nɯn],[hɛt̚.ʌ.gɯ.njʌ.nɯn]
더 드릴,30,[tʌ.tɯ.ɾil],[dʌ.dɯ.ɾil]
안 하기,30,[an.ha.ki],[an.ha.gi]
난 기억,30,[naŋ.ki.ʌk̚],[nan.gi.ʌk̚]
한 마리의,30,[han.ma.ɾi.ɯi],[han.ma.ɾi.ɯi]
같은 팀,30,[kat̚.ɯn.tʰim],[gat̚.ɯn.tʰim]
이건 농담이,30,[i.kʌn.noŋ.tam.i],[i.gʌn.noŋ.dam.i]
적은 없고,30,[tʃʌk̚.ɯn.ʌp̚.ko],[dʒʌk̚.ɯn.ʌp̚.ko]
말은 어떻게,30,[mal.ɯn.ʌ.t͈ʌt̚.ke],[mal.ɯn.ʌ.t͈ʌt̚.ke]
넌 누구보다,30,[nʌn.nu.ku.po.ta],[nʌn.nu.gu.bo.da]
내가 안전하게,30,[nɛ.ka.an.tʃʌn.ha.ke],[nɛ.ga.an.tʃʌn.ha.ge]
테니 어서,30,[tʰe.ni.ʌ.sʌ],[tʰe.ni.ʌ.sʌ]
똥 싼,30,[t͈oŋ.s͈an],[t͈oŋ.s͈an]
안 돼 알았지,30,[an.twɛ.al.at̚.tʃi],[an.dwɛ.al.at̚.tʃi]
더는 말,30,[tʌ.nɯn.mal],[dʌ.nɯn.mal]
찾고 있네,30,[tʃʰat̚.ko.it̚.ne],[tʃʰat̚.ko.it̚.ne]
위해 모두,30,[wi.hɛ.mo.tu],[wi.hɛ.mo.du]
홀트 앤 캐치 파이어,30,[hol.tʰɯ.ɛŋ.kʰɛ.tʃʰi.pʰa.i.ʌ],[hol.tʰɯ.ɛŋ.kʰɛ.tʃʰi.pʰa.i.ʌ]
건 거야,30,[kʌŋ.kʌ.ja],[gʌn.gʌ.ja]
보러 와요,30,[po.ɾʌ.wa.jo],[bo.ɾʌ.wa.jo]
그가 언제,30,[kɯ.ka.ʌn.tʃe],[gɯ.ga.ʌn.tʃe]
말을 이해,30,[mal.ɯl.i.hɛ],[mal.ɯl.i.hɛ]
새벽 두,30,[sɛ.pjʌk̚.tu],[sɛ.bjʌk̚.du]
더는 그런,30,[tʌ.nɯŋ.kɯ.ɾʌn],[dʌ.nɯn.gɯ.ɾʌn]
이유를 알고 싶어,30,[i.ju.ɾɯl.al.ko.sip̚.ʌ],[i.ju.ɾɯl.al.ko.sip̚.ʌ]
난 아직 내,30,[nan.a.tʃik̚.nɛ],[nan.a.dʒik̚.nɛ]
거긴 어떻게,30,[kʌ.kin.ʌ.t͈ʌt̚.ke],[gʌ.gin.ʌ.t͈ʌt̚.ke]
안 하다니,30,[an.ha.ta.ni],[an.ha.da.ni]
내가 가기,30,[nɛ.ka.ka.ki],[nɛ.ga.ga.gi]
있으면 네,30,[it̚.ɯ.mjʌn.ne],[it̚.ɯ.mjʌn.ne]
없다는 듯이,30,[ʌp̚.ta.nɯn.tɯt̚.i],[ʌp̚.ta.nɯn.dɯt̚.i]
뜻은 아니었어,30,[t͈ɯt̚.ɯn.a.ni.ʌt̚.ʌ],[t͈ɯt̚.ɯn.a.ni.ʌt̚.ʌ]
이걸로 해,30,[i.kʌl.ɾo.hɛ],[i.gʌl.ɾo.hɛ]
그만 질러,30,[kɯ.man.tʃil.ɾʌ],[gɯ.man.dʒil.ɾʌ]
저길 봐요,30,[tʃʌ.kil.pwa.jo],[dʒʌ.gil.bwa.jo]
