Item,Frequency,Formal_IPA,Casual_IPA
뭐 지금도,6,[mwʌ.tʃi.kɯn.to],[mwʌ.dʒi.gɯn.to]
뭐 짚이는,6,[mwʌ.tʃip̚.i.nɯn],[mwʌ.dʒip̚.i.nɯn]
진실을 말할 준비가,6,[tʃin.sil.ɯl.mal.hal.tʃum.pi.ka],[dʒin.sil.ɯl.mal.hal.dʒum.pi.ga]
뭐 차,6,[mwʌ.tʃʰa],[mwʌ.tʃʰa]
진실을 말해 줄,6,[tʃin.sil.ɯl.mal.hɛ.tʃul],[dʒin.sil.ɯl.mal.hɛ.dʒul]
진실을 말해 주세요,6,[tʃin.sil.ɯl.mal.hɛ.tʃu.se.jo],[dʒin.sil.ɯl.mal.hɛ.dʒu.se.jo]
And my love,6,,
난 아직 당신,6,[nan.a.tʃik̚.taŋ.sin],[nan.a.dʒik̚.daŋ.sin]
난 아직 더,6,[nan.a.tʃik̚.tʌ],[nan.a.dʒik̚.dʌ]
진실을 말해주면,6,[tʃin.sil.ɯl.mal.hɛ.tʃu.mjʌn],[dʒin.sil.ɯl.mal.hɛ.dʒu.mjʌn]
진실을 말했습니다,6,[tʃin.sil.ɯl.mal.hɛt̚.sɯp̚.ni.ta],[dʒin.sil.ɯl.mal.hɛt̚.sɯp̚.ni.da]
뭐 찾으셨어요,6,[mwʌ.tʃʰat̚.ɯ.sjʌt̚.ʌ.jo],[mwʌ.tʃʰat̚.ɯ.sjʌt̚.ʌ.jo]
진실을 모두,6,[tʃin.sil.ɯl.mo.tu],[dʒin.sil.ɯl.mo.du]
진실을 말했을 뿐이야,6,[tʃin.sil.ɯl.mal.hɛt̚.ɯl.p͈un.i.ja],[dʒin.sil.ɯl.mal.hɛt̚.ɯl.p͈un.i.ja]
진실을 믿지,6,[tʃin.sil.ɯl.mit̚.tʃi],[dʒin.sil.ɯl.mit̚.tʃi]
뭐 찾으시는 거,6,[mwʌ.tʃʰat̚.ɯ.si.nɯŋ.kʌ],[mwʌ.tʃʰat̚.ɯ.si.nɯn.gʌ]
가치가 있는 건지,6,[ka.tʃʰi.ka.it̚.nɯŋ.kʌn.tʃi],[ga.tʃʰi.ga.it̚.nɯn.gʌn.tʃi]
뭐 처음부터,6,[mwʌ.tʃʰʌ.ɯm.pu.tʰʌ],[mwʌ.tʃʰʌ.ɯm.pu.tʰʌ]
진실을 보게,6,[tʃin.sil.ɯl.po.ke],[dʒin.sil.ɯl.bo.ge]
진실을 밝힐 겁니다,6,[tʃin.sil.ɯl.pak̚.hil.kʌp̚.ni.ta],[dʒin.sil.ɯl.bak̚.hil.gʌp̚.ni.da]
진실을 아는 건,6,[tʃin.sil.ɯl.a.nɯŋ.kʌn],[dʒin.sil.ɯl.a.nɯn.gʌn]
가치가 있는 유일한,6,[ka.tʃʰi.ka.it̚.nɯn.ju.il.han],[ga.tʃʰi.ga.it̚.nɯn.ju.il.han]
진실을 알게 되자,6,[tʃin.sil.ɯl.al.ke.twe.tʃa],[dʒin.sil.ɯl.al.ke.dwe.dʒa]
진실을 알고 있습니다,6,[tʃin.sil.ɯl.al.ko.it̚.sɯp̚.ni.ta],[dʒin.sil.ɯl.al.ko.it̚.sɯp̚.ni.da]
진실을 알기를,6,[tʃin.sil.ɯl.al.ki.ɾɯl],[dʒin.sil.ɯl.al.ki.ɾɯl]
진실을 알기 위해,6,[tʃin.sil.ɯl.al.ki.wi.hɛ],[dʒin.sil.ɯl.al.ki.wi.hɛ]
뭐 필요한 게 있으면,6,[mwʌ.pʰil.jo.haŋ.ke.it̚.ɯ.mjʌn],[mwʌ.pʰil.jo.han.ge.it̚.ɯ.mjʌn]
진실을 알리기 위해,6,[tʃin.sil.ɯl.al.ɾi.ki.wi.hɛ],[dʒin.sil.ɯl.al.ɾi.gi.wi.hɛ]
진실을 알리는,6,[tʃin.sil.ɯl.al.ɾi.nɯn],[dʒin.sil.ɯl.al.ɾi.nɯn]
뭐 필요한 사람,6,[mwʌ.pʰil.jo.han.sa.ɾam],[mwʌ.pʰil.jo.han.sa.ɾam]
난 아직도 당신이,6,[nan.a.tʃik̚.to.taŋ.sin.i],[nan.a.dʒik̚.to.daŋ.sin.i]
뭐 필요한거 있어,6,[mwʌ.pʰil.jo.haŋ.kʌ.it̚.ʌ],[mwʌ.pʰil.jo.haŋ.kʌ.it̚.ʌ]
진실을 알아야겠어,6,[tʃin.sil.ɯl.al.a.ja.ket̚.ʌ],[dʒin.sil.ɯl.al.a.ja.get̚.ʌ]
진실을 알아야 할,6,[tʃin.sil.ɯl.al.a.ja.hal],[dʒin.sil.ɯl.al.a.ja.hal]
진실을 알아야겠어요,6,[tʃin.sil.ɯl.al.a.ja.ket̚.ʌ.jo],[dʒin.sil.ɯl.al.a.ja.get̚.ʌ.jo]
진실을 알아야지,6,[tʃin.sil.ɯl.al.a.ja.tʃi],[dʒin.sil.ɯl.al.a.ja.dʒi]
진실을 알아야죠,6,[tʃin.sil.ɯl.al.a.ja.tʃjo],[dʒin.sil.ɯl.al.a.ja.dʒjo]
