Item,Frequency,Formal_IPA,Casual_IPA
잘 지내고 있어요,83,[tʃal.tʃi.nɛ.ko.it̚.ʌ.jo],[dʒal.dʒi.nɛ.go.it̚.ʌ.jo]
주고 싶은데,83,[tʃu.ko.sip̚.ɯn.te],[dʒu.go.sip̚.ɯn.te]
그럼 모두,83,[kɯ.ɾʌm.mo.tu],[gɯ.ɾʌm.mo.du]
좋은 일이지,83,[tʃot̚.ɯn.il.i.tʃi],[dʒot̚.ɯn.il.i.dʒi]
내려다보고 싶어,83,[nɛ.ɾjʌ.ta.po.ko.sip̚.ʌ],[nɛ.ɾjʌ.da.bo.go.sip̚.ʌ]
수 없는 거,83,[su.ʌp̚.nɯŋ.kʌ],[su.ʌp̚.nɯn.gʌ]
해 그걸,83,[hɛ.kɯ.kʌl],[hɛ.gɯ.gʌl]
방아쇠를 당기면,83,[paŋ.a.swe.ɾɯl.taŋ.ki.mjʌn],[baŋ.a.swe.ɾɯl.daŋ.gi.mjʌn]
더 복잡한,83,[tʌ.pok̚.tʃap̚.han],[dʌ.bok̚.tʃap̚.han]
년 후의,83,[njʌn.hu.ɯi],[njʌn.hu.ɯi]
않는 것은,83,[an.nɯŋ.kʌt̚.ɯn],[an.nɯn.gʌt̚.ɯn]
끝난 일이야,83,[k͈ɯt̚.nan.il.i.ja],[k͈ɯt̚.nan.il.i.ja]
멈출 거야,83,[mʌn.tʃʰul.kʌ.ja],[mʌn.tʃʰul.gʌ.ja]
더 있다가,83,[tʌ.it̚.ta.ka],[dʌ.it̚.ta.ga]
見下ろしていたい 내려다보고,83,[nɛ.ɾjʌ.ta.po.ko],[nɛ.ɾjʌ.da.bo.go]
방해하고 싶지,83,[paŋ.hɛ.ha.ko.sip̚.tʃi],[baŋ.hɛ.ha.go.sip̚.tʃi]
그래도 너무,83,[kɯ.ɾɛ.to.nʌ.mu],[gɯ.ɾɛ.do.nʌ.mu]
불러도 돼요,83,[pul.ɾʌ.to.twɛ.jo],[bul.ɾʌ.do.dwɛ.jo]
온갖 종류의,83,[oŋ.kat̚.tʃoŋ.ɾju.ɯi],[oŋ.kat̚.dʒoŋ.ɾju.ɯi]
짐 좀,83,[tʃin.tʃom],[dʒim.dʒom]
거 알아 내가,83,[kʌ.al.a.nɛ.ka],[gʌ.al.a.nɛ.ga]
믿음이 안,83,[mit̚.ɯm.i.an],[mit̚.ɯm.i.an]
보지 그래,83,[po.tʃi.kɯ.ɾɛ],[bo.dʒi.gɯ.ɾɛ]
일을 해낼,83,[il.ɯl.hɛ.nɛl],[il.ɯl.hɛ.nɛl]
살 거,83,[sal.kʌ],[sal.gʌ]
이상 이,83,[i.saŋ.i],[i.saŋ.i]
하나 줘,83,[ha.na.tʃwʌ],[ha.na.dʒwʌ]
끝나지 않아,83,[k͈ɯt̚.na.tʃi.an.a],[k͈ɯt̚.na.dʒi.an.a]
주실 거야,83,[tʃu.sil.kʌ.ja],[dʒu.sil.gʌ.ja]
그냥 친구야,83,[kɯ.njaŋ.tʃʰiŋ.ku.ja],[gɯ.njaŋ.tʃʰiŋ.ku.ja]
넌 도움이,83,[nʌn.to.um.i],[nʌn.do.um.i]
그 다음에는,83,[kɯ.ta.ɯm.e.nɯn],[gɯ.da.ɯm.e.nɯn]
그러게 내가,83,[kɯ.ɾʌ.ke.nɛ.ka],[gɯ.ɾʌ.ge.nɛ.ga]
가만히 있으면,83,[ka.man.hi.it̚.ɯ.mjʌn],[ga.man.hi.it̚.ɯ.mjʌn]
거라고 했잖아요,83,[kʌ.ɾa.ko.hɛt̚.tʃan.a.jo],[gʌ.ɾa.go.hɛt̚.tʃan.a.jo]
뭔가 할 수,83,[mwʌŋ.ka.hal.su],[mwʌŋ.ka.hal.su]
걸 보면서,83,[kʌl.po.mjʌn.sʌ],[gʌl.bo.mjʌn.sʌ]
난 원하지,83,[nan.wʌn.ha.tʃi],[nan.wʌn.ha.dʒi]
남의 일에,83,[nam.ɯi.il.e],[nam.ɯi.il.e]
찾지 못했습니다,83,[tʃʰat̚.tʃi.mot̚.hɛt̚.sɯp̚.ni.ta],[tʃʰat̚.tʃi.mot̚.hɛt̚.sɯp̚.ni.da]
맙소사 정말,83,[map̚.so.sa.tʃʌŋ.mal],[map̚.so.sa.dʒʌŋ.mal]
날 쐈어,83,[nal.s͈wat̚.ʌ],[nal.s͈wat̚.ʌ]
너도 좀,83,[nʌ.to.tʃom],[nʌ.do.dʒom]
직접 본,83,[tʃik̚.tʃʌp̚.pon],[dʒik̚.tʃʌp̚.bon]
잘 했다,83,[tʃal.hɛt̚.ta],[dʒal.hɛt̚.ta]
실수 안,83,[sil.su.an],[sil.su.an]
안 될 겁니다,83,[an.twel.kʌp̚.ni.ta],[an.dwel.gʌp̚.ni.da]
그는 많은,83,[kɯ.nɯn.man.ɯn],[gɯ.nɯn.man.ɯn]
All I,83,,
밤 우리,83,[pam.u.ɾi],[bam.u.ɾi]
말해야 돼,83,[mal.hɛ.ja.twɛ],[mal.hɛ.ja.dwɛ]
잠깐 실례,83,[tʃam.k͈an.sil.ɾje],[dʒam.k͈an.sil.ɾje]
우리는 왜,83,[u.ɾi.nɯn.wɛ],[u.ɾi.nɯn.wɛ]
그에게 무슨 일이,83,[kɯ.e.ke.mu.sɯn.il.i],[gɯ.e.ge.mu.sɯn.il.i]
괜찮아요 네,83,[kwɛn.tʃʰan.a.jo.ne],[gwɛn.tʃʰan.a.jo.ne]
거긴 안,83,[kʌ.kin.an],[gʌ.gin.an]
한 명이에요,83,[han.mjʌŋ.i.e.jo],[han.mjʌŋ.i.e.jo]
평생 한,83,[pʰjʌŋ.sɛŋ.han],[pʰjʌŋ.sɛŋ.han]
왜 여기 있는 거야,83,[wɛ.jʌ.ki.it̚.nɯŋ.kʌ.ja],[wɛ.jʌ.gi.it̚.nɯn.gʌ.ja]
왜 안 되지,83,[wɛ.an.twe.tʃi],[wɛ.an.dwe.dʒi]
이 밤에,83,[i.pam.e],[i.bam.e]
대 남자로,83,[tɛ.nan.tʃa.ɾo],[dɛ.nan.tʃa.ɾo]
거예요 맞아요,83,[kʌ.je.jo.mat̚.a.jo],[gʌ.je.jo.mat̚.a.jo]
