Item,Frequency,Formal_IPA,Casual_IPA
중요할 수,9,[tʃuŋ.jo.hal.su],[dʒuŋ.jo.hal.su]
중요해 그,9,[tʃuŋ.jo.hɛ.kɯ],[dʒuŋ.jo.hɛ.gɯ]
중요해 그래서,9,[tʃuŋ.jo.hɛ.kɯ.ɾɛ.sʌ],[dʒuŋ.jo.hɛ.gɯ.ɾɛ.sʌ]
하는 곳은,9,[ha.nɯŋ.kot̚.ɯn],[ha.nɯn.got̚.ɯn]
위치 사수해,9,[wi.tʃʰi.sa.su.hɛ],[wi.tʃʰi.sa.su.hɛ]
봐요 저런,9,[pwa.jo.tʃʌ.ɾʌn],[bwa.jo.dʒʌ.ɾʌn]
행운은 필요,9,[hɛŋ.un.ɯm.pʰil.jo],[hɛŋ.un.ɯm.pʰil.jo]
행운을 비는,9,[hɛŋ.un.ɯl.pi.nɯn],[hɛŋ.un.ɯl.bi.nɯn]
중의 하나죠,9,[tʃuŋ.ɯi.ha.na.tʃjo],[dʒuŋ.ɯi.ha.na.dʒjo]
내가 보기엔 그게,9,[nɛ.ka.po.ki.eŋ.kɯ.ke],[nɛ.ga.bo.gi.en.gɯ.ge]
내 상사한테,9,[nɛ.saŋ.sa.han.tʰe],[nɛ.saŋ.sa.han.tʰe]
난 너 같지,9,[nan.nʌ.kat̚.tʃi],[nan.nʌ.gat̚.tʃi]
중이던 기자 제이미 캠벨이,9,[tʃuŋ.i.tʌŋ.ki.tʃa.tʃe.i.mi.kʰɛm.pel.i],[dʒuŋ.i.dʌn.gi.dʒa.dʒe.i.mi.kʰɛm.pel.i]
중이라고 했어요,9,[tʃuŋ.i.ɾa.ko.hɛt̚.ʌ.jo],[dʒuŋ.i.ɾa.go.hɛt̚.ʌ.jo]
No I,9,,
난 너 안 믿어,9,[nan.nʌ.an.mit̚.ʌ],[nan.nʌ.an.mit̚.ʌ]
결혼 서약에,9,[kjʌl.hon.sʌ.jak̚.e],[gjʌl.hon.sʌ.jak̚.e]
중이야 너도,9,[tʃuŋ.i.ja.nʌ.to],[dʒuŋ.i.ja.nʌ.do]
and cut,9,,
난 너나,9,[nan.nʌ.na],[nan.nʌ.na]
묵비권 행사할,9,[muk̚.pi.kwʌn.hɛŋ.sa.hal],[muk̚.pi.gwʌn.hɛŋ.sa.hal]
중이야 뭘,9,[tʃuŋ.i.ja.mwʌl],[dʒuŋ.i.ja.mwʌl]
중이야 새,9,[tʃuŋ.i.ja.sɛ],[dʒuŋ.i.ja.sɛ]
중이야 아,9,[tʃuŋ.i.ja.a],[dʒuŋ.i.ja.a]
난 너랑 같이 있을,9,[nan.nʌ.ɾaŋ.kat̚.i.it̚.ɯl],[nan.nʌ.ɾaŋ.gat̚.i.it̚.ɯl]
중이야 알아,9,[tʃuŋ.i.ja.al.a],[dʒuŋ.i.ja.al.a]
묵비권을 행사할 수 있습니다,9,[muk̚.pi.kwʌn.ɯl.hɛŋ.sa.hal.su.it̚.sɯp̚.ni.ta],[muk̚.pi.gwʌn.ɯl.hɛŋ.sa.hal.su.it̚.sɯp̚.ni.da]
들어왔나 봐,9,[tɯl.ʌ.wat̚.na.pwa],[dɯl.ʌ.wat̚.na.bwa]
난 너를 모른다,9,[nan.nʌ.ɾɯl.mo.ɾɯn.ta],[nan.nʌ.ɾɯl.mo.ɾɯn.ta]
중이었는데 그,9,[tʃuŋ.i.ʌt̚.nɯn.te.kɯ],[dʒuŋ.i.ʌt̚.nɯn.te.gɯ]
씨 나와,9,[s͈i.na.wa],[s͈i.na.wa]
중이에요 그게,9,[tʃuŋ.i.e.jo.kɯ.ke],[dʒuŋ.i.e.jo.gɯ.ge]
묶어 두는,9,[muk̚.ʌ.tu.nɯn],[muk̚.ʌ.du.nɯn]
묶어 둘,9,[muk̚.ʌ.tul],[muk̚.ʌ.dul]
중이에요 당신,9,[tʃuŋ.i.e.jo.taŋ.sin],[dʒuŋ.i.e.jo.daŋ.sin]
묶어야 해,9,[muk̚.ʌ.ja.hɛ],[muk̚.ʌ.ja.hɛ]
중이에요 이제,9,[tʃuŋ.i.e.jo.i.tʃe],[dʒuŋ.i.e.jo.i.dʒe]
중이죠 그럼,9,[tʃuŋ.i.tʃjo.kɯ.ɾʌm],[dʒuŋ.i.dʒjo.gɯ.ɾʌm]
my village,9,,
중이지 그,9,[tʃuŋ.i.tʃi.kɯ],[dʒuŋ.i.dʒi.gɯ]
난 관여,9,[naŋ.kwan.jʌ],[nan.gwan.jʌ]
중인 거예요,9,[tʃuŋ.iŋ.kʌ.je.jo],[dʒuŋ.in.gʌ.je.jo]
중인 건 알지만,9,[tʃuŋ.iŋ.kʌn.al.tʃi.man],[dʒuŋ.in.gʌn.al.tʃi.man]
묶은 거,9,[muk̚.ɯŋ.kʌ],[muk̚.ɯn.gʌ]
가지고 있지도,9,[ka.tʃi.ko.it̚.tʃi.to],[ga.dʒi.go.it̚.tʃi.do]
위치를 알리는,9,[wi.tʃʰi.ɾɯl.al.ɾi.nɯn],[wi.tʃʰi.ɾɯl.al.ɾi.nɯn]
그것을 입고,9,[kɯ.kʌt̚.ɯl.ip̚.ko],[gɯ.gʌt̚.ɯl.ip̚.ko]
묶인 흔적이,9,[muk̚.in.hɯn.tʃʌk̚.i],[muk̚.in.hɯn.tʃʌk̚.i]
그리고 우리가 가진,9,[kɯ.ɾi.ko.u.ɾi.ka.ka.tʃin],[gɯ.ɾi.go.u.ɾi.ga.ga.dʒin]
문 거야,9,[muŋ.kʌ.ja],[mun.gʌ.ja]
하는 멍청한,9,[ha.nɯn.mʌŋ.tʃʰʌŋ.han],[ha.nɯn.mʌŋ.tʃʰʌŋ.han]
중인데 내가,9,[tʃuŋ.in.te.nɛ.ka],[dʒuŋ.in.te.nɛ.ga]
문 것,9,[muŋ.kʌt̚],[mun.gʌt̚]
난 괜찮아 고마워,9,[naŋ.kwɛn.tʃʰan.a.ko.ma.wʌ],[nan.gwɛn.tʃʰan.a.go.ma.wʌ]
난 너와는,9,[nan.nʌ.wa.nɯn],[nan.nʌ.wa.nɯn]
난 너한테 그걸,9,[nan.nʌ.han.tʰe.kɯ.kʌl],[nan.nʌ.han.tʰe.gɯ.gʌl]
중입니다 어떻게,9,[tʃuŋ.ip̚.ni.ta.ʌ.t͈ʌt̚.ke],[dʒuŋ.ip̚.ni.da.ʌ.t͈ʌt̚.ke]
문 닫아라,9,[mun.tat̚.a.ɾa],[mun.dat̚.a.ɾa]
중입니다 전,9,[tʃuŋ.ip̚.ni.ta.tʃʌn],[dʒuŋ.ip̚.ni.da.dʒʌn]
위치를 찾았습니다,9,[wi.tʃʰi.ɾɯl.tʃʰat̚.at̚.sɯp̚.ni.ta],[wi.tʃʰi.ɾɯl.tʃʰat̚.at̚.sɯp̚.ni.da]
중입니다 현재,9,[tʃuŋ.ip̚.ni.ta.hjʌn.tʃɛ],[dʒuŋ.ip̚.ni.da.hjʌn.tʃɛ]
중태 오빠,9,[tʃuŋ.tʰɛ.o.p͈a],[dʒuŋ.tʰɛ.o.p͈a]
난 너한테서,9,[nan.nʌ.han.tʰe.sʌ],[nan.nʌ.han.tʰe.sʌ]
그것을 전부,9,[kɯ.kʌt̚.ɯl.tʃʌm.pu],[gɯ.gʌt̚.ɯl.dʒʌm.pu]
문 닫을 시간이에요,9,[mun.tat̚.ɯl.si.kan.i.e.jo],[mun.dat̚.ɯl.si.gan.i.e.jo]
줘 걱정하지 마,9,[tʃwʌ.kʌk̚.tʃʌŋ.ha.tʃi.ma],[dʒwʌ.gʌk̚.tʃʌŋ.ha.dʒi.ma]
문 당장 열어,9,[mun.taŋ.tʃaŋ.jʌl.ʌ],[mun.daŋ.dʒaŋ.jʌl.ʌ]
문 두드리고,9,[mun.tu.tɯ.ɾi.ko],[mun.du.dɯ.ɾi.go]
문 두드리는 소리가,9,[mun.tu.tɯ.ɾi.nɯn.so.ɾi.ka],[mun.du.dɯ.ɾi.nɯn.so.ɾi.ga]
문 뒤로,9,[mun.twi.ɾo],[mun.dwi.ɾo]
줘 그런데,9,[tʃwʌ.kɯ.ɾʌn.te],[dʒwʌ.gɯ.ɾʌn.te]
문 뒤에 있는,9,[mun.twi.e.it̚.nɯn],[mun.dwi.e.it̚.nɯn]
행크 집에,9,[hɛŋ.kʰɯ.tʃip̚.e],[hɛŋ.kʰɯ.dʒip̚.e]
내 생각도 같아요,9,[nɛ.sɛŋ.kak̚.to.kat̚.a.jo],[nɛ.sɛŋ.gak̚.to.gat̚.a.jo]
줘 내보내,9,[tʃwʌ.nɛ.po.nɛ],[dʒwʌ.nɛ.bo.nɛ]
줘 너도,9,[tʃwʌ.nʌ.to],[dʒwʌ.nʌ.do]
문 부숴,9,[mum.pu.swʌ],[mun.bu.swʌ]
번째와 세,9,[pʌn.tʃ͈ɛ.wa.se],[bʌn.tʃ͈ɛ.wa.se]
하는 사람이다,9,[ha.nɯn.sa.ɾam.i.ta],[ha.nɯn.sa.ɾam.i.da]
하는 사람이라고,9,[ha.nɯn.sa.ɾam.i.ɾa.ko],[ha.nɯn.sa.ɾam.i.ɾa.go]
문 손잡이,9,[mun.son.tʃap̚.i],[mun.son.tʃap̚.i]
난 널 내,9,[nan.nʌl.lɛ],[nan.nʌl.lɛ]
하는 사람이요,9,[ha.nɯn.sa.ɾam.i.jo],[ha.nɯn.sa.ɾam.i.jo]
내가 보는 방식으로는요,9,[nɛ.ka.po.nɯm.paŋ.sik̚.ɯ.ɾo.nɯn.jo],[nɛ.ga.bo.nɯn.baŋ.sik̚.ɯ.ɾo.nɯn.jo]
줘 둘,9,[tʃwʌ.tul],[dʒwʌ.dul]
줘 몇,9,[tʃwʌ.mjʌt̚],[dʒwʌ.mjʌt̚]
문 여닫히는,9,[mun.jʌ.tat̚.hi.nɯn],[mun.jʌ.dat̚.hi.nɯn]
문 여닫히는 소리,9,[mun.jʌ.tat̚.hi.nɯn.so.ɾi],[mun.jʌ.dat̚.hi.nɯn.so.ɾi]
난 널 떠나지 않아,9,[nan.nʌl.t͈ʌ.na.tʃi.an.a],[nan.nʌl.t͈ʌ.na.dʒi.an.a]
줘 봐 여기,9,[tʃwʌ.pwa.jʌ.ki],[dʒwʌ.bwa.jʌ.gi]
줘 빌어먹을,9,[tʃwʌ.pil.ʌ.mʌk̚.ɯl],[dʒwʌ.bil.ʌ.mʌk̚.ɯl]
줘 솔직히,9,[tʃwʌ.sol.tʃik̚.hi],[dʒwʌ.sol.tʃik̚.hi]
난 널 미워하지,9,[nan.nʌl.mi.wʌ.ha.tʃi],[nan.nʌl.mi.wʌ.ha.dʒi]
줘 아뇨,9,[tʃwʌ.a.njo],[dʒwʌ.a.njo]
문 열렸어,9,[mun.jʌl.ɾjʌt̚.ʌ],[mun.jʌl.ɾjʌt̚.ʌ]
줘 아빠가,9,[tʃwʌ.a.p͈a.ka],[dʒwʌ.a.p͈a.ga]
문 열어 내가,9,[mun.jʌl.ʌ.nɛ.ka],[mun.jʌl.ʌ.nɛ.ga]
결혼반지를 안,9,[kjʌl.hom.pan.tʃi.ɾɯl.an],[gjʌl.hom.pan.tʃi.ɾɯl.an]
문 열어 주세요,9,[mun.jʌl.ʌ.tʃu.se.jo],[mun.jʌl.ʌ.dʒu.se.jo]
줘 이리 와,9,[tʃwʌ.i.ɾi.wa],[dʒwʌ.i.ɾi.wa]
난 널 보호할 수,9,[nan.nʌl.po.ho.hal.su],[nan.nʌl.bo.ho.hal.su]
