Item,Frequency,Formal_IPA,Casual_IPA
기억했을 거야,5,[ki.ʌk̚.hɛt̚.ɯl.kʌ.ja],[gi.ʌk̚.hɛt̚.ɯl.gʌ.ja]
기억했으면 해,5,[ki.ʌk̚.hɛt̚.ɯ.mjʌn.hɛ],[gi.ʌk̚.hɛt̚.ɯ.mjʌn.hɛ]
기업 보안,5,[ki.ʌp̚.po.an],[gi.ʌp̚.bo.an]
검시관이 올 때까지,5,[kʌm.si.kwan.i.ol.t͈ɛ.k͈a.tʃi],[gʌm.si.gwan.i.ol.t͈ɛ.k͈a.dʒi]
마이클 잭슨도,5,[ma.i.kʰɯl.tʃɛk̚.sɯn.to],[ma.i.kʰɯl.dʒɛk̚.sɯn.to]
일어난다 우연이,5,[il.ʌ.nan.ta.u.jʌn.i],[il.ʌ.nan.ta.u.jʌn.i]
일어난 후,5,[il.ʌ.nan.hu],[il.ʌ.nan.hu]
일어난다 우연이 진화의 첫,5,[il.ʌ.nan.ta.u.jʌn.i.tʃin.hwa.ɯi.tʃʰʌt̚],[il.ʌ.nan.ta.u.jʌn.i.dʒin.hwa.ɯi.tʃʰʌt̚]
일어난다 우연이 진화의,5,[il.ʌ.nan.ta.u.jʌn.i.tʃin.hwa.ɯi],[il.ʌ.nan.ta.u.jʌn.i.dʒin.hwa.ɯi]
마이클 제발,5,[ma.i.kʰɯl.tʃe.pal],[ma.i.kʰɯl.dʒe.bal]
마이클 잭슨처럼,5,[ma.i.kʰɯl.tʃɛk̚.sɯn.tʃʰʌ.ɾʌm],[ma.i.kʰɯl.dʒɛk̚.sɯn.tʃʰʌ.ɾʌm]
검시할 때,5,[kʌm.si.hal.t͈ɛ],[gʌm.si.hal.t͈ɛ]
가면 해결할 수,5,[ka.mjʌn.hɛ.kjʌl.hal.su],[ga.mjʌn.hɛ.gjʌl.hal.su]
가면 해결할,5,[ka.mjʌn.hɛ.kjʌl.hal],[ga.mjʌn.hɛ.gjʌl.hal]
일어난다는 뜻이야,5,[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja],[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja]
일어난다는 뜻이 아니라 일어날,5,[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.a.ni.ɾa.il.ʌ.nal],[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.a.ni.ɾa.il.ʌ.nal]
일어난다는 뜻이야 그게 우리한테는,5,[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja.kɯ.ke.u.ɾi.han.tʰe.nɯn],[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja.gɯ.ge.u.ɾi.han.tʰe.nɯn]
일어난다는 뜻이야 그게,5,[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja.kɯ.ke],[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.ja.gɯ.ge]
일어난다는 뜻이 아니라,5,[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.a.ni.ɾa],[il.ʌ.nan.ta.nɯn.t͈ɯt̚.i.a.ni.ɾa]
기업의 최고,5,[ki.ʌp̚.ɯi.tʃʰwe.ko],[gi.ʌp̚.ɯi.tʃʰwe.go]
일어날 거예요 어디로 데려가는,5,[il.ʌ.nal.kʌ.je.jo.ʌ.ti.ɾo.te.ɾjʌ.ka.nɯn],[il.ʌ.nal.gʌ.je.jo.ʌ.di.ɾo.de.ɾjʌ.ga.nɯn]
일어날 건데,5,[il.ʌ.nal.kʌn.te],[il.ʌ.nal.gʌn.te]
일어날 거예요 어디로,5,[il.ʌ.nal.kʌ.je.jo.ʌ.ti.ɾo],[il.ʌ.nal.gʌ.je.jo.ʌ.di.ɾo]
